CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCLASS,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
2403013,82,76,1-82-2024-076-09,9,1,1,1,2,350,12,0,0,350,12F99901,F,9,9,9,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"Begins 70cm left of center point, extending right",Unknown,Unknown,999,999,999,999,140,999,999,999,999,999,999,999,,,1663.40326174629,1,9
2403526,21,74,1-21-2024-074-03,3,3,2,1,1,340,11,0,0,160,11FLAE06,F,L,A,E,06,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,"Begins 40cm left of center point, extending left",Unknown,68cm left of center point,999,999,999,999,28,999,999,999,999,999,999,999,,,389.264030585975,11,9
2403526,21,74,1-21-2024-074-03,3,3,3,1,4,140,5,0,0,160,05RYAW02,R,Y,A,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 213cm forward of rear axle, extending forward",Unknown,233 cm forward of rear axle,999,999,999,999,78,999,999,999,999,999,999,999,,,389.264030585975,11,9
2403371,32,118,1-32-2024-118-03,3,2,1,1,1,160,5,0,0,10,05RZES01,R,Z,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,"Begins 214cm rear of front axle, extending rearward","Begins 214cm rear of front axle, extending rearward",N/A,86,-117,86,-117,86,999,999,999,999,999,999,999,,,399.455115208221,7,9
2403371,32,118,1-32-2024-118-03,3,2,2,1,3,350,12,0,0,20,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,23,-23,4,35704,998,82,20,0,1,"Begins 18cm right of center point, extending right","Begins 77cm left of center point, extending right",69 cm right of center,155,0,155,47,59,19,7,3,5,10,19,19,,,399.455115208221,7,9
2400868,20,23,1-20-2024-023-01,1,1,1,3,48,30,1,0,0,888,01FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,"Begins 15cm left of center point, extending left",Unknown,front left bumper corner,999,999,158,-43,57,999,999,999,999,999,999,999,,,35.0220589332575,11,9
2400868,20,23,1-20-2024-023-01,1,1,3,2,31,998,0,0,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Not measured,Not Measured,Right Roof,777,777,777,777,777,,,,,,,,999,4,35.0220589332575,11,9
2400872,57,18,1-57-2024-018-02,2,3,1,1,1,140,5,0,0,240,05RZAW02,R,Z,A,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,9.61567555511826,1,9
2400897,32,25,1-32-2024-025-02,2,2,4,1,3,90,3,0,0,175,03RPEW03,R,P,E,W,03,1,0,0,0,36,62,10,3,12,0,-12,18215,998,-18,16,0,1,"Begins 144cm forward of rear axle, extending forward","Begins 133cm forward of rear axle, extending forward",12 cm forward of center,150,45,150,51,140,28,0,5,16,15,28,10,,,6.82324656710563,7,9
2400897,32,25,1-32-2024-025-02,2,1,1,3,54,0,12,0,0,888,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,8,Unknown,Unknown,N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,6.82324656710563,7,9
2400897,32,25,1-32-2024-025-02,2,1,2,3,54,0,12,0,0,888,12FZEW03,F,Z,E,W,03,8,8,8,8,888,888,888,1,36,-36,0,82682,998,30,36,0,1,"Begins 4cm right of center point, extending right","Begins 57cm left of center point, extending right",77 cm left of center,114,0,160,30,53,64,64,13,11,15,21,28,,,6.82324656710563,7,9
2400841,62,24,1-62-2024-024-03,3,2,1,1,1,350,12,0,0,180,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,12,-12,2,31809,998,111,15,0,1,"Begins 39cm right of center point, extending right","Begins 77cm left of center point, extending right",68 cm right of center,155,0,166,72,66,20,11,4,7,7,2,20,,,408.645387459911,7,9
2403541,81,84,1-81-2024-084-09,9,1,1,3,58,20,1,0,0,888,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,24,-23,-8,44400,998,-53,24,0,1,"Begins 19cm left of center point, extending right","Begins 57cm left of center point, extending right",49 cm right of center,115,0,160,17,72,29,0,0,8,17,18,29,,,1735.07853290752,8,9
2403288,81,76,1-81-2024-076-08,8,1,1,1,2,290,10,0,0,320,10LYEW01,L,Y,E,W,01,8,8,8,8,888,888,888,3,12,-4,11,11260,998,54,13,0,1,"Begins 46cm forward of front axle, extending rearward","Begins 46cm forward of front axle, extending rearward",176 cm forward of center,364,-6,364,120,112,10,0,0,0,0,2,10,,,465.60520980179,8,9
2403437,73,98,1-73-2024-098-06,6,1,1,1,2,70,2,0,0,190,02RZEW02,R,Z,E,W,02,8,8,8,8,888,888,888,3,7,-3,-7,8985,998,186,7,0,1,"Begins 52cm forward of rear axle, extending rearward","Begins 13cm forward of rear axle, extending rearward",209 cm rearward of center,84,-171,84,-151,123,21,21,17,9,3,0,0,,,436.667596310041,3,9
2403153,73,91,1-73-2024-091-04,4,1,1,4,76,0,12,0,0,888,12FDAW08,F,D,A,W,08,8,8,8,8,888,888,888,10,999,999,999,9999999,999,8,43,4,1,"Begins 71cm left of center point, extending right","Begins 90cm right of center point, extending left",69 cm right of center,180,0,180,8,158,74,18,11,32,40,38,50,,,63.6025610468281,3,9
2403152,73,90,1-73-2024-090-07,7,2,1,1,1,280,9,0,0,170,09LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"Begins 23cm rear of front axle, extending forward",Unknown,35CM FORWARD LF AXLE,999,999,999,999,104,999,999,999,999,999,999,999,,,244.288299335395,3,9
2403489,14,57,1-14-2024-057-03,3,1,1,3,42,0,12,0,0,888,12FYEW03,F,Y,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"Begins 14cm left of center point, extending left",Unknown,83,999,999,999,999,61,999,999,999,999,999,999,999,,,220.01323547424,8,9
2400237,27,9,1-27-2024-009-03,3,2,1,1,1,340,11,0,0,35,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,28,-26,9,88506,998,66,34,0,1,"Begins 75cm right of center point, extending left","Begins 53cm right of center point, extending left",20 cm right of center,106,0,150,0,150,30,1,18,30,30,23,14,,,11.8514312322575,3,9
2400235,27,7,1-27-2024-007-06,6,1,2,3,42,290,10,0,0,888,10LYAW02,L,Y,A,W,02,8,8,8,8,888,888,888,1,6,-2,5,2204,998,-57,6,0,1,"Begins 54cm forward of rear axle, extending forward","Begins 69cm forward of rear axle, extending forward",59 cm rearward of center,110,0,110,1,142,0,0,0,0,0,0,0,,,61.805879129382,3,9
2400235,27,7,1-27-2024-007-06,6,1,4,3,44,20,1,0,0,888,01FLEE01,F,L,E,E,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,"Begins 48cm left of center point, extending right",Unknown,314 cm forward rear axle,999,999,999,999,26,999,999,999,999,999,999,999,,,61.805879129382,3,9
2403453,79,75,1-79-2024-075-06,6,2,1,1,1,290,10,0,0,210,10LYAW02,L,Y,A,W,02,1,0,0,0,28,86,8,1,22,-8,21,12137,998,78,11,0,1,"Begins 45cm forward of front axle, extending rearward","Begins 45cm forward of front axle, extending rearward",75 cm forward of center,203,101,203,133,139,11,0,2,11,6,0,0,,,193.378344916823,8,9
2401088,23,18,1-23-2024-018-06,6,2,2,1,3,0,12,0,0,5,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,763.863599221831,5,9
2403472,25,88,1-25-2024-088-03,3,4,3,1,2,340,11,0,0,320,11FRES01,F,R,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,78.8459476035381,2,9
2402993,27,94,1-27-2024-094-07,7,1,1,1,2,240,8,0,0,340,08LFEW99,L,F,E,W,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Front Left Quarter Panel,999,999,999,999,999,999,999,999,999,999,999,999,,,35.5728790039804,3,9
2402993,27,94,1-27-2024-094-07,7,1,2,1,2,180,6,0,0,40,06LPES01,L,P,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,35.5728790039804,3,9
2403600,60,44,1-60-2024-044-03,3,2,1,1,1,0,12,0,0,285,12FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,3,6,-6,0,1838,998,-57,5,0,1,"Begins 38cm left of center point, extending left",Unknown,58cm left of CP,999,999,999,999,38,999,999,999,999,999,999,999,,,358.218119754571,8,9
2403023,29,26,1-29-2024-026-05,5,2,3,2,31,998,0,0,0,888,00LDAO03,L,D,A,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,8,Not measured,Not Measured,Unknown,777,777,777,777,777,,,,,,,,1,0,77.3736677143429,2,9
2400329,30,10,1-30-2024-010-03,3,1,2,1,3,90,3,0,0,305,03RPEW01,R,P,E,W,01,0,1,1,0,28,38,14,12,999,999,999,9999999,999,999,999,7,2,"Begins 164cm rear of front axle, extending rearward",Unknown,Unknown,999,999,999,999,96,999,999,999,999,999,999,999,,,147.061529949055,10,9
2400329,30,10,1-30-2024-010-03,3,1,3,1,3,90,3,0,0,325,03RBEN01,R,B,E,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 314cm rear of front axle, extending rearward",Unknown,Unknown,999,999,999,999,6,999,999,999,999,999,999,999,,,147.061529949055,10,9
2400854,30,29,1-30-2024-029-02,2,2,1,1,1,20,1,0,0,280,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,28,-27,-10,62810,998,-78,24,0,1,"Begins 75cm left of center point, extending right","Begins 71cm left of center point, extending right",20 cm right of center,142,0,180,0,150,31,1,5,13,31,15,0,,,41.0620689400047,10,9
2400327,30,8,1-30-2024-008-03,3,2,1,1,1,300,10,0,0,80,10LYEW03,L,Y,E,W,03,8,8,8,8,888,888,888,1,25,-12,21,31087,998,62,19,0,1,"Begins 214cm forward of rear axle, extending forward","Begins 214cm forward of rear axle, extending forward",141 cm forward of center,119,134,119,123,96,27,1,13,22,27,24,7,,,147.061529962125,10,9
2400327,30,8,1-30-2024-008-03,3,2,2,1,1,270,9,0,0,160,09LBEW02,L,B,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,"Begins 80cm rear of rear axle, extending forward",Unknown,Unknown,999,999,999,999,49,999,999,999,999,999,999,999,,,147.061529962125,10,9
2400327,30,8,1-30-2024-008-03,3,1,1,1,2,30,1,1,0,170,01FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,1,34,-29,-17,93090,998,-60,38,0,1,"Begins 15cm left of center point, extending right","Begins 53cm left of center point, extending right",3 cm left of center,107,0,156,31,93,33,0,12,28,33,29,21,,,147.061529962125,10,9
2400327,30,8,1-30-2024-008-03,3,1,2,1,2,90,3,0,0,155,03RZEW02,R,Z,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 34cm rear of rear axle, extending forward",Unknown,Unknown,999,999,999,999,61,999,999,999,999,999,999,999,,,147.061529962125,10,9
2400914,27,30,1-27-2024-030-04,4,1,1,3,49,0,12,0,0,888,12FDLW09,F,D,L,W,09,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,"Begins 60cm left of center point, extending right",Unknown,Not measured,999,999,999,999,110,999,999,999,999,999,999,999,,,23.5163223733446,3,9
2400908,27,31,1-27-2024-031-06,6,2,1,1,1,10,12,0,0,30,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,18,-17,-3,34325,998,-31,23,0,1,"Begins 66cm left of center point, extending right","Begins 76cm left of center point, extending right",17 cm right of center,152,0,152,4,140,27,2,5,16,27,0,0,,,41.6891280851768,3,9
2400942,21,23,1-21-2024-023-03,3,1,2,2,31,998,0,0,0,888,00TDRO03,T,D,R,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not measured,Not Measured,Right Roof,777,777,777,777,777,,,,,,,,4,8,77.564710588741,11,9
2400901,52,11,1-52-2024-011-03,3,1,1,1,2,10,12,0,0,10,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,14,-14,-2,23877,998,-68,15,0,1,"Begins 22cm right of center point, extending left","Begins 79cm right of center point, extending left",77 cm left of center,158,0,158,-29,102,7,7,4,7,6,2,6,,,19.4411121960784,12,9
2400901,52,11,1-52-2024-011-03,3,2,1,1,1,300,10,0,0,260,10LYEW03,L,Y,E,W,03,1,1,0,0,30,63,27,1,20,-10,18,25784,998,-54,19,0,1,"Begins 39cm forward of rear axle, extending forward","Begins 50cm forward of rear axle, extending forward",28 cm forward of center,160,0,160,1,185,24,1,3,6,24,17,1,,,19.4411121960784,12,9
2400901,52,11,1-52-2024-011-03,3,2,2,1,3,140,5,0,0,230,05BREN01,B,R,E,N,01,8,8,8,8,888,888,888,3,4,3,-3,1101,998,140,3,0,2,"Begins 48cm right of center point, extending right",Unknown,70cm Right of Center,999,999,999,999,36,999,999,999,999,999,999,999,,,19.4411121960784,12,9
2403220,25,80,1-25-2024-080-01,1,1,1,3,41,999,99,0,0,888,99L99999,L,9,9,9,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,37.8996534757413,2,9
2403220,25,80,1-25-2024-080-01,1,1,2,3,41,999,99,0,0,888,99L99999,L,9,9,9,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,37.8996534757413,2,9
2403220,25,80,1-25-2024-080-01,1,1,3,3,42,999,99,0,0,888,99L99999,L,9,9,9,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,37.8996534757413,2,9
2403220,25,80,1-25-2024-080-01,1,1,5,3,42,0,12,0,0,888,12FLAE99,F,L,A,E,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,37.8996534757413,2,9
2403023,29,26,1-29-2024-026-05,5,1,4,2,31,998,0,0,0,888,00LDAO03,L,D,A,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Not measured,Not Measured,Left A-Pillar,777,777,777,777,777,,,,,,,,999,999,77.3736677143429,2,9
2403012,82,75,1-82-2024-075-02,2,1,3,1,3,998,0,9,0,888,00TYDW05,T,Y,D,W,05,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,23.9814262485552,1,9
2403517,27,111,1-27-2024-111-04,4,1,2,4,76,30,1,0,0,888,01RPMW01,R,P,M,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,"Begins 152cm forward of rear axle, extending forward",Unknown,209 cm forward right rear axle,999,999,999,999,64,999,999,999,999,999,999,999,,,90.877425014538,3,9
2403564,48,118,1-48-2024-118-10,10,1,2,4,76,998,0,0,0,888,00TZZW01,T,Z,Z,W,01,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,2,"Begins 5cm left of center point, extending right",Unknown,15 cm right of front center point,999,999,999,999,54,999,999,999,999,999,999,999,,,2731.40480891654,12,9
2403570,57,87,1-57-2024-087-04,4,1,1,1,2,10,12,0,0,5,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,3,35,-35,-6,70014,998,21,29,0,1,"Begins 27cm right of center point, extending right","Begins 78cm left of center point, extending right",93 cm right of center,156,0,156,61,68,34,0,4,12,21,27,34,,,832.283570637323,1,9
2403551,77,120,1-77-2024-120-09,9,2,1,1,1,330,11,0,7,30,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,21,2,1,"Begins 38cm right of center point, extending left","Begins 74cm right of center point, extending left",6 cm left of center,148,0,148,-18,112,28,8,12,14,12,8,0,,,6445.03197529129,9,9
2403467,77,116,1-77-2024-116-01,1,1,1,1,2,340,11,0,0,215,11LPAW99,L,P,A,W,99,1,1,0,0,22,50,4,12,999,999,999,9999999,999,999,999,6,1,"Begins 117cm forward of rear axle, extending forward",Unknown,176cm forward of left rear axle,999,999,999,999,88,999,999,999,999,999,999,999,,,161.485852277551,9,9
2403562,48,116,1-48-2024-116-08,8,1,1,3,54,20,1,0,0,888,01FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 11cm left of center point, extending left",Unknown,Left front bumper corned,999,999,148,-42,63,999,999,999,999,999,999,999,,,96.1411607504999,12,9
2403553,77,122,1-77-2024-122-02,2,2,1,1,1,90,3,1,0,270,03RFE999,R,F,E,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,Right Front Bumper Corner,999,999,999,999,999,999,999,999,999,999,999,999,,,83.1566199866033,9,9
2400520,21,11,1-21-2024-011-02,2,1,1,4,77,240,8,0,0,888,08LYAW99,L,Y,A,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,22.3979516230092,11,9
2400520,21,11,1-21-2024-011-02,2,1,2,2,31,998,0,0,0,888,00LDAO03,L,D,A,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Not measured,Not Measured,Left A-Pillar,777,777,777,777,777,,,,,,,,999,999,22.3979516230092,11,9
2400159,73,7,1-73-2024-007-09,9,1,3,3,42,180,6,0,0,888,06BLAE02,B,L,A,E,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,119.848974462893,3,9
2400589,19,11,1-19-2024-011-09,9,1,2,3,63,998,0,0,0,888,00FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,LF wheel,999,999,999,999,999,999,999,999,999,999,999,999,,,436.023489736323,9,9
2403055,54,81,1-54-2024-081-08,8,1,2,3,60,998,0,9,0,888,00U99999,U,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,323.988514422295,9,9
2403055,54,81,1-54-2024-081-08,8,1,3,3,42,0,12,0,0,888,12FCEN03,F,C,E,N,03,8,8,8,8,888,888,888,1,40,-40,0,126192,998,-4,40,0,1,"Begins 18cm left of center point, extending right","Begins 85cm left of center point, extending right",22 cm left of center,170,0,170,-4,28,59,29,36,52,59,4,0,,,323.988514422295,9,9
2403055,54,81,1-54-2024-081-08,8,1,4,3,42,270,9,0,0,888,09LYAW06,L,Y,A,W,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,"Begins 308cm forward of rear axle, extending forward",Unknown,unknown,999,999,999,999,62,999,999,999,999,999,999,999,,,323.988514422295,9,9
2403352,25,86,1-25-2024-086-01,1,1,1,1,2,20,1,0,0,350,01FYEW99,F,Y,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,UNK,999,999,999,999,999,999,999,999,999,999,999,999,,,41.5279732703215,2,9
2403014,15,116,1-15-2024-116-02,2,2,1,1,1,340,11,0,0,5,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,27,-25,9,22341,998,74,15,0,1,"Begins 56cm right of center point, extending left","Begins 89cm right of center point, extending left",Lf bumper corner,178,0,178,0,112,12,12,6,4,2,1,6,,,13.160978448786,1,9
2403573,12,61,1-12-2024-061-07,7,1,1,3,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,18,999,999,999,999,999,999,999,,,265.552573114546,9,9
2403415,81,79,1-81-2024-079-02,2,2,1,1,1,340,11,0,0,340,11FDEW05,F,D,E,W,05,8,8,8,8,888,888,888,1,67,-63,23,446264,998,56,81,0,1,"Begins 58cm right of center point, extending left","Begins 58cm right of center point, extending left",20 cm left of center,116,0,148,0,116,100,92,95,100,76,60,41,,,19.0849903848337,8,9
2400811,29,14,1-29-2024-014-03,3,1,1,3,54,340,11,0,0,888,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,28,-26,10,68654,998,33,28,0,1,"Begins 3cm right of center point, extending left","Begins 91cm right of center point, extending left",68cm left of center point,182,0,182,-44,94,29,29,23,16,11,0,14,,,169.206558242073,2,9
2400133,82,5,1-82-2024-005-03,3,2,1,1,1,10,12,9,0,90,12FRE901,F,R,E,9,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,52.624413969372,1,9
2400138,15,3,1-15-2024-003-06,6,2,1,1,1,0,12,0,2,85,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,18,-18,0,29145,998,0,19,0,1,"Begins 80cm right of center point, extending left","Begins 60cm right of center point, extending left",54 cm right of center,120,0,160,0,160,25,8,5,6,7,5,14,,,70.1346927021324,1,9
2400222,25,3,1-25-2024-003-05,5,1,1,1,2,10,12,9,0,305,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,3,20,-20,-3,33212,998,-43,18,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,47.0105431448925,2,9
2400222,25,3,1-25-2024-003-05,5,2,1,1,1,250,8,0,0,888,08LDAW03,L,D,A,W,03,1,1,1,0,20,77,31,3,30,10,28,70979,998,14,32,0,1,"Begins 70cm rear of rear axle, extending forward","Begins 57cm rear of rear axle, extending forward",61 cm rearward of center,376,-9,376,-15,389,27,6,11,27,20,4,16,,,47.0105431448925,2,9
2400042,14,1,1-14-2024-001-07,7,1,1,3,44,999,99,9,0,888,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1866.51616575165,8,9
2403604,11,107,1-11-2024-107-07,7,2,1,1,1,350,12,0,0,110,12FLAE09,F,L,A,E,09,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1960.40096738067,8,9
2403604,11,107,1-11-2024-107-07,7,2,2,2,31,998,0,0,0,888,00RDAO02,R,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,Not measured,Not Measured,Left A-Pillar,777,777,777,777,777,,,,,,,,3,0,1960.40096738067,8,9
2403476,11,100,1-11-2024-100-02,2,1,1,3,51,10,12,0,0,888,12FDAW06,F,D,A,W,06,8,8,8,8,888,888,888,1,39,-39,-7,69361,998,-25,39,0,1,"Begins 44cm right of center point, extending left","Begins 44cm left of center point, extending right",80 cm right of center,88,0,132,0,88,36,2,13,27,34,33,36,,,30.7614595081659,8,9
2403586,69,77,1-69-2024-077-08,8,1,1,3,45,330,11,0,0,888,11LYAW03,L,Y,A,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,99.4639493060289,8,9
2403594,79,77,1-79-2024-077-06,6,2,1,1,1,350,12,0,0,340,12LDAS02,L,D,A,S,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,11,2,1,"Begins 41cm forward of front axle, extending rearward","Begins 41cm forward of front axle, extending rearward",135 cm forward of center,130,118,130,-31,430,10,1,2,4,10,10,5,,,261.967918056657,8,9
2403566,67,19,1-67-2024-019-04,4,1,1,3,49,0,12,0,0,888,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,22,28,3,1,"Begins 15cm left of center point, extending right","Begins 64cm left of center point, extending right",20 cm right of center,128,0,178,22,74,26,0,4,15,26,8,0,,,491.890041972432,7,9
2403218,16,96,1-16-2024-096-NM1,21,1,1,1,2,350,12,0,0,180,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,"Begins 65cm left of center point, extending left",Unknown,Unknown,999,999,999,999,12,999,999,999,999,999,999,999,,,19.3635256654646,5,9
2403631,22,110,1-22-2024-110-06,6,2,1,1,1,30,1,0,0,190,01RYEW01,R,Y,E,W,01,1,0,0,0,30,60,5,3,9,-8,-5,5617,998,33,11,0,1,"Begins 162cm forward of rear axle, extending forward","Begins 168cm forward of rear axle, extending forward",148 cm forward of center,109,106,109,101,111,7,0,2,6,6,7,7,,,25.2675524846257,12,9
2403631,22,110,1-22-2024-110-06,6,2,2,1,1,20,1,0,0,165,01RPES01,R,P,E,S,01,0,0,0,0,31,41,0,98,999,999,999,9999999,999,999,999,6,2,"Begins 33cm forward of rear axle, extending forward",Unknown,75cm forward of right rear axle,999,999,999,999,47,999,999,999,999,999,999,999,,,25.2675524846257,12,9
