CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,JKWGT33,JKWGT34,JKWGT35,JKWGT36,JKWGT37,JKWGT38,JKWGT39,JKWGT40,CASEWGT,PSUSTRAT,VERSION
2404269,30,149,1-30-2024-149-05,5,24.92060976,25.266169911,24.957307214,25.228559212,25.113333381,25.07110248,25.092200161,25.092200161,25.092200161,25.092200161,25.064555235,25.119906138,24.72088947,25.474835208,25.092200161,25.092200161,25.092200161,25.092200161,24.085870359,26.186287315,25.348408684,24.841119059,25.695573064,24.516513453,25.257124332,24.929415865,25.367859669,24.822467154,25.092200161,25.092200161,25.092200161,25.092200161,0,50.567252238,25.172028615,25.012876429,25.092200161,25.092200161,25.092200161,25.092200161,25.0922001614674,10,9
2404270,20,109,1-20-2024-109-03,3,175.05705073,177.7102125,175.37599091,177.38097174,176.3685528,176.38370973,176.35807658,176.38584783,176.35663649,176.38843899,176.07996995,176.66928979,175.99839256,176.62616096,176.35339323,176.39119147,176.55832547,176.20446173,169.3480155,184.00843018,178.31384987,174.47966986,180.72521804,172.22939802,177.45529927,175.30540945,178.44219742,174.35749654,176.43089869,176.31543813,178.47828313,172.93768328,175.15139343,177.61510894,0,351.93526407,176.42310042,176.31931624,176.36640424,176.37808716,176.372469252349,11,9
2404271,30,150,1-30-2024-150-06,6,783.56634279,794.4316188,784.72020257,793.24904431,789.62605578,788.29821055,788.96157446,788.96157446,788.96157446,788.96157446,788.09234877,789.8327197,777.28663699,800.99257798,788.96157446,788.96157446,788.96157446,788.96157446,757.32004681,823.36241288,797.01741165,781.06695618,807.93312866,770.8605435,794.14720315,783.84322875,797.62899932,780.48049362,788.96157446,788.96157446,788.96157446,788.96157446,0,1589.9609714,791.47158085,786.4674378,788.96157446,788.96157446,788.96157446,788.96157446,788.961574464127,10,9
2404272,21,92,1-21-2024-092-03,3,107.43212442,109.06036392,107.6278573,108.85830959,108.23699033,108.24629211,108.2305611,108.24760426,108.22967732,108.24919445,108.05988768,108.42155196,108.00982381,108.39508389,108.22768694,108.25088363,108.3534534,108.13628801,103.92850214,112.92556617,109.43081484,107.07778706,110.91066614,105.69680021,108.90392423,107.58454161,109.50958145,107.00280956,108.27525187,108.20439398,109.53172717,106.1314733,107.49002233,109.00199908,216.98802071,0,108.27046609,108.20677397,108.23567177,108.24284155,108.239393853195,11,9
2404321,11,131,1-11-2024-131-03,3,75.26192398,77.948425232,76.169219416,77.040021764,76.324102526,76.858080479,76.59575841,76.607820008,76.595132953,76.608945399,76.535083914,76.666718973,71.873406043,82.019554202,76.593724343,76.610140854,76.682730419,76.529040481,81.577766437,71.360225899,78.397656026,74.939368871,0,147.60927993,79.430586682,73.757221879,79.117847647,74.301624946,76.627386476,76.577239701,77.516605544,75.110214771,76.071672345,77.141712127,76.78220386,76.426180718,76.623999534,76.578924039,76.599375278,76.604449398,76.6020094305717,8,9
2404323,60,63,1-60-2024-063-04,4,2341.7753663,2367.9085091,2341.6066918,2367.9547061,2321.9871331,2385.1463608,2354.3956332,2355.0084436,2354.714679,2354.6883291,2390.5577367,2319.3056894,2418.3390941,2299.827502,2354.5053599,2354.9102369,2354.9792567,2354.4459141,2128.4033932,2666.8333901,2381.1509268,2328.8707651,2412.4678191,2299.6636431,2374.9330822,2334.7502884,0,4612.9543907,2354.8450968,2354.5606901,2354.6373263,2354.7710619,2337.8063314,2371.9036464,2362.093685,2347.3568224,2354.5634056,2354.8373488,2354.5418687,2354.8629548,2354.70149143383,8,9
2404325,25,114,1-25-2024-114-03,3,307.07817113,318.03943611,310.7800513,314.33303504,0,627.18138316,312.52038435,312.5695972,312.51783241,312.57418894,312.27282473,312.80991243,293.25258927,334.65015734,312.5120851,312.57906654,312.87524115,312.24816676,332.84760737,291.15874936,319.87235458,305.76210549,325.12041909,301.13226798,324.08684233,300.9387962,322.8108275,303.16002959,312.64943086,312.44482568,316.27755715,306.45917837,310.3820469,314.74794459,313.28110537,311.82848592,312.63561171,312.45169799,312.53514163,312.55584468,312.545889305756,2,9
2404332,28,133,1-28-2024-133-09,9,34.755858193,34.798780032,34.801989555,34.752578383,34.684933508,34.874589935,0,69.042834076,35.161666787,34.38537436,34.673041354,34.889095185,34.828084917,34.727716409,35.022214559,34.525398944,35.730883838,33.871674225,34.843540671,34.70608661,34.593258912,34.913513164,34.852927634,34.706723181,34.57466466,35.022820022,34.791951092,34.763162471,36.37486362,33.402470027,27.848987491,52.430218238,36.767824668,32.86127416,34.705706927,34.851811085,36.951933216,32.623387325,34.317620429,35.27246872,34.7771381559099,3,9
2404333,28,134,1-28-2024-134-04,4,47.841956184,47.861438848,47.842574173,47.860723054,47.842447245,47.860089659,0,94.913317807,48.234682496,47.476087388,47.857141449,47.845892295,47.876641752,47.828991209,46.926314417,48.799878927,48.622977043,47.034134735,48.256104494,47.345307087,47.858970422,47.844221672,47.864616341,47.839008683,47.853274827,47.84970656,47.874545963,47.830543607,48.550888327,47.19675701,48.286367255,47.352955789,47.867838978,47.836125488,47.849479187,47.853508823,48.102075531,47.638516639,48.408430549,47.276105946,47.851485985308,3,9
2404334,28,135,1-28-2024-135-04,4,47.841956184,47.861438848,47.842574173,47.860723054,47.842447245,47.860089659,0,94.913317807,48.234682496,47.476087388,47.857141449,47.845892295,47.876641752,47.828991209,46.926314417,48.799878927,48.622977043,47.034134735,48.256104494,47.345307087,47.858970422,47.844221672,47.864616341,47.839008683,47.853274827,47.84970656,47.874545963,47.830543607,48.550888327,47.19675701,48.286367255,47.352955789,47.867838978,47.836125488,47.849479187,47.853508823,48.102075531,47.638516639,48.408430549,47.276105946,47.851485985308,3,9
2404335,28,136,1-28-2024-136-10,10,240.39576462,243.11828165,240.70193098,242.76085257,241.67995935,241.65998372,0,476.18232286,243.24951456,240.1608888,241.33109716,242.07874875,244.67413436,237.44619607,242.34451778,239.96065553,228.7970516,254.16129149,251.89304276,227.30753469,241.75899357,241.65177924,244.8298397,239.2825507,248.44572014,233.80419257,240.39410895,242.9730762,227.53436482,256.74154252,371.88443511,174.95549644,236.82361121,246.10813192,243.82536182,239.78686798,245.47973508,237.98549379,237.74236591,246.05496342,241.705082713595,3,9
2404336,76,121,1-76-2024-121-07,7,72.803986983,72.788545889,72.775184725,72.817405163,72.75664935,72.836893072,147.09194362,0,72.828724351,72.763495747,72.854732061,72.739372298,72.853931695,72.742039156,71.129193961,74.543790381,75.14982917,70.586023902,72.23548212,73.382903738,71.153093226,74.120800016,73.03348427,72.607036518,72.699540917,72.904147009,72.798108273,72.79036133,73.117762431,72.477522992,70.139003091,75.662537022,72.746091961,72.848454828,72.748218098,72.846128076,73.792029176,71.826769875,72.825710774,72.766942836,72.7960942583928,3,9
2404337,76,122,1-76-2024-122-03,3,71.504902586,71.595850119,71.52984587,71.569742914,71.487756151,71.614327301,144.60815424,0,71.573581683,71.525601417,71.509679117,71.590917326,72.47020417,70.576240855,69.930914162,73.244377044,73.90979963,69.337884512,71.570268034,71.528425939,71.60597336,71.497120443,71.593785458,71.509452301,71.518755268,71.581054414,71.602570325,71.500743263,71.871576387,71.230757857,69.770806362,72.907547332,71.59215754,71.508130384,71.490422868,71.611707425,72.559327075,70.565933822,71.598106104,71.500888905,71.5495535595937,3,9
2404340,27,134,1-27-2024-134-04,4,41.931246766,41.948322414,41.931788405,41.947695054,41.931677159,41.947139912,42.287900497,41.593551642,0,83.221159609,41.944555944,41.934696585,41.961647052,41.919883569,41.128729396,42.770821444,42.61577518,41.223228883,42.294228475,41.49595696,41.946158954,41.933232361,41.951107339,41.928663419,41.94116703,41.93803961,41.95981019,41.921244174,42.552592778,41.365759735,42.320752375,41.502660691,41.95393183,41.926136433,41.937840328,41.941372117,42.159229261,41.752941479,42.427735169,41.435305383,41.9395991935004,3,9
2404341,27,135,1-27-2024-135-04,4,24.905187133,24.915329264,24.905508841,24.914956642,24.905442766,24.914626914,25.117022663,24.704612122,0,49.429452098,24.913092158,24.907236162,24.923243471,24.898437928,24.428529584,25.403854978,25.311764794,24.484657832,25.120781184,24.646645474,24.91404427,24.906366482,24.916983378,24.903652746,24.911079303,24.909221762,24.922152462,24.899246064,25.27423742,24.56931445,25.136535133,24.650627175,24.918660993,24.902151835,24.909103398,24.911201114,25.040598005,24.799282184,25.200077877,24.610621292,24.9101480813728,3,9
2404343,27,137,1-27-2024-137-09,9,41.746681521,41.798236696,41.802091784,41.742742007,41.661490983,41.889295068,42.080227815,41.465084669,0,82.6033565,41.647206831,41.906717916,41.83343599,41.712879275,42.066613037,41.469867499,42.917824666,40.684652026,41.852000528,41.686898838,41.55137688,41.936047348,41.863275593,41.68766345,41.529042564,42.067340283,41.790034177,41.755454988,43.691335097,40.121071691,33.450556882,62.976077607,44.16333667,39.471019219,41.686442786,41.86193446,44.38447697,39.185283621,41.220296235,42.367203536,41.7722417539356,3,9
2404349,32,130,1-32-2024-130-07,7,16020.63861,16061.820876,15953.657394,16127.05196,16048.747648,16030.570862,16039.886082,16039.886082,16039.886082,16039.886082,16533.779476,15561.132576,16013.374375,16082.758833,16039.886082,16039.886082,16039.886082,16039.886082,16228.778222,15827.034182,0,27285.383749,17368.102113,14956.597839,15795.731161,16323.868711,15692.913224,16354.32628,16039.886082,16039.886082,16039.886082,16039.886082,15919.358338,16162.252815,16090.915458,15989.179344,16039.886082,16039.886082,16039.886082,16039.886082,16039.8860823842,7,9
2404352,30,151,1-30-2024-151-07,7,4148.2890054,4204.9189916,4152.7541329,4200.3243248,4177.6517085,4175.2263238,4175.0483698,4177.7501857,4176.4935362,4176.3049997,4175.1582923,4177.7527997,4117.8665177,4236.9372521,4174.770021,4178.1509857,4178.1519283,4174.7943468,3978.0304013,4393.6352399,4123.8196428,4209.8481606,4290.7726707,4069.9830179,4198.273698,4155.4638929,4222.3973286,4131.1788534,4177.4419375,4175.3815902,4175.81529,4177.0348787,0,8422.5748147,4186.9305246,4166.0577731,4175.819429,4176.9684039,4175.1214386,4177.7011583,4176.39915810018,10,9
2404353,30,152,1-30-2024-152-03,3,371.16055462,376.78585786,371.83677996,376.08779294,373.94123573,373.97337186,373.91902377,373.97790511,373.91597047,373.98339896,373.3293748,374.5788662,373.15641228,374.48742333,373.90909403,373.98923483,374.34359674,373.59332554,359.05610825,390.13950432,378.06570566,369.93637654,383.17835174,365.16529111,376.24538412,371.6871313,378.3378315,369.67734146,374.07342313,373.82862063,378.41434138,366.6670161,0,753.16843359,374.8291982,373.09119301,374.05688902,373.83684309,373.93668031,373.96145074,373.949539501815,10,9
2404354,12,79,1-12-2024-079-NM2,22,717.35401086,723.02393685,719.45291685,720.47632251,718.74960961,721.13418101,730.81198071,709.46563123,698.05229205,741.82015002,718.57767851,721.4659973,721.10229866,718.90165695,687.92571548,756.98587876,740.28056769,700.66888889,721.3453178,718.8139707,719.65854486,720.26906698,724.65411591,716.73881682,733.62070465,702.88944141,719.9737949,719.94058201,709.57116747,730.5637607,0,1379.9994798,739.54353228,702.74294387,724.89069407,714.85481956,726.17086838,714.11860214,732.76767671,709.13422969,719.957760795501,9,9
2404356,12,81,1-12-2024-081-03,3,188.19342749,188.43279188,188.2590756,188.36408045,188.14829986,188.4814219,188.97238114,187.61867952,187.45135413,189.17765038,188.20599882,188.41980929,190.73400033,185.74928691,187.51419016,189.0771992,198.55243288,179.03403821,188.36546251,188.25533849,188.4594352,188.1729457,188.42735791,188.20540186,188.2298863,188.39385113,188.45047876,188.18248058,189.16598021,187.46510673,0,519.1837289,188.4230734,188.20192271,188.15531838,188.47452666,193.74683426,182.86060589,189.16681774,187.43071832,188.310944180204,9,9
2404357,24,121,1-24-2024-121-03,3,206.03291844,209.15554994,0,417.53610185,207.57648721,207.59432612,207.56415725,207.59684255,207.56246235,207.59989221,207.23684042,207.9304388,207.14082813,207.87967844,207.55864521,207.60313173,207.79983965,207.38336068,199.31368499,216.56822006,209.8659993,205.35337159,212.70405248,202.70492028,208.85553051,206.32522355,210.0170576,205.20958004,207.64986504,207.51397405,210.05952858,203.53853469,206.14395482,209.04361807,208.06939923,207.10462462,207.64068688,207.51853838,207.57395848,207.58770866,207.581096674821,1,9
2404358,24,122,1-24-2024-122-03,3,206.03291848,209.15554999,0,417.53610194,207.57648726,207.59432617,207.5641573,207.5968426,207.5624624,207.59989226,207.23684046,207.93043884,207.14082818,207.87967849,207.55864525,207.60313178,207.7998397,207.38336073,199.31368504,216.56822011,209.86599935,205.35337164,212.70405253,202.70492033,208.85553055,206.3252236,210.01705765,205.20958009,207.64986509,207.5139741,210.05952863,203.53853473,206.14395487,209.04361812,208.06939928,207.10462467,207.64068693,207.51853843,207.57395852,207.58770871,207.581096722383,1,9
2404359,66,88,1-66-2024-088-09,9,97.499995418,97.620403297,97.629406913,97.490794624,97.301031651,97.833071478,98.278997748,96.842321785,98.638403103,96.460683663,97.267670801,97.8737628,97.702611772,97.42104977,98.247200231,96.853492155,200.4704353,0,97.745969527,97.360372074,97.043858525,97.942262124,97.772302609,97.362157836,96.991696399,98.248898725,97.601246192,97.52048598,102.04176276,93.70335949,78.124272971,147.08156564,103.14412945,92.185152277,97.359306958,97.769170371,103.66060591,91.517812539,96.270614756,98.949233811,97.5596917228585,6,9
2404789,73,126,1-73-2024-126-07,7,605.7285167,605.60004693,605.48888217,605.84015583,605.33466801,606.00229506,608.47865931,602.78134372,1218.1676929,0,606.15071529,605.1909231,606.14405625,605.21311133,587.9796613,624.93253637,658.42025364,563.33682598,600.99856135,610.54509889,591.99309549,616.68438928,607.63793206,604.0898906,604.85952637,606.56184721,605.67960588,605.61515139,578.76947685,633.10367971,543.67112024,686.24164164,605.24683064,606.09848876,605.26452008,606.07913021,587.67127494,627.61751626,585.02234495,629.71772126,605.662849299634,3,9
2404791,48,154,1-48-2024-154-09,9,94.831224693,94.948336766,94.957093935,94.822275743,94.637706964,95.155183791,95.588904164,94.191552908,95.938471872,93.820360988,94.605259267,95.19476131,95.02829503,94.754439945,95.557977009,94.202417522,97.491578395,92.418732156,95.070465996,94.69542312,94.387573182,95.261385671,95.096078288,94.697160002,94.336838839,95.559629011,94.929704029,94.851154387,99.24867474,91.138510316,75.985854689,143.05564774,100.32086744,89.661859484,94.694387158,95.093031787,100.8232069,89.012786175,187.2709893,0,94.8892869895368,12,9
2404792,48,155,1-48-2024-155-04,4,85.750627747,85.785547947,85.751735414,85.784264978,85.751507912,85.783129696,86.479995071,85.060031327,86.454539763,85.094854418,85.777845406,85.757682726,85.812797221,85.727389676,84.10945622,87.467582553,87.150508402,84.302710439,86.492935972,84.860447344,85.781123607,85.754688346,85.791243199,85.745344726,85.770914978,85.764519311,85.809040785,85.730172153,87.021298539,84.594190206,86.547178126,84.87415667,85.797019368,85.740176965,85.764111774,85.771334386,86.216858626,85.385988212,173.53192214,0,85.7677087053401,12,9
2404795,54,108,1-54-2024-108-09,9,215.20152548,215.46728918,215.48716192,215.18121753,214.7623736,215.93668937,216.92093571,213.74991137,217.7142135,212.90756153,214.68873969,216.02650307,215.64873933,215.02727702,216.85075238,213.77456656,221.23869496,209.72683003,215.74443836,214.8933495,214.1947423,216.17769445,215.80256062,214.89729103,214.07961031,216.85450129,215.42500571,215.24675215,450.45218545,0,172.43552319,324.6377311,227.65923124,203.47062902,214.89099858,215.79564716,228.79919562,201.99767992,212.48804234,218.40027756,215.333286880865,9,9
2404796,54,109,1-54-2024-109-07,7,449.79787739,449.70247916,449.61993117,449.88077764,449.50541584,450.00117792,451.84006011,447.60938517,452.28945597,447.25048504,450.11139083,449.39867469,450.10644601,449.41515108,436.61804969,464.05827136,488.92535906,418.31893595,446.28553842,453.37454316,439.59831912,457.93341683,451.21575843,448.58107726,449.1525883,450.41668645,449.76155752,449.71369533,859.55762363,0,403.7157062,509.58478143,449.44019014,450.0726088,449.45332585,450.05823366,436.38905018,466.05206598,434.42202526,467.61162232,449.749114529077,9,9
2404797,12,91,1-12-2024-091-07,7,321.49323126,321.42504533,321.36604412,321.55248425,321.28419424,321.6385404,322.95288226,319.92900547,323.27408815,319.67248145,321.71731513,321.20790095,321.71378081,321.21967746,312.0729436,331.68585414,349.45961604,298.99364398,318.98278543,324.04965469,314.20309248,327.30811166,322.50666236,320.62352283,321.0320106,321.93552531,321.46727161,321.43306209,307.18459531,336.02272652,0,728.45189458,321.23757414,321.68959566,321.24696289,321.67932102,311.9092661,333.11091972,310.50333417,334.2256133,321.458377980766,9,9
2404798,12,92,1-12-2024-092-07,7,321.49323126,321.42504533,321.36604412,321.55248425,321.28419424,321.6385404,322.95288226,319.92900547,323.27408815,319.67248145,321.71731513,321.20790095,321.71378081,321.21967746,312.0729436,331.68585414,349.45961604,298.99364398,318.98278543,324.04965469,314.20309248,327.30811166,322.50666236,320.62352283,321.0320106,321.93552531,321.46727161,321.43306209,307.18459531,336.02272652,0,728.45189458,321.23757414,321.68959566,321.24696289,321.67932102,311.9092661,333.11091972,310.50333417,334.2256133,321.458377980766,9,9
