CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
2403348,24,94,1-24-2024-094-02,2,1,287,487,189,2092,158,90,110,148,6,4.2,2,3,0,1,54,24.2721053029394,1,9
2403348,24,94,1-24-2024-094-02,2,2,266,459,185,1580,161,91,101,148,4,1.5,2,4,0,0,58,24.2721053029394,1,9
2403397,22,100,1-22-2024-100-09,9,1,269,461,184,1776,151,83,111,999,6,4.0,2,3,9,0,55,30.4373816922877,12,9
2406053,19,91,1-19-2024-091-05,5,2,278,490,186,1617,158,102,112,146,6,3.5,2,1,0,0,61,49.1552833588875,9,9
2402684,79,58,1-79-2024-058-07,7,1,283,492,185,1400,159,97,113,144,4,1.5,2,1,0,0,59,402.81545554001,8,9
2402684,79,58,1-79-2024-058-07,7,2,253,451,171,1154,147,93,105,135,4,1.8,2,1,0,0,62,402.81545554001,8,9
2402192,20,61,1-20-2024-061-06,6,1,282,498,196,1970,169,104,111,166,6,3.5,2,4,0,0,58,166.545037793419,11,9
2402192,20,61,1-20-2024-061-06,6,2,266,460,185,1610,157,94,100,144,4,2.5,2,4,0,0,58,166.545037793419,11,9
2405438,82,157,1-82-2024-157-03,3,1,267,463,182,1610,157,97,99,999,4,2.5,2,4,9,0,58,149.786835379749,1,9
2405438,82,157,1-82-2024-157-03,3,2,266,456,185,1600,157,90,100,999,4,2.5,2,4,9,0,58,149.786835379749,1,9
2400151,81,6,1-81-2024-006-03,3,2,341,573,206,2483,174,97,136,156,8,5.3,2,2,0,0,52,368.540152823667,8,9
2400569,73,17,1-73-2024-017-04,4,1,290,504,196,1939,167,100,116,160,6,3.5,2,3,0,0,54,42.0002530809935,3,9
2403746,82,96,1-82-2024-096-03,3,1,270,469,187,1599,162,99,100,999,4,2.0,2,4,9,0,58,164.720885523959,1,9
2403746,82,96,1-82-2024-096-03,3,2,282,492,196,1970,169,98,111,999,6,3.4,2,4,9,0,58,164.720885523959,1,9
2403995,60,54,1-60-2024-054-03,3,1,308,529,203,2666,173,94,126,170,8,5.6,2,2,0,0,52,252.351417933937,8,9
2405981,22,179,1-22-2024-179-06,6,2,253,404,174,1230,151,89,62,138,4,2.0,2,1,0,0,62,104.526575629748,12,9
2403419,77,115,1-77-2024-115-05,5,1,278,487,183,1453,159,97,112,160,4,2.5,2,1,0,0,60,143.029350117903,9,9
2403634,21,76,1-21-2024-076-03,3,1,270,463,188,1312,156,89,104,152,4,1.5,2,1,0,0,62,508.612374063365,11,9
2403634,21,76,1-21-2024-076-03,3,2,280,484,183,1468,159,97,108,999,4,2.4,2,1,0,0,60,508.612374063365,11,9
2403966,12,72,1-12-2024-072-04,4,1,273,455,190,1360,157,93,89,160,4,2.0,2,1,0,0,61,852.936405009971,9,9
2403966,12,72,1-12-2024-072-04,4,2,260,453,170,1135,146,94,100,999,4,1.8,2,1,9,0,61,852.936405009971,9,9
2405128,21,121,1-21-2024-121-03,3,1,267,463,178,1376,155,97,100,154,4,2.0,2,4,9,0,60,148.195347517749,11,9
2400929,22,24,1-22-2024-024-09,9,1,283,477,188,1744,163,94,98,164,6,3.5,2,4,0,1,59,38.1287781911826,12,9
2405626,81,145,1-81-2024-145-02,2,1,270,464,180,1256,154,91,104,145,4,2.0,2,1,0,0,61,19.0849903848337,8,9
2405626,81,145,1-81-2024-145-02,2,2,273,483,183,1490,156,101,110,999,4,2.5,2,1,9,0,60,19.0849903848337,8,9
2403611,28,109,1-28-2024-109-04,4,1,269,459,185,1583,161,92,99,168,4,2.5,2,4,0,0,57,76.5126940089544,3,9
2400196,30,5,1-30-2024-005-03,3,1,270,446,173,1335,147,89,87,140,4,1.5,2,1,0,0,60,118.941169354752,10,9
2400196,30,5,1-30-2024-005-03,3,2,270,463,188,1252,156,89,104,172,4,2.0,2,1,0,0,61,118.941169354752,10,9
2404275,81,105,1-81-2024-105-05,5,1,283,489,183,1495,158,98,109,145,4,2.5,2,1,9,0,60,127.116650862835,8,9
2402137,57,41,1-57-2024-041-03,3,1,300,511,192,1980,168,100,113,999,6,3.4,2,1,9,0,57,137.597597548363,1,9
2401706,27,55,1-27-2024-055-03,3,2,272,467,182,1236,160,90,106,152,4,2.0,2,1,0,0,61,12.6103689545478,3,9
2401294,27,40,1-27-2024-040-04,4,1,374,589,206,2184,173,95,121,178,4,2.7,2,3,0,0,99,94.2504458585864,3,9
2403621,27,116,1-27-2024-116-06,6,1,278,486,185,1496,158,96,112,160,4,2.4,2,1,0,0,61,35.6254961100411,3,9
2403621,27,116,1-27-2024-116-06,6,2,365,573,203,2360,174,100,108,999,8,5.3,2,3,9,0,59,35.6254961100411,3,9
2403621,27,116,1-27-2024-116-06,6,3,270,463,188,1244,156,89,104,150,4,1.5,2,1,0,0,61,35.6254961100411,3,9
2404342,27,136,1-27-2024-136-06,6,1,295,513,201,2506,171,100,118,156,8,5.3,2,3,0,0,51,21.5091807373324,3,9
2404726,27,148,1-27-2024-148-09,9,1,267,475,175,1450,148,101,107,140,4,2.5,2,4,0,0,57,27.6410568548522,3,9
2405822,27,179,1-27-2024-179-03,3,2,283,497,186,1493,161,102,112,152,4,1.5,2,1,0,0,60,11.8514312322575,3,9
2402496,27,79,1-27-2024-079-04,4,2,308,514,200,2050,166,96,111,999,6,3.6,2,1,9,0,56,35.25547423971,3,9
2402874,27,92,1-27-2024-092-07,7,1,285,487,185,1670,159,94,110,144,4,2.0,2,4,0,0,59,245.700858614342,3,9
2402874,27,92,1-27-2024-092-07,7,2,270,455,178,1305,157,87,99,150,4,1.8,2,1,0,0,62,245.700858614342,3,9
2405593,27,173,1-27-2024-173-03,3,1,370,593,203,2445,175,99,124,190,6,3.4,2,3,0,0,99,11.8514312322575,3,9
2401417,27,45,1-27-2024-045-07,7,1,368,584,203,2130,172,96,120,180,6,2.7,2,3,0,0,58,61.6841306108297,3,9
2403518,27,112,1-27-2024-112-07,7,2,267,447,180,1447,156,97,84,148,4,2.0,2,4,0,0,60,354.886135920309,3,9
2404600,27,144,1-27-2024-144-03,3,1,290,498,198,1957,170,95,113,174,6,3.8,2,4,0,0,56,39.3017294904609,3,9
2404600,27,144,1-27-2024-144-03,3,2,278,491,185,1496,158,98,114,150,4,2.4,2,1,0,0,61,39.3017294904609,3,9
2404222,27,129,1-27-2024-129-04,4,2,275,476,182,1568,157,96,105,999,4,2.5,2,4,9,0,58,18.7495302149441,3,9
2402779,27,91,1-27-2024-091-09,9,1,270,453,178,1265,156,87,97,152,4,1.8,2,1,0,0,62,86.5081412566534,3,9
2402779,27,91,1-27-2024-091-09,9,2,379,604,202,3022,174,104,121,166,6,6.7,2,3,0,1,57,86.5081412566534,3,9
2401832,27,59,1-27-2024-059-04,4,1,285,488,185,2074,158,86,118,154,6,4.0,2,1,0,0,51,20.2740569148603,3,9
2401571,27,50,1-27-2024-050-03,3,1,287,487,189,2092,158,90,110,148,6,4.2,2,3,0,1,54,11.8514312322575,3,9
2402101,27,66,1-27-2024-066-06,6,1,270,463,184,1610,160,93,100,150,4,2.5,2,4,0,0,57,22.8219831356438,3,9
2402101,27,66,1-27-2024-066-06,6,2,270,455,184,1659,160,96,91,152,4,2.5,2,4,0,0,57,22.8219831356438,3,9
2406283,27,191,1-27-2024-191-04,4,1,269,459,185,1703,161,92,99,164,4,2.5,2,4,0,0,56,59.6838672090215,3,9
2406283,27,191,1-27-2024-191-04,4,2,320,512,178,1625,148,85,108,999,6,4.0,9,3,9,0,60,59.6838672090215,3,9
2401706,27,55,1-27-2024-055-03,3,1,260,435,181,1372,156,91,84,154,3,1.3,2,4,0,0,61,12.6103689545478,3,9
2402115,27,69,1-27-2024-069-07,7,1,275,482,184,1614,158,101,108,154,4,2.5,2,4,0,0,57,103.214055110448,3,9
2402115,27,69,1-27-2024-069-07,7,2,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,103.214055110448,3,9
2402496,27,79,1-27-2024-079-04,4,1,276,463,186,1690,162,89,98,162,4,1.6,2,4,0,0,60,35.25547423971,3,9
2400129,27,2,1-27-2024-002-04,4,2,262,456,178,1483,152,95,101,999,4,2.5,2,4,9,0,55,116.835121535434,3,9
2400129,27,2,1-27-2024-002-04,4,3,257,424,181,1447,154,88,81,999,4,2.4,9,3,9,0,60,116.835121535434,3,9
2402599,27,84,1-27-2024-084-03,3,1,271,459,188,1611,158,96,92,160,4,2.0,2,4,0,0,58,11.8514312322575,3,9
2402599,27,84,1-27-2024-084-03,3,2,262,452,182,1597,156,89,100,152,4,2.3,2,4,0,0,57,11.8514312322575,3,9
2404236,27,133,1-27-2024-133-10,10,1,270,449,175,1224,150,87,93,999,4,1.8,2,1,0,0,60,43.6450436036191,3,9
2404236,27,133,1-27-2024-133-10,10,2,272,466,172,1903,142,90,105,150,6,4.3,2,3,0,1,99,43.6450436036191,3,9
2405727,27,177,1-27-2024-177-03,3,1,270,463,188,1312,156,89,104,150,4,2.0,2,1,0,1,62,15.4192274038201,3,9
2400411,27,15,1-27-2024-015-06,6,1,320,515,179,1706,148,85,111,999,6,4.0,2,3,9,0,60,41.6891280851768,3,9
2404725,27,147,1-27-2024-147-07,7,2,263,445,178,1410,153,97,85,148,4,2.0,2,4,0,0,59,64.368915386855,3,9
2400509,27,17,1-27-2024-017-07,7,1,262,456,182,1586,158,92,102,152,4,2.3,2,4,0,0,58,215.40102180113,3,9
2400509,27,17,1-27-2024-017-07,7,2,303,508,198,2115,172,95,110,999,6,3.5,2,4,9,0,56,215.40102180113,3,9
2400863,69,15,1-69-2024-015-02,2,1,277,479,190,1655,165,94,108,161,4,2.5,2,1,0,0,58,8.43191074883387,8,9
2406104,15,236,1-15-2024-236-05,5,2,285,471,183,1770,159,80,106,999,4,1.9,2,4,9,0,52,13.6400789963135,1,9
2405881,77,188,1-77-2024-188-02,2,1,271,468,183,1445,158,98,99,150,4,2.4,2,1,0,0,61,83.1566199866033,9,9
2405881,77,188,1-77-2024-188-02,2,2,270,461,186,1839,157,98,93,150,6,3.2,2,3,0,0,57,83.1566199866033,9,9
2401504,48,52,1-48-2024-052-03,3,1,349,551,188,2124,163,74,128,174,6,3.6,2,3,0,1,54,54.9604072040948,12,9
2401504,48,52,1-48-2024-052-03,3,2,262,456,175,1278,151,89,94,160,4,1.8,2,1,0,0,61,54.9604072040948,12,9
2404799,12,93,1-12-2024-093-03,3,2,292,482,194,2121,163,88,102,170,6,3.6,2,2,0,0,51,164.057323491007,9,9
2402635,29,20,1-29-2024-020-03,3,2,278,480,189,1793,164,95,108,999,4,2.4,2,4,9,0,56,3602.43861104245,2,9
2402045,48,67,1-48-2024-067-07,7,1,280,484,183,1468,159,97,108,999,4,2.4,2,1,9,0,60,165.9221415263,12,9
2402094,14,34,1-14-2024-034-08,8,1,237,388,168,1335,147,63,88,150,4,2.5,1,3,0,0,52,321.021533575414,8,9
2402381,27,75,1-27-2024-075-NM2,22,1,263,445,181,1479,151,92,90,150,4,2.4,2,4,0,0,56,58.8273813617497,3,9
2400646,27,21,1-27-2024-021-03,3,2,275,489,180,1584,155,100,116,152,6,3.2,2,1,0,1,62,11.8514312322575,3,9
2404725,27,147,1-27-2024-147-07,7,1,270,468,189,1724,162,95,104,154,6,2.7,2,1,0,0,57,64.368915386855,3,9
2401170,27,38,1-27-2024-038-03,3,1,269,459,185,1583,161,92,99,160,4,2.5,2,4,0,0,57,20.2445355763671,3,9
2401170,27,38,1-27-2024-038-03,3,2,270,462,180,1280,156,92,101,150,4,2.0,2,1,0,0,61,20.2445355763671,3,9
2402498,27,81,1-27-2024-081-04,4,2,270,464,176,1380,152,94,100,148,4,1.8,2,1,0,0,61,41.9395991935004,3,9
2400529,27,18,1-27-2024-018-06,6,1,270,462,186,1669,157,100,93,144,4,2.4,2,3,0,0,57,47.6279948664491,3,9
2405106,27,161,1-27-2024-161-NM2,22,1,281,463,181,1676,156,78,104,999,6,3.0,9,4,9,0,52,35.0197990231484,3,9
2401963,27,61,1-27-2024-061-06,6,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,21.2396268743235,3,9
2401963,27,61,1-27-2024-061-06,6,2,280,484,183,1468,159,97,108,148,4,2.4,2,1,0,0,60,21.2396268743235,3,9
2405212,27,163,1-27-2024-163-04,4,1,283,488,191,1462,160,94,112,140,4,1.5,2,1,0,0,61,267.868711027673,3,9
2404851,27,153,1-27-2024-153-09,9,1,263,436,178,1480,153,81,92,150,4,2.3,2,4,0,0,55,278.553110080579,3,9
2404848,27,150,1-27-2024-150-03,3,2,288,469,185,1847,160,84,98,160,98,98.0,3,4,0,0,48,28.3860348414799,3,9
2404599,27,143,1-27-2024-143-07,7,1,368,584,203,2081,172,96,120,164,6,3.5,2,3,0,1,58,91.7247462162503,3,9
2404977,27,157,1-27-2024-157-02,2,1,270,469,184,1610,160,97,102,160,4,2.5,2,4,0,0,57,16.0023432140122,3,9
2400749,27,25,1-27-2024-025-06,6,2,282,498,196,1970,169,104,111,174,6,3.5,2,4,0,0,58,20.2078569673904,3,9
2402993,27,94,1-27-2024-094-07,7,2,285,478,193,1841,165,97,98,160,4,2.0,2,4,0,0,58,35.5728790039804,3,9
2403752,27,119,1-27-2024-119-03,3,2,278,485,199,1963,170,95,113,170,6,3.4,2,1,0,0,55,32.3914110115022,3,9
2401831,27,58,1-27-2024-058-07,7,2,267,463,182,1569,157,97,99,152,4,2.5,2,4,0,0,58,79.1723766293606,3,9
2403517,27,111,1-27-2024-111-04,4,1,293,507,197,1990,164,102,111,164,4,2.5,2,4,0,0,55,90.877425014538,3,9
2405953,27,183,1-27-2024-183-NM2,22,1,265,453,183,1340,154,89,99,142,4,2.0,2,1,9,0,60,130.19869272293,3,9
2405340,32,146,1-32-2024-146-05,5,1,282,484,200,1890,169,102,101,168,6,3.5,2,1,0,0,58,63.4459286609016,7,9
2405340,32,146,1-32-2024-146-05,5,2,295,513,197,2388,171,100,118,999,8,5.3,2,4,0,0,51,63.4459286609016,7,9
2406224,28,191,1-28-2024-191-04,4,1,292,482,194,2261,163,88,102,999,6,3.6,2,3,9,0,53,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,2,367,592,202,2327,174,101,124,186,8,5.7,2,3,0,1,57,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,292,482,194,2211,163,88,102,162,6,3.6,2,3,0,0,53,81.1581075737838,3,9
2400402,31,5,1-31-2024-005-07,7,1,302,523,200,2652,171,99,123,175,6,3.5,2,3,0,0,50,230.868935151332,6,9
2401896,48,64,1-48-2024-064-07,7,1,270,457,179,1275,156,88,99,170,4,2.0,2,1,0,0,62,1360.45275911138,12,9
2401647,12,30,1-12-2024-030-06,6,2,282,463,186,1628,163,83,98,160,6,3.8,2,2,0,0,55,1644.10935042381,9,9
2402074,66,48,1-66-2024-048-03,3,2,394,610,201,2673,174,97,119,164,6,5.9,2,3,0,1,99,79.4686416678806,6,9
2404997,31,108,1-31-2024-108-04,4,1,283,489,183,1495,158,98,109,160,4,2.5,2,1,0,0,60,222.052598299916,6,9
2404333,28,134,1-28-2024-134-04,4,2,273,465,184,1643,158,94,97,154,4,1.5,2,4,0,0,57,47.851485985308,3,9
2400752,19,14,1-19-2024-014-03,3,1,275,486,190,1705,159,101,111,160,4,2.5,2,4,0,0,56,137.40249401059,9,9
2406325,77,204,1-77-2024-204-03,3,1,283,489,183,1495,158,98,109,152,4,2.5,2,1,0,0,60,265.544959638898,9,9
2403646,31,72,1-31-2024-072-09,9,1,250,412,173,1200,151,89,73,999,4,2.0,2,1,9,0,61,161.39423315543,6,9
2404095,57,107,1-57-2024-107-03,3,1,270,464,176,1315,152,94,100,142,4,1.8,2,1,0,0,61,100.647927826823,1,9
2404095,57,107,1-57-2024-107-03,3,2,300,509,198,2525,164,97,112,999,6,2.9,2,4,9,0,50,100.647927826823,1,9
2404974,27,154,1-27-2024-154-09,9,1,269,465,180,1574,155,98,98,156,4,2.5,2,4,0,0,59,183.824915190575,3,9
2404310,19,57,1-19-2024-057-03,3,1,255,452,172,1844,139,92,106,150,6,4.3,2,3,9,0,99,235.880964159073,9,9
2404310,19,57,1-19-2024-057-03,3,2,290,500,199,1970,170,95,115,172,6,3.8,2,1,0,1,57,235.880964159073,9,9
2400775,21,18,1-21-2024-018-03,3,1,271,459,188,1845,158,84,105,999,6,3.3,2,3,9,0,56,144.121526471186,11,9
2406302,21,158,1-21-2024-158-03,3,1,270,464,178,1290,152,97,98,999,4,1.8,2,1,9,0,61,110.653024234105,11,9
2406302,21,158,1-21-2024-158-03,3,2,291,483,187,1873,162,83,110,999,6,3.3,2,2,9,0,52,110.653024234105,11,9
2402126,21,43,1-21-2024-043-03,3,1,287,498,187,1655,162,101,111,144,6,3.5,2,1,0,1,60,671.942412724886,11,9
2402126,21,43,1-21-2024-043-03,3,2,308,531,203,2721,173,97,127,180,8,5.6,2,3,0,0,52,671.942412724886,11,9
2401794,54,42,1-54-2024-042-10,10,1,265,452,179,1784,152,88,100,999,99,3.3,9,9,9,0,99,297.406603751546,9,9
2401462,31,29,1-31-2024-029-07,7,1,281,509,185,1613,158,110,120,165,6,3.6,2,1,0,0,61,230.868935151332,6,9
2405544,79,105,1-79-2024-105-03,3,1,271,464,182,1385,160,91,102,999,4,2.0,2,1,9,0,61,104.756877618907,8,9
2405114,21,119,1-21-2024-119-03,3,1,330,557,200,2244,167,96,133,999,8,5.3,2,2,9,0,53,148.195347487054,11,9
2405114,21,119,1-21-2024-119-03,3,2,273,455,190,1360,157,93,89,148,4,1.5,2,1,0,0,61,148.195347487054,11,9
2400798,22,21,1-22-2024-021-06,6,1,267,447,180,1500,156,97,84,999,4,2.0,2,4,0,0,60,25.2675524846257,12,9
2400651,22,17,1-22-2024-017-04,4,1,270,464,184,1608,159,94,100,165,4,2.4,2,4,0,0,58,53.2870024901003,12,9
2400651,22,17,1-22-2024-017-04,4,3,257,412,170,1159,149,82,73,150,4,1.6,2,1,0,0,62,53.2870024901003,12,9
2402964,77,100,1-77-2024-100-03,3,1,256,425,178,1382,154,93,76,160,4,1.4,2,1,0,0,60,209.980439460019,9,9
2401292,12,24,1-12-2024-024-04,4,1,367,592,202,2327,174,101,124,180,8,5.7,2,3,0,0,57,1344.85073916677,9,9
2401304,15,49,1-15-2024-049-04,4,1,283,490,185,1558,161,97,112,160,4,2.5,2,4,9,0,61,66.8680943932722,1,9
2401304,15,49,1-15-2024-049-04,4,2,262,456,182,1586,158,92,102,999,4,2.3,2,4,9,0,58,66.8680943932722,1,9
2402429,57,51,1-57-2024-051-10,10,1,370,574,203,2306,172,90,114,999,6,4.0,2,2,0,0,58,12788.5527695026,1,9
2402429,57,51,1-57-2024-051-10,10,2,278,485,199,2058,170,95,113,999,6,3.4,9,4,9,0,55,12788.5527695026,1,9
2406118,76,185,1-76-2024-185-04,4,1,256,427,177,1468,154,94,77,140,3,1.3,2,1,0,0,60,165.951066705846,3,9
2405085,14,98,1-14-2024-098-08,8,1,320,526,172,1725,148,86,120,150,5,3.5,2,3,0,1,57,330.477317677332,8,9
2403107,14,50,1-14-2024-050-04,4,1,289,500,182,2073,164,104,108,999,4,2.4,2,4,9,0,54,351.094729548175,8,9
2403107,14,50,1-14-2024-050-04,4,2,279,482,193,2180,161,91,112,160,6,4.0,2,4,0,1,54,351.094729548175,8,9
2403107,14,50,1-14-2024-050-04,4,3,274,484,186,1624,159,102,108,999,4,2.4,2,1,9,0,58,351.094729548175,8,9
2403356,60,39,1-60-2024-039-09,9,2,365,571,202,1980,167,101,105,172,6,4.3,2,2,0,1,60,1137.75214806216,8,9
2401447,22,43,1-22-2024-043-04,4,1,265,436,178,1335,156,92,79,150,4,2.0,2,1,0,0,99,53.9355248684657,12,9
2401447,22,43,1-22-2024-043-04,4,2,261,435,177,1320,154,92,83,145,4,1.8,2,4,0,0,60,53.9355248684657,12,9
2405028,57,151,1-57-2024-151-06,6,1,266,459,185,1580,161,91,101,142,4,2.0,2,4,0,0,58,250.484917050996,1,9
2405028,57,151,1-57-2024-151-06,6,2,286,479,184,1782,158,96,97,146,4,2.4,2,4,0,0,56,250.484917050996,1,9
2406353,76,199,1-76-2024-199-10,10,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,84.6789860292199,3,9
2400614,28,16,1-28-2024-016-03,3,1,270,469,187,1649,162,99,100,154,4,1.5,2,4,0,0,57,28.3089754479373,3,9
2400614,28,16,1-28-2024-016-03,3,2,295,518,204,2515,173,103,120,999,8,5.3,2,3,9,0,52,28.3089754479373,3,9
2404848,27,150,1-27-2024-150-03,3,1,271,459,188,1571,158,96,92,150,3,1.5,2,3,0,0,58,28.3860348414799,3,9
2401419,27,47,1-27-2024-047-03,3,1,264,446,183,1480,164,96,87,144,4,2.0,2,4,0,0,59,11.8514312322575,3,9
2401419,27,47,1-27-2024-047-03,3,2,292,485,198,2489,169,87,106,164,6,3.0,2,3,0,0,49,11.8514312322575,3,9
2406096,27,188,1-27-2024-188-06,6,1,260,454,176,1279,151,94,100,148,4,1.8,2,1,0,0,60,96.5885483091747,3,9
2406096,27,188,1-27-2024-188-06,6,2,389,598,203,2431,174,100,108,160,8,5.3,2,3,0,0,59,96.5885483091747,3,9
2401295,27,41,1-27-2024-041-03,3,1,270,462,180,1280,156,92,101,146,4,2.0,2,1,0,0,61,16.1061450800047,3,9
2404476,27,139,1-27-2024-139-07,7,2,338,556,203,2084,173,100,117,999,6,4.3,2,2,9,0,58,161.549477680357,3,9
2403002,27,98,1-27-2024-098-07,7,1,270,463,176,1315,153,91,102,148,4,1.8,2,1,0,0,60,35.5728790039804,3,9
2403002,27,98,1-27-2024-098-07,7,2,260,417,180,1399,156,85,72,999,4,2.0,2,4,9,0,56,35.5728790039804,3,9
2401705,27,54,1-27-2024-054-07,7,1,278,489,185,1496,158,98,112,146,4,2.4,2,1,0,0,61,213.887263487774,3,9
2401052,27,33,1-27-2024-033-04,4,1,367,592,202,2327,174,101,124,170,8,5.7,2,3,0,0,57,50.8014521302521,3,9
2404341,27,135,1-27-2024-135-04,4,1,277,479,190,1831,165,94,108,164,4,2.5,2,4,0,0,58,24.9101480813728,3,9
2404341,27,135,1-27-2024-135-04,4,2,261,435,177,1393,154,92,83,999,4,1.8,2,4,9,0,62,24.9101480813728,3,9
2400511,27,19,1-27-2024-019-04,4,1,270,464,184,1608,159,94,100,152,3,1.5,2,4,0,0,58,55.1587910094803,3,9
2400511,27,19,1-27-2024-019-04,4,2,282,492,196,1970,169,98,111,999,6,3.4,2,4,9,0,58,55.1587910094803,3,9
2402875,27,93,1-27-2024-093-06,6,1,263,445,178,1455,153,97,85,152,4,2.0,2,4,0,0,59,54.3276867228202,3,9
2402875,27,93,1-27-2024-093-06,6,2,269,454,184,1713,157,93,92,154,4,2.0,2,4,0,0,57,54.3276867228202,3,9
2404727,27,149,1-27-2024-149-04,4,1,300,493,202,2345,168,92,102,176,6,3.0,2,4,0,0,99,18.7495302149441,3,9
2404727,27,149,1-27-2024-149-04,4,2,270,464,176,1315,152,94,100,150,4,1.8,2,1,0,0,61,18.7495302149441,3,9
2403751,27,118,1-27-2024-118-06,6,1,306,523,201,2143,173,102,116,168,6,3.6,2,3,0,0,57,109.415291537184,3,9
2403110,27,100,1-27-2024-100-06,6,1,302,517,199,2197,171,102,113,162,6,3.6,2,4,0,0,55,42.4506543066445,3,9
2403110,27,100,1-27-2024-100-06,6,2,280,487,184,1439,155,91,114,156,4,1.8,2,1,0,0,60,42.4506543066445,3,9
2400236,27,8,1-27-2024-008-07,7,1,278,464,187,1749,159,94,92,170,4,2.0,2,4,0,0,62,196.612062550326,3,9
2401833,27,60,1-27-2024-060-04,4,1,300,464,189,2025,165,85,79,164,98,98.0,3,4,0,0,50,41.9395991935004,3,9
2401833,27,60,1-27-2024-060-04,4,2,310,525,195,2051,170,96,120,164,6,3.4,2,3,0,0,58,41.9395991935004,3,9
2404475,27,138,1-27-2024-138-04,4,1,262,440,180,1509,156,91,87,152,4,2.4,2,4,0,0,59,41.3687632563113,3,9
2405592,27,172,1-27-2024-172-03,3,1,272,467,182,1345,160,90,106,160,4,1.6,2,1,0,0,61,12.6103689545478,3,9
2405592,27,172,1-27-2024-172-03,3,2,272,481,180,1490,156,94,115,140,4,2.4,2,1,0,0,59,12.6103689545478,3,9
2403903,27,122,1-27-2024-122-04,4,1,255,430,169,1050,148,82,93,140,4,1.5,2,1,0,0,60,280.886166758973,3,9
2403903,27,122,1-27-2024-122-04,4,2,269,459,185,1583,161,92,99,156,4,2.5,2,4,0,0,57,280.886166758973,3,9
2402231,27,73,1-27-2024-073-09,9,1,397,613,203,2728,174,95,119,190,8,6.0,2,3,0,1,58,79.681964819964,3,9
2405726,27,176,1-27-2024-176-07,7,1,273,465,184,1580,158,94,97,146,4,2.0,2,4,0,0,57,352.3606808973,3,9
2405726,27,176,1-27-2024-176-07,7,2,274,480,182,1621,155,97,109,140,4,2.5,2,4,0,0,53,352.3606808973,3,9
2405477,27,170,1-27-2024-170-04,4,1,285,495,193,2015,166,99,111,156,4,2.5,2,4,0,0,54,201.717772631549,3,9
2404724,27,146,1-27-2024-146-03,3,2,246,407,188,1778,160,74,87,164,6,3.6,2,3,0,0,51,12.6103689545478,3,9
2400645,27,20,1-27-2024-020-04,4,1,262,440,180,1509,156,91,87,150,4,2.4,2,3,0,0,59,40.905197628877,3,9
2403376,27,107,1-27-2024-107-03,3,1,267,448,186,1696,161,91,90,156,4,2.4,2,4,0,0,59,26.5096922457315,3,9
2403376,27,107,1-27-2024-107-03,3,2,267,463,182,1569,157,97,99,999,4,2.5,2,4,9,0,58,26.5096922457315,3,9
2404123,27,126,1-27-2024-126-04,4,1,374,589,206,2184,173,95,121,170,4,2.7,2,3,0,0,99,18.7495302149441,3,9
2404123,27,126,1-27-2024-126-04,4,2,270,446,180,1330,156,93,84,154,4,2.0,2,1,0,0,59,18.7495302149441,3,9
2403823,27,121,1-27-2024-121-04,4,1,285,480,193,1875,165,97,99,154,4,2.0,2,4,0,0,58,74.4923275366099,3,9
2403823,27,121,1-27-2024-121-04,4,2,258,455,178,1490,152,87,110,999,4,1.9,1,1,9,0,56,74.4923275366099,3,9
2401707,27,56,1-27-2024-056-04,4,1,270,471,186,1630,160,97,104,154,4,2.5,2,3,0,0,58,54.7711555466727,3,9
2401169,27,37,1-27-2024-037-04,4,1,270,461,186,1839,157,98,93,999,6,3.2,2,3,9,0,57,118.467609431067,3,9
2401169,27,37,1-27-2024-037-04,4,2,273,465,184,1485,158,95,98,152,4,1.5,2,1,0,0,58,118.467609431067,3,9
2405211,27,162,1-27-2024-162-04,4,1,292,482,194,2211,163,88,102,164,6,3.6,2,3,0,0,53,267.868710988368,3,9
2405211,27,162,1-27-2024-162-04,4,2,270,463,184,1610,160,93,100,999,4,2.5,2,4,9,0,57,267.868710988368,3,9
2405952,27,182,1-27-2024-182-03,3,1,270,461,186,1839,157,98,93,152,6,3.2,2,3,0,0,57,34.4736258672475,3,9
2405952,27,182,1-27-2024-182-03,3,2,282,499,203,1932,168,102,114,154,6,3.5,2,4,0,0,57,34.4736258672475,3,9
2405823,27,180,1-27-2024-180-07,7,1,292,482,194,2211,163,88,102,154,6,3.6,2,3,0,0,53,63.5705010255487,3,9
2405823,27,180,1-27-2024-180-07,7,2,324,539,190,2007,161,93,121,172,6,3.5,2,3,0,1,58,63.5705010255487,3,9
2404343,27,137,1-27-2024-137-09,9,1,280,482,184,1540,159,94,108,156,4,2.0,2,1,0,0,60,41.7722417539356,3,9
