CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
2403645,31,71,1-31-2024-071-01,1,2,4,11,12,999,1,2,190.536266122907,6,9
2403977,30,140,1-30-2024-140-03,3,1,1,11,18,999,9,2,323.004840029474,10,9
2403977,30,140,1-30-2024-140-03,3,1,2,21,29,999,9,3,323.004840029474,10,9
2400989,82,24,1-82-2024-024-06,6,1,1,98,31,12,2,2,296.299852754582,1,9
2401653,17,53,1-17-2024-053-06,6,1,1,11,35,10,2,2,103.359955056797,4,9
2405898,18,147,1-18-2024-147-01,1,1,1,11,5,20,3,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,1,2,13,21,9,2,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,1,3,13,5,999,9,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,1,4,13,4,2,0,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,2,1,12,21,18,3,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,2,2,13,21,23,3,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,2,3,13,4,4,1,2,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,2,4,11,21,9,2,2,63.8166126674341,6,9
2400325,12,10,1-12-2024-010-02,2,1,1,12,3,16,3,3,221.517683883591,9,9
2400325,12,10,1-12-2024-010-02,2,1,2,13,5,20,3,2,221.517683883591,9,9
2400325,12,10,1-12-2024-010-02,2,1,3,12,5,999,3,2,221.517683883591,9,9
2400325,12,10,1-12-2024-010-02,2,1,4,23,24,22,3,2,221.517683883591,9,9
2400325,12,10,1-12-2024-010-02,2,1,5,12,29,7,1,3,221.517683883591,9,9
2400325,12,10,1-12-2024-010-02,2,1,6,13,4,7,1,2,221.517683883591,9,9
2400325,12,10,1-12-2024-010-02,2,1,7,13,35,999,6,2,221.517683883591,9,9
2405566,60,91,1-60-2024-091-03,3,1,1,13,18,999,3,3,292.287630968549,8,9
2405566,60,91,1-60-2024-091-03,3,1,2,13,8,5,1,3,292.287630968549,8,9
2405566,60,91,1-60-2024-091-03,3,1,3,23,24,9,2,2,292.287630968549,8,9
2402958,66,63,1-66-2024-063-08,8,1,1,11,21,6,1,2,134.761595455619,6,9
2402958,66,63,1-66-2024-063-08,8,1,2,12,21,4,1,2,134.761595455619,6,9
2402958,66,63,1-66-2024-063-08,8,1,3,11,5,24,3,2,134.761595455619,6,9
2402958,66,63,1-66-2024-063-08,8,1,4,11,7,9,2,3,134.761595455619,6,9
2403622,27,117,1-27-2024-117-02,2,2,1,13,21,30,4,2,17.0004312034686,3,9
2403622,27,117,1-27-2024-117-02,2,2,2,12,3,4,1,2,17.0004312034686,3,9
2403622,27,117,1-27-2024-117-02,2,2,3,12,19,7,1,1,17.0004312034686,3,9
2403622,27,117,1-27-2024-117-02,2,2,4,13,16,5,1,3,17.0004312034686,3,9
2403622,27,117,1-27-2024-117-02,2,2,5,13,4,3,1,2,17.0004312034686,3,9
2403954,73,111,1-73-2024-111-01,1,1,1,11,21,999,9,2,29.6045947385831,3,9
2403954,73,111,1-73-2024-111-01,1,1,2,12,21,999,9,2,29.6045947385831,3,9
2403954,73,111,1-73-2024-111-01,1,1,3,13,21,999,9,2,29.6045947385831,3,9
2405921,69,149,1-69-2024-149-01,1,1,1,21,30,7,1,1,9.82023560759747,8,9
2405921,69,149,1-69-2024-149-01,1,1,2,23,30,7,1,1,9.82023560759747,8,9
2405921,69,149,1-69-2024-149-01,1,1,3,13,21,999,1,2,9.82023560759747,8,9
2405921,69,149,1-69-2024-149-01,1,1,4,13,22,999,1,1,9.82023560759747,8,9
2405921,69,149,1-69-2024-149-01,1,1,5,21,19,999,1,1,9.82023560759747,8,9
2401415,76,35,1-76-2024-035-08,8,1,1,11,21,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,2,12,21,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,3,13,21,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,4,11,2,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,5,12,3,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,6,13,4,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,7,11,6,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,8,12,6,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,9,13,6,999,9,2,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,10,11,7,999,9,3,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,11,13,7,999,9,3,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,12,11,22,999,9,1,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,13,12,22,999,9,1,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,14,13,22,999,9,1,75.1501837907099,3,9
2401415,76,35,1-76-2024-035-08,8,1,15,88,96,999,8,8,75.1501837907099,3,9
2403528,29,35,1-29-2024-035-03,3,1,1,11,14,999,1,3,161.57799517971,2,9
2403860,67,24,1-67-2024-024-01,1,2,1,11,1,999,6,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,2,11,2,999,5,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,3,11,7,999,4,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,4,12,3,999,4,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,5,13,4,999,4,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,6,21,24,999,3,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,7,23,24,999,3,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,8,11,19,999,9,1,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,9,12,19,999,9,1,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,10,13,19,999,9,1,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,11,11,35,999,3,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,12,13,35,999,3,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,13,12,35,999,4,2,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,14,88,96,999,8,8,66.8119266347119,7,9
2400279,77,9,1-77-2024-009-08,8,1,1,11,5,8,2,2,102.349519441103,9,9
2400279,77,9,1-77-2024-009-08,8,1,2,13,5,24,3,2,102.349519441103,9,9
2400279,77,9,1-77-2024-009-08,8,1,3,13,4,7,1,2,102.349519441103,9,9
2401275,16,39,1-16-2024-039-01,1,2,1,11,15,38,4,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,2,11,8,42,4,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,3,11,20,4,1,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,4,21,17,46,5,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,5,11,29,7,1,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,6,11,32,2,0,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,7,11,24,23,3,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,8,12,24,2,0,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,9,21,29,3,1,3,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,10,11,22,4,1,1,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,2,11,22,16,7,1,3,44.4680085854866,5,9
2401438,21,28,1-21-2024-028-03,3,2,1,11,2,6,1,2,120.932946646978,11,9
2402864,16,85,1-16-2024-085-09,9,1,1,13,6,12,2,2,4161.34407721317,5,9
2402864,16,85,1-16-2024-085-09,9,1,2,13,15,13,2,3,4161.34407721317,5,9
2402864,16,85,1-16-2024-085-09,9,1,3,13,4,4,1,2,4161.34407721317,5,9
2402532,81,53,1-81-2024-053-05,5,1,1,11,15,8,2,3,99.6602400903238,8,9
2402532,81,53,1-81-2024-053-05,5,1,2,21,16,10,2,3,99.6602400903238,8,9
2402603,69,49,1-69-2024-049-02,2,2,1,23,9,5,1,3,7.30201599951961,8,9
2402603,69,49,1-69-2024-049-02,2,2,2,11,29,6,1,1,7.30201599951961,8,9
2402102,27,67,1-27-2024-067-10,10,1,1,13,21,3,1,2,891.037552958284,3,9
2400442,18,13,1-18-2024-013-04,4,1,1,11,15,3,1,3,151.429476813471,6,9
2400442,18,13,1-18-2024-013-04,4,1,2,11,2,9,2,2,151.429476813471,6,9
2400442,18,13,1-18-2024-013-04,4,1,3,12,3,3,1,2,151.429476813471,6,9
2400442,18,13,1-18-2024-013-04,4,1,4,11,7,3,1,2,151.429476813471,6,9
2400442,18,13,1-18-2024-013-04,4,1,5,11,12,7,1,3,151.429476813471,6,9
2400442,18,13,1-18-2024-013-04,4,1,6,11,1,999,1,2,151.429476813471,6,9
2405852,20,137,1-20-2024-137-01,1,1,1,13,19,999,3,1,35.0220589332575,11,9
2405284,67,47,1-67-2024-047-03,3,2,1,99,99,999,9,9,154.802313266031,7,9
2404952,11,147,1-11-2024-147-05,5,1,1,11,21,999,9,1,73.2779432619076,8,9
2404952,11,147,1-11-2024-147-05,5,1,2,12,21,999,9,1,73.2779432619076,8,9
2404952,11,147,1-11-2024-147-05,5,1,3,13,21,999,9,1,73.2779432619076,8,9
2400206,18,7,1-18-2024-007-06,6,2,1,11,8,4,1,3,248.39335062653,6,9
2400206,18,7,1-18-2024-007-06,6,2,2,11,16,3,1,3,248.39335062653,6,9
2405852,20,137,1-20-2024-137-01,1,1,2,12,19,999,5,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,3,11,19,999,3,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,4,13,20,999,2,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,5,21,19,999,3,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,6,22,19,999,4,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,7,23,19,999,9,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,8,23,20,999,3,3,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,9,21,30,999,3,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,10,22,30,999,4,1,35.0220589332575,11,9
2405852,20,137,1-20-2024-137-01,1,1,11,23,30,999,3,1,35.0220589332575,11,9
2404856,26,114,1-26-2024-114-01,1,1,1,11,5,999,3,3,139.37079801818,10,9
2404856,26,114,1-26-2024-114-01,1,1,2,21,32,999,4,3,139.37079801818,10,9
2404856,26,114,1-26-2024-114-01,1,1,3,21,20,999,3,3,139.37079801818,10,9
2401584,21,30,1-21-2024-030-02,2,2,1,11,24,999,9,2,9.63819602034845,11,9
2402248,22,66,1-22-2024-066-06,6,1,1,13,8,19,3,3,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,1,2,13,20,4,1,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,1,11,7,999,1,3,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,2,11,20,999,2,3,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,3,11,8,999,2,3,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,4,11,19,999,1,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,5,11,21,999,1,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,6,11,22,999,1,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,7,21,20,999,1,3,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,8,21,19,999,1,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,9,21,9,999,1,3,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,10,21,17,999,1,3,25.2675524846257,12,9
2402457,20,70,1-20-2024-070-06,6,1,1,11,2,3,1,2,230.868654194168,11,9
2400256,66,4,1-66-2024-004-09,9,1,1,11,21,999,9,1,97.5596917228585,6,9
2400256,66,4,1-66-2024-004-09,9,1,2,12,21,999,9,1,97.5596917228585,6,9
2403476,11,100,1-11-2024-100-02,2,1,1,11,1,2,0,2,30.7614595081659,8,9
2403476,11,100,1-11-2024-100-02,2,1,2,11,2,5,1,2,30.7614595081659,8,9
2403476,11,100,1-11-2024-100-02,2,1,3,13,20,8,2,1,30.7614595081659,8,9
2403476,11,100,1-11-2024-100-02,2,1,4,13,4,4,1,2,30.7614595081659,8,9
2403476,11,100,1-11-2024-100-02,2,1,5,12,3,6,1,3,30.7614595081659,8,9
2403476,11,100,1-11-2024-100-02,2,1,6,11,21,3,1,2,30.7614595081659,8,9
2400156,77,6,1-77-2024-006-06,6,1,1,21,17,3,1,3,1192.83431401126,9,9
2405735,15,217,1-15-2024-217-03,3,1,1,21,17,6,1,3,11.752943697986,1,9
2405806,54,126,1-54-2024-126-08,8,1,1,11,8,4,1,3,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,2,11,20,5,1,3,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,3,21,23,5,1,3,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,4,21,20,9,2,3,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,5,11,7,9,2,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,6,11,22,14,2,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,7,11,19,13,2,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,8,21,19,13,2,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,9,12,22,999,2,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,10,12,19,15,3,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,11,22,19,5,1,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,12,13,7,15,3,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,13,13,23,8,2,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,14,13,22,3,1,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,15,13,19,6,1,1,161.994257211147,9,9
2405806,54,126,1-54-2024-126-08,8,1,16,13,20,8,2,3,161.994257211147,9,9
2404478,27,141,1-27-2024-141-03,3,1,1,11,22,5,1,1,26.5096922457315,3,9
2404478,27,141,1-27-2024-141-03,3,1,2,11,7,3,1,3,26.5096922457315,3,9
2404478,27,141,1-27-2024-141-03,3,1,3,21,20,9,2,3,26.5096922457315,3,9
2404478,27,141,1-27-2024-141-03,3,1,4,13,15,3,1,3,26.5096922457315,3,9
2404478,27,141,1-27-2024-141-03,3,1,5,11,21,8,2,2,26.5096922457315,3,9
2404384,18,116,1-18-2024-116-07,7,1,1,77,97,997,7,7,732.278155567738,6,9
2400179,59,7,1-59-2024-007-08,8,1,1,11,30,33,4,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,2,12,19,33,4,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,3,11,8,16,3,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,4,11,20,25,3,3,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,5,11,7,25,3,3,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,6,11,22,22,3,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,7,11,21,999,3,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,8,11,19,999,3,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,9,13,19,999,2,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,10,12,30,999,3,1,157.411754942879,6,9
2400179,59,7,1-59-2024-007-08,8,1,11,13,30,999,2,1,157.411754942879,6,9
2400542,23,10,1-23-2024-010-02,2,1,1,99,99,999,9,9,62.9617318466021,5,9
2400542,23,10,1-23-2024-010-02,2,2,1,99,99,999,9,9,62.9617318466021,5,9
2403691,19,46,1-19-2024-046-01,1,1,1,11,22,12,2,1,60.355934082264,9,9
2403691,19,46,1-19-2024-046-01,1,1,2,12,22,999,2,1,60.355934082264,9,9
2403691,19,46,1-19-2024-046-01,1,1,3,11,19,999,1,1,60.355934082264,9,9
2405612,29,95,1-29-2024-095-04,4,2,1,13,15,7,1,3,1186.81687143117,2,9
2404850,27,152,1-27-2024-152-02,2,2,1,23,8,3,1,3,17.0270955559146,3,9
2404850,27,152,1-27-2024-152-02,2,2,2,13,7,13,2,3,17.0270955559146,3,9
2402858,76,74,1-76-2024-074-03,3,1,1,13,21,999,3,1,71.5495535595937,3,9
2402858,76,74,1-76-2024-074-03,3,1,2,12,21,999,3,1,71.5495535595937,3,9
2402858,76,74,1-76-2024-074-03,3,1,3,11,21,999,3,1,71.5495535595937,3,9
2402858,76,74,1-76-2024-074-03,3,1,4,13,22,11,2,1,71.5495535595937,3,9
2402858,76,74,1-76-2024-074-03,3,1,5,13,7,13,2,3,71.5495535595937,3,9
2402858,76,74,1-76-2024-074-03,3,1,6,21,17,999,9,3,71.5495535595937,3,9
2402858,76,74,1-76-2024-074-03,3,1,7,13,20,9,2,3,71.5495535595937,3,9
2400273,23,6,1-23-2024-006-02,2,1,1,11,22,999,2,1,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,2,11,7,999,2,3,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,3,11,19,999,2,1,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,4,11,20,999,1,1,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,5,98,19,999,2,1,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,6,11,8,999,1,3,62.9617318466021,5,9
2401135,82,28,1-82-2024-028-04,4,1,1,21,17,2,0,3,204.821008822142,1,9
2401135,82,28,1-82-2024-028-04,4,1,2,23,17,2,0,3,204.821008822142,1,9
2402217,28,63,1-28-2024-063-03,3,1,1,11,21,999,1,2,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,2,11,7,999,1,3,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,3,11,20,999,1,3,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,4,21,20,999,1,3,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,5,11,22,999,1,1,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,6,11,19,999,1,1,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,7,31,20,999,1,3,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,8,21,19,999,1,1,28.3089754479373,3,9
2402217,28,63,1-28-2024-063-03,3,1,9,11,14,999,1,3,28.3089754479373,3,9
2404332,28,133,1-28-2024-133-09,9,1,1,11,24,4,1,2,34.7771381559099,3,9
2404332,28,133,1-28-2024-133-09,9,1,2,13,24,3,1,2,34.7771381559099,3,9
2404332,28,133,1-28-2024-133-09,9,1,3,23,25,999,1,2,34.7771381559099,3,9
2400250,22,6,1-22-2024-006-03,3,2,1,21,17,10,2,3,42.1405403497324,12,9
2400348,16,9,1-16-2024-009-01,1,1,1,11,7,9,2,1,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,2,11,2,3,1,2,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,3,11,22,6,1,1,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,4,12,22,10,2,1,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,5,13,22,22,3,1,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,6,13,16,20,3,3,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,7,12,3,5,1,2,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,8,13,4,5,1,2,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,9,11,5,15,3,3,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,10,23,20,39,4,3,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,11,22,19,19,3,1,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,12,11,32,10,2,2,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,13,23,6,14,2,1,15.8174891263142,5,9
2400348,16,9,1-16-2024-009-01,1,1,14,88,96,999,8,8,15.8174891263142,5,9
2405660,73,143,1-73-2024-143-09,9,1,1,13,16,5,1,3,37.2128206324797,3,9
2405660,73,143,1-73-2024-143-09,9,1,2,23,16,10,2,3,37.2128206324797,3,9
2403197,33,53,1-33-2024-053-02,2,1,5,13,7,20,3,3,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,6,13,20,24,3,3,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,7,13,19,18,3,1,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,8,23,20,28,3,3,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,9,23,19,21,3,1,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,10,33,19,13,2,1,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,11,33,20,10,2,3,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,12,33,30,8,2,1,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,13,32,30,4,1,1,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,14,33,10,22,3,3,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,1,15,11,22,999,1,1,23.2460633538017,12,9
2403197,33,53,1-33-2024-053-02,2,2,1,23,25,999,1,2,23.2460633538017,12,9
2401531,17,51,1-17-2024-051-06,6,2,1,21,17,4,1,3,84.8378168091199,4,9
2401531,17,51,1-17-2024-051-06,6,2,2,21,9,4,1,3,84.8378168091199,4,9
2401746,59,56,1-59-2024-056-08,8,1,1,11,5,999,1,2,76.1156511324638,6,9
2401746,59,56,1-59-2024-056-08,8,1,2,11,6,999,1,3,76.1156511324638,6,9
2401746,59,56,1-59-2024-056-08,8,1,3,11,7,999,1,3,76.1156511324638,6,9
2401746,59,56,1-59-2024-056-08,8,1,4,11,21,999,2,2,76.1156511324638,6,9
2401746,59,56,1-59-2024-056-08,8,1,5,11,18,999,1,3,76.1156511324638,6,9
2401746,59,56,1-59-2024-056-08,8,1,6,23,15,999,1,3,76.1156511324638,6,9
2401746,59,56,1-59-2024-056-08,8,1,7,13,15,999,1,3,76.1156511324638,6,9
2402987,14,49,1-14-2024-049-03,3,1,1,98,31,999,2,2,321.254328129783,8,9
2405904,54,128,1-54-2024-128-01,1,1,1,11,22,999,2,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,2,12,22,999,2,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,3,13,22,999,3,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,4,11,7,999,2,3,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,5,13,7,999,2,3,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,6,11,19,999,1,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,7,12,19,999,1,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,8,13,19,999,2,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,9,13,8,999,2,3,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,10,11,2,999,1,2,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,11,12,3,999,1,2,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,12,11,21,999,2,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,13,12,21,999,2,1,135.319434123776,9,9
2405904,54,128,1-54-2024-128-01,1,1,14,13,21,999,3,1,135.319434123776,9,9
2401315,32,48,1-32-2024-048-03,3,2,1,98,31,999,9,2,162.799402458161,7,9
2401066,26,24,1-26-2024-024-03,3,2,1,21,17,16,3,3,142.578004216692,10,9
2401066,26,24,1-26-2024-024-03,3,2,2,23,8,8,2,3,142.578004216692,10,9
2401066,26,24,1-26-2024-024-03,3,2,3,21,9,999,1,3,142.578004216692,10,9
2401066,26,24,1-26-2024-024-03,3,2,4,23,6,8,2,3,142.578004216692,10,9
2402655,62,71,1-62-2024-071-02,2,1,1,11,5,14,2,2,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,1,2,13,16,18,3,3,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,1,3,23,14,15,3,3,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,1,4,23,6,7,1,1,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,1,5,12,29,999,1,3,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,1,6,23,24,999,1,2,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,1,7,13,8,999,3,3,27.4104501869369,7,9
2402655,62,71,1-62-2024-071-02,2,2,1,11,16,8,2,3,27.4104501869369,7,9
2401908,33,31,1-33-2024-031-01,1,1,1,11,7,999,4,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,2,13,7,999,4,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,3,11,22,999,4,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,4,12,22,999,3,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,5,13,22,999,3,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,6,11,19,999,4,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,7,12,19,999,3,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,8,13,19,999,3,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,9,13,20,999,3,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,10,11,6,999,2,3,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,11,11,21,999,9,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,12,12,21,999,9,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,13,13,21,999,9,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,14,21,19,999,2,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,15,22,19,999,2,1,40.9514113335778,12,9
2401908,33,31,1-33-2024-031-01,1,1,16,23,19,999,2,1,40.9514113335778,12,9
2405311,17,174,1-17-2024-174-03,3,1,1,11,21,17,3,2,84.2827710128695,4,9
2405311,17,174,1-17-2024-174-03,3,1,2,12,21,20,3,2,84.2827710128695,4,9
2405311,17,174,1-17-2024-174-03,3,1,3,13,21,20,3,2,84.2827710128695,4,9
2405311,17,174,1-17-2024-174-03,3,1,4,11,22,10,2,2,84.2827710128695,4,9
