CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
2401689,28,44,1-28-2024-044-05,5,1,4,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,41.6717563477699,3,9
2401689,28,44,1-28-2024-044-05,5,1,5,5,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,6,1,1,41.6717563477699,3,9
2401689,28,44,1-28-2024-044-05,5,1,6,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,41.6717563477699,3,9
2401691,28,46,1-28-2024-046-06,6,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,4,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,5,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,7,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,46.0829401699488,3,9
2401691,28,46,1-28-2024-046-06,6,1,8,11,1,99,99,99,69,69,69,69,9,9,69,,,,,,,,,69,46.0829401699488,3,9
2401692,52,24,1-52-2024-024-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,21,-20,-7,81475,998,27,0,1,1,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,1,2,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,1,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,2,1,1,1,1,1,0,1,0,0,50,2,1,1,24,-21,12,17882,998,14,0,1,1,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,2,2,4,1,1,1,0,1,0,0,50,2,1,1,24,-21,12,17882,998,14,0,1,1,14.3319114740878,12,9
2401692,52,24,1-52-2024-024-03,3,2,3,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,14.3319114740878,12,9
2401693,52,25,1-52-2024-025-09,9,1,1,1,1,2,7,0,60,60,60,60,4,2,60,,,,,,,,,60,38.898663722822,12,9
2401693,52,25,1-52-2024-025-09,9,1,2,2,1,2,7,0,60,60,60,60,,,,,,,,,,,,,38.898663722822,12,9
2401694,28,47,1-28-2024-047-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,5,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,6,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,7,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401694,28,47,1-28-2024-047-07,7,1,8,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,171.379503094117,3,9
2401696,66,39,1-66-2024-039-10,10,1,1,1,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,242.389498710963,6,9
2401696,66,39,1-66-2024-039-10,10,1,2,3,1,99,1,0,1,0,0,50,,,,,,,,,,,,,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,1,1,1,1,99,1,0,1,0,0,50,8,9,1,29,-25,15,63514,998,23,0,1,1,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,1,3,8,1,99,7,99,60,60,60,60,8,9,60,,,,,,,,,60,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,1,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,1,5,5,1,99,7,0,60,60,60,60,8,9,60,,,,,,,,,60,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,2,2,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,2,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,2,5,5,1,99,1,0,1,0,0,50,9,9,1,19,-12,-14,90139,998,26,0,1,1,242.389498710963,6,9
2401697,66,40,1-66-2024-040-10,10,2,6,8,1,99,1,0,1,0,0,50,9,9,1,19,-12,-14,90139,998,26,0,1,1,242.389498710963,6,9
2401702,26,44,1-26-2024-044-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,128.240497755438,10,9
2401702,26,44,1-26-2024-044-03,3,1,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,128.240497755438,10,9
2401702,26,44,1-26-2024-044-03,3,1,3,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,7,1,1,128.240497755438,10,9
2401702,26,44,1-26-2024-044-03,3,1,4,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,7,1,1,128.240497755438,10,9
2401702,26,44,1-26-2024-044-03,3,1,5,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,128.240497755438,10,9
2401702,26,44,1-26-2024-044-03,3,1,6,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,7,1,1,128.240497755438,10,9
2401702,26,44,1-26-2024-044-03,3,1,7,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,7,1,1,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,1,1,1,1,1,99,99,99,97,97,1,1,1,999,999,999,9999999,999,999,6,1,1,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,2,4,1,1,99,99,69,69,69,69,1,1,69,,,,,,,,,69,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,3,5,1,1,99,99,69,69,69,69,1,1,69,,,,,,,,,69,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,4,8,1,1,7,99,60,60,60,60,1,1,60,,,,,,,,,60,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,5,2,1,1,7,99,60,60,60,60,,,,,,,,,,,,,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,6,11,1,1,99,99,69,69,69,69,,,,,,,,,,,,,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,7,5,1,1,7,99,60,60,60,60,,,,,,,,,,,,,128.240497755438,10,9
2401703,26,41,1-26-2024-041-03,3,1,8,8,1,1,7,99,60,60,60,60,,,,,,,,,,,,,128.240497755438,10,9
2401704,27,53,1-27-2024-053-06,6,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,50.9387159232509,3,9
2401704,27,53,1-27-2024-053-06,6,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,50.9387159232509,3,9
2401704,27,53,1-27-2024-053-06,6,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,50.9387159232509,3,9
2401704,27,53,1-27-2024-053-06,6,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,50.9387159232509,3,9
2401704,27,53,1-27-2024-053-06,6,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,50.9387159232509,3,9
2401704,27,53,1-27-2024-053-06,6,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,50.9387159232509,3,9
2401705,27,54,1-27-2024-054-07,7,1,1,1,1,99,1,0,1,0,0,50,9,9,1,14,-11,9,20518,998,14,0,1,1,213.887263487774,3,9
2401705,27,54,1-27-2024-054-07,7,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,213.887263487774,3,9
2401705,27,54,1-27-2024-054-07,7,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,213.887263487774,3,9
2401705,27,54,1-27-2024-054-07,7,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,213.887263487774,3,9
2401705,27,54,1-27-2024-054-07,7,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,213.887263487774,3,9
2401705,27,54,1-27-2024-054-07,7,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,213.887263487774,3,9
2401706,27,55,1-27-2024-055-03,3,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,2,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,4,8,1,1,1,0,1,0,0,50,1,1,1,12,-6,-11,7154,998,10,0,1,1,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,6,4,1,1,7,0,60,60,60,60,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,7,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,8,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,9,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,1,10,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,2,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,12.6103689545478,3,9
2401706,27,55,1-27-2024-055-03,3,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,12.6103689545478,3,9
2401707,27,56,1-27-2024-056-04,4,1,1,1,1,1,1,0,1,0,0,50,1,1,1,27,-26,9,13335,998,14,0,1,1,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,2,4,1,1,1,0,1,0,0,50,1,1,1,27,-26,9,13335,998,14,0,1,1,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,3,5,1,1,1,0,1,0,0,50,1,1,1,27,-26,9,13335,998,14,0,1,1,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,4,6,1,1,1,0,1,0,0,50,1,1,1,27,-26,9,13335,998,14,0,1,1,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,5,8,1,1,1,1,1,0,0,50,1,1,1,27,-26,9,13335,998,14,0,1,1,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,6,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,7,4,1,1,7,0,60,60,60,60,,,,,,,,,,,,,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,8,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,1,9,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.7711555466727,3,9
2401707,27,56,1-27-2024-056-04,4,2,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,54.7711555466727,3,9
2401708,54,39,1-54-2024-039-10,10,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,297.406603751546,9,9
2401708,54,39,1-54-2024-039-10,10,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,297.406603751546,9,9
2401709,54,40,1-54-2024-040-09,9,2,1,8,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,7,1,1,117.274582131211,9,9
2401709,54,40,1-54-2024-040-09,9,2,2,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,117.274582131211,9,9
2401709,54,40,1-54-2024-040-09,9,2,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,117.274582131211,9,9
2401709,54,40,1-54-2024-040-09,9,2,4,5,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,7,1,1,117.274582131211,9,9
2401709,54,40,1-54-2024-040-09,9,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,117.274582131211,9,9
2401709,54,40,1-54-2024-040-09,9,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,117.274582131211,9,9
2401710,54,41,1-54-2024-041-10,10,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,297.406603751546,9,9
2401710,54,41,1-54-2024-041-10,10,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,297.406603751546,9,9
2401711,15,62,1-15-2024-062-06,6,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,4,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,7,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.0208872627184,1,9
2401711,15,62,1-15-2024-062-06,6,2,8,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401716,16,49,1-16-2024-049-04,4,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1740.03983223416,5,9
2401716,16,49,1-16-2024-049-04,4,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,1740.03983223416,5,9
2401717,21,31,1-21-2024-031-01,1,1,1,1,1,99,1,0,1,0,0,50,9,9,1,17,-14,-8,34145,998,17,0,1,1,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,2,4,1,99,1,0,1,0,0,50,9,9,1,17,-14,-8,34145,998,17,0,1,1,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,3,5,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,6,2,2,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,4,8,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,6,2,2,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,6,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,7,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,117.966202199051,11,9
2401717,21,31,1-21-2024-031-01,1,1,8,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,117.966202199051,11,9
2401719,81,33,1-81-2024-033-02,2,1,1,1,1,99,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,20,2,1,1,30.1720920470308,8,9
2401719,81,33,1-81-2024-033-02,2,1,2,4,1,99,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,20,2,1,1,30.1720920470308,8,9
2401719,81,33,1-81-2024-033-02,2,1,3,8,1,99,1,0,1,0,0,50,1,1,2,999,999,999,9999999,999,999,6,2,2,30.1720920470308,8,9
2401719,81,33,1-81-2024-033-02,2,1,4,2,1,99,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,20,2,1,1,30.1720920470308,8,9
2401719,81,33,1-81-2024-033-02,2,1,5,8,1,99,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,20,2,1,1,30.1720920470308,8,9
2401719,81,33,1-81-2024-033-02,2,1,6,5,1,99,1,0,1,0,0,50,1,1,2,999,999,999,9999999,999,999,6,2,2,30.1720920470308,8,9
2401719,81,33,1-81-2024-033-02,2,1,7,5,1,99,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,20,2,1,1,30.1720920470308,8,9
2401722,20,50,1-20-2024-050-03,3,1,1,1,1,99,1,0,1,0,97,97,9,9,1,999,999,999,9999999,999,25,3,1,1,20.5664841454884,11,9
2401722,20,50,1-20-2024-050-03,3,1,2,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,25,3,1,1,20.5664841454884,11,9
2401722,20,50,1-20-2024-050-03,3,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.5664841454884,11,9
2401722,20,50,1-20-2024-050-03,3,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.5664841454884,11,9
2401722,20,50,1-20-2024-050-03,3,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.5664841454884,11,9
2401722,20,50,1-20-2024-050-03,3,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.5664841454884,11,9
2401722,20,50,1-20-2024-050-03,3,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.5664841454884,11,9
2401723,22,50,1-22-2024-050-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,172.502323958184,12,9
2401723,22,50,1-22-2024-050-07,7,2,7,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,172.502323958184,12,9
2401725,15,66,1-15-2024-066-06,6,1,1,1,1,99,1,0,99,99,99,59,9,9,1,999,999,999,9999999,999,999,7,1,1,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,1,2,4,1,99,1,0,99,99,99,59,9,9,1,999,999,999,9999999,999,999,7,1,1,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,1,3,5,1,99,1,0,99,99,99,59,9,9,1,999,999,999,9999999,999,999,7,1,1,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,1,4,8,1,99,1,0,99,99,99,59,9,9,1,999,999,999,9999999,999,999,7,1,1,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,1,5,2,1,99,1,0,99,99,99,59,,,,,,,,,,,,,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,1,7,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,2,1,1,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,7,1,1,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,2,2,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,2,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,2,4,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,2,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,86.0208872627184,1,9
2401725,15,66,1-15-2024-066-06,6,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,86.0208872627184,1,9
2401726,15,67,1-15-2024-067-04,4,1,1,1,1,99,99,99,69,69,69,69,1,1,1,999,999,999,9999999,999,999,9,1,1,88.2658451567982,1,9
2401726,15,67,1-15-2024-067-04,4,1,2,8,1,99,99,99,69,69,69,69,1,1,1,999,999,999,9999999,999,999,9,1,1,88.2658451567982,1,9
2401726,15,67,1-15-2024-067-04,4,1,3,2,1,99,99,99,69,69,69,69,,,,,,,,,,,,,88.2658451567982,1,9
2401726,15,67,1-15-2024-067-04,4,1,4,8,1,99,99,99,69,69,69,69,,,,,,,,,,,,,88.2658451567982,1,9
2401727,69,31,1-69-2024-031-09,9,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,487.337287690364,8,9
2401727,69,31,1-69-2024-031-09,9,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,487.337287690364,8,9
2401728,48,58,1-48-2024-058-09,9,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,3,8,1,1,1,0,1,0,97,97,1,1,1,999,999,999,9999999,999,999,6,1,1,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,4,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,6,8,1,1,1,0,1,0,97,97,1,1,1,999,999,999,9999999,999,999,6,1,1,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,7,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,244.140868382295,12,9
2401728,48,58,1-48-2024-058-09,9,1,8,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,244.140868382295,12,9
2401729,28,48,1-28-2024-048-06,6,1,1,1,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,46.0829401699488,3,9
2401729,28,48,1-28-2024-048-06,6,1,2,5,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,46.0829401699488,3,9
2401729,28,48,1-28-2024-048-06,6,1,3,8,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,46.0829401699488,3,9
2401729,28,48,1-28-2024-048-06,6,1,4,8,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,46.0829401699488,3,9
2401729,28,48,1-28-2024-048-06,6,1,5,5,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,46.0829401699488,3,9
2401729,28,48,1-28-2024-048-06,6,1,6,2,1,99,7,0,60,60,60,60,2,1,60,,,,,,,,,60,46.0829401699488,3,9
2401730,15,68,1-15-2024-068-03,3,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,23.2219434054944,1,9
2401730,15,68,1-15-2024-068-03,3,2,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,23.2219434054944,1,9
2401730,15,68,1-15-2024-068-03,3,2,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,23.2219434054944,1,9
2401730,15,68,1-15-2024-068-03,3,2,4,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,23.2219434054944,1,9
2401731,76,46,1-76-2024-046-04,4,1,1,1,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,466.820603617286,3,9
2401731,76,46,1-76-2024-046-04,4,1,2,3,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,466.820603617286,3,9
