CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
2405874,62,175,1-62-2024-175-04,4,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,1,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,4606.52124866923,7,9
2405380,14,104,1-14-2024-104-04,4,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,909.854394508117,8,9
2404136,22,123,1-22-2024-123-07,7,1,1,1,1,0.00,0.00,7,0,0.00,0.00,24.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,319.791421753324,12,9
2402074,66,48,1-66-2024-048-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,79.4686416678806,6,9
2400233,69,6,1-69-2024-006-01,1,1,1,1,0,9995.00,9995.00,7,8,3.00,3.00,3.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,3.00,3.00,9997.00,9997.00,7,7,7,9.75568259696968,8,9
2405782,57,182,1-57-2024-182-03,3,2,1,6,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,67.5142507477967,1,9
2403542,59,108,1-59-2024-108-03,3,1,1,1,1,62.00,102.00,7,0,11.00,11.00,11.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,55.2187891713604,6,9
2405339,27,167,1-27-2024-167-09,9,1,1,2,0,9.00,49.00,7,0,0.00,0.00,0.00,0.00,9997.00,0,7,7,0,0.00,0.00,1,1,0.00,0.00,0.00,0.00,9997.00,7,7,7,190.105427667502,3,9
2405874,62,175,1-62-2024-175-04,4,2,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,4606.52124866923,7,9
2406000,81,157,1-81-2024-157-09,9,1,1,2,0,6.00,11.00,7,8,9995.00,7.00,5.00,5.00,5.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,7.00,5.00,5.00,5.00,7,0,7,4875.21511446398,8,9
2400022,82,1,1-82-2024-001-03,3,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,28.1106156827631,1,9
2400629,76,18,1-76-2024-018-06,6,1,1,2,1,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,0,7,69.290638741677,3,9
2400233,69,6,1-69-2024-006-01,1,1,1,2,0,253.00,253.00,7,8,9995.00,9994.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9994.00,9994.00,9997.00,9997.00,7,7,7,9.75568259696968,8,9
2402074,66,48,1-66-2024-048-03,3,1,1,2,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,79.4686416678806,6,9
2405380,14,104,1-14-2024-104-04,4,2,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,909.854394508117,8,9
2400466,17,16,1-17-2024-016-07,7,1,1,2,1,49.00,9995.00,7,8,9995.00,9995.00,49.00,49.00,49.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,49.00,49.00,49.00,7,0,7,294.521780483511,4,9
2405431,69,135,1-69-2024-135-05,5,2,1,2,0,44.00,47.00,7,8,9997.00,9997.00,44.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,63.00,62.00,44.00,9997.00,9997.00,7,7,7,16.5467329701507,8,9
2404574,17,146,1-17-2024-146-06,6,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,124.923558977053,4,9
2403568,18,98,1-18-2024-098-05,5,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,1,1,7,50.9427492020977,6,9
2401860,21,36,1-21-2024-036-01,1,1,1,2,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,23.9453718932787,11,9
2400275,62,11,1-62-2024-011-01,1,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,49.4790764290765,7,9
2402775,62,73,1-62-2024-073-09,9,2,1,2,0,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,0,7,6595.93532166569,7,9
2403551,77,120,1-77-2024-120-09,9,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,3,7,6445.03197529129,9,9
2403798,69,81,1-69-2024-081-02,2,2,1,2,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,4,7,7.43080811052425,8,9
2402681,12,45,1-12-2024-045-10,10,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,23856.3875606044,9,9
2403648,81,86,1-81-2024-086-02,2,1,1,4,1,9995.00,9995.00,7,8,8888.00,0.00,0.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,0.00,0.00,9997.00,9997.00,7,0,7,19.0849903848337,8,9
2402932,77,97,1-77-2024-097-05,5,2,1,2,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,90.6570748528622,9,9
2405683,19,82,1-19-2024-082-04,4,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,268.390724600306,9,9
2404080,54,97,1-54-2024-097-02,2,1,1,9,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,132.981711816027,9,9
2402526,31,49,1-31-2024-049-04,4,1,1,1,1,19.00,169.00,7,8,9997.00,9997.00,19.00,19.00,24.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,222.052598299916,6,9
2402089,16,58,1-16-2024-058-02,2,2,1,1,0,26.00,176.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,26.00,31.00,7,8,26.00,26.00,9997.00,9997.00,9997.00,0,7,7,17.113025437318,5,9
2401375,30,49,1-30-2024-049-04,4,2,1,1,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,4,7,1166.54245421628,10,9
2402681,12,45,1-12-2024-045-10,10,1,1,1,1,16.00,166.40,7,8,9997.00,9997.00,15.20,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,23856.3875606044,9,9
2406045,12,120,1-12-2024-120-04,4,1,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,331.530424264406,9,9
2401633,62,41,1-62-2024-041-02,2,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,40.5230025519482,7,9
2403089,24,85,1-24-2024-085-04,4,2,1,1,1,20.00,50.00,7,8,9995.00,23.00,20.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,20.00,9997.00,9997.00,7,5,7,39.5500741406148,1,9
2404372,22,131,1-22-2024-131-09,9,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,68.5518901311532,12,9
2401185,26,27,1-26-2024-027-09,9,1,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,1278.42089527898,10,9
2406286,26,136,1-26-2024-136-07,7,2,1,1,1,32.00,132.00,7,8,9995.00,9995.00,32.00,37.00,32.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,32.00,37.00,32.00,7,0,7,9481.22512620072,10,9
2400904,28,23,1-28-2024-023-06,6,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,603.235641208148,3,9
2406282,32,162,1-32-2024-162-03,3,1,1,1,0,42.00,142.00,7,8,9995.00,9995.00,42.00,47.00,42.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,42.00,47.00,42.00,7,0,7,389.952264846681,7,9
2404270,20,109,1-20-2024-109-03,3,2,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,176.372469252349,11,9
2400103,17,3,1-17-2024-003-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,1461.1053822292,4,9
2401121,12,21,1-12-2024-021-03,3,1,1,1,1,27.00,126.00,7,8,9995.00,9995.00,24.00,24.00,24.00,7,7,7,1,27.00,126.00,0,8,9995.00,9995.00,24.00,24.00,24.00,7,5,7,213.260129545021,9,9
2402902,12,48,1-12-2024-048-02,2,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,228.584675358371,9,9
2401649,33,27,1-33-2024-027-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,5,7,17.2161737549189,12,9
2404583,60,69,1-60-2024-069-05,5,1,1,1,1,29.00,179.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,29.00,179.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,48.0217557407381,8,9
2402030,62,51,1-62-2024-051-02,2,1,1,1,1,9997.00,125.00,7,0,206.00,206.00,104.00,9997.00,112.00,0,7,7,0,9995.00,9995.00,1,0,122.00,122.00,9995.00,9997.00,9997.00,7,5,7,30.7296078319322,7,9
2406026,67,54,1-67-2024-054-02,2,1,1,1,1,39.00,189.00,7,8,9997.00,9997.00,7.00,7.00,12.00,0,7,7,0,9997.00,9997.00,7,8,39.00,39.00,9997.00,9997.00,9997.00,0,7,7,59.4086040705367,7,9
2401578,18,59,1-18-2024-059-09,9,1,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,1,7,363.748138569445,6,9
2405929,20,139,1-20-2024-139-02,2,1,1,6,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,19.9171728154044,11,9
2402766,27,89,1-27-2024-089-03,3,1,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,11.8514312322575,3,9
2402014,77,70,1-77-2024-070-03,3,1,1,1,1,9995.00,9995.00,7,8,1.00,1.00,8888.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,8888.00,9997.00,9997.00,7,0,7,68.3121620749861,9,9
2402791,81,57,1-81-2024-057-02,2,2,1,1,1,32.00,132.00,7,8,9995.00,9995.00,32.00,37.00,32.00,7,7,7,1,32.00,132.00,0,8,9995.00,9995.00,32.00,37.00,32.00,0,5,7,22.2702980877148,8,9
2400355,76,8,1-76-2024-008-04,4,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,86.4714255045695,3,9
2401855,66,44,1-66-2024-044-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,133.367571576148,6,9
2403591,66,75,1-66-2024-075-03,3,1,1,1,0,16.00,46.00,7,8,9997.00,46.00,16.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,1,8,24.00,9997.00,16.00,9997.00,9997.00,7,5,7,79.4686416678806,6,9
2403151,69,63,1-69-2024-063-03,3,2,1,6,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,2,7,24.0868849457621,8,9
2401018,60,12,1-60-2024-012-04,4,1,1,1,1,32.00,62.00,7,0,19.00,19.00,14.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,1122.95553268025,8,9
2406322,62,187,1-62-2024-187-04,4,1,1,1,0,9995.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,222.924358252984,7,9
2403053,48,102,1-48-2024-102-05,5,2,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,3,7,80.9035530796695,12,9
2404299,48,140,1-48-2024-140-07,7,1,1,1,1,9995.00,9997.00,7,8,9995.00,486.00,486.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,486.00,486.00,9997.00,9997.00,0,5,7,103.361334065564,12,9
2405401,48,176,1-48-2024-176-09,9,2,1,1,7,0.00,9997.00,7,8,9995.00,9997.00,0.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,90.4515486709064,12,9
2402137,57,41,1-57-2024-041-03,3,2,1,1,0,31.00,81.00,7,8,9995.00,44.00,31.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,31.00,9997.00,9997.00,7,5,7,137.597597548363,1,9
2405028,57,151,1-57-2024-151-06,6,1,1,1,1,36.00,76.00,7,0,0.00,0.00,20.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,250.484917050996,1,9
2404710,24,132,1-24-2024-132-04,4,1,1,1,0,48.50,198.50,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,189.887861088299,1,9
2404859,29,74,1-29-2024-074-06,6,1,1,4,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,1928.26533178592,2,9
2403114,60,36,1-60-2024-036-03,3,1,1,4,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,156.995970867951,8,9
2403351,25,85,1-25-2024-085-05,5,1,1,4,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,40.8391079208227,2,9
2403605,16,102,1-16-2024-102-03,3,1,1,4,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,346.592119950096,5,9
2401744,59,54,1-59-2024-054-09,9,1,1,1,0,9995.00,9995.00,7,8,86.00,86.00,73.00,73.00,73.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,86.00,73.00,73.00,73.00,7,0,7,544.058692708323,6,9
2401280,25,29,1-25-2024-029-05,5,1,1,1,1,9994.00,9994.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,0,7,78.4416239674917,2,9
2405814,25,158,1-25-2024-158-04,4,2,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,124.17511459421,2,9
2403003,26,86,1-26-2024-086-NM1,21,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,25.7030205312635,10,9
2405104,27,159,1-27-2024-159-04,4,3,1,1,1,9995.00,9997.00,7,8,9997.00,102.00,102.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9997.00,102.00,9995.00,9997.00,9997.00,0,0,7,54.2607504864428,3,9
2403229,14,53,1-14-2024-053-03,3,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,400.274020463203,8,9
2402322,12,40,1-12-2024-040-10,10,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,4396.75684153562,9,9
2402110,15,82,1-15-2024-082-05,5,1,1,4,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,12.7957875926179,1,9
2402182,30,74,1-30-2024-074-06,6,2,1,4,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,771.048231235537,10,9
2404937,69,116,1-69-2024-116-01,1,1,1,2,7,9995.00,9995.00,7,8,9994.00,9994.00,9995.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7.66811372485411,8,9
2403415,81,79,1-81-2024-079-02,2,2,1,4,7,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,19.0849903848337,8,9
2400557,62,16,1-62-2024-016-04,4,1,1,2,1,14.00,44.00,7,8,14.00,14.00,14.00,9997.00,9997.00,7,7,7,1,14.00,24.00,7,8,14.00,14.00,14.00,9997.00,9997.00,7,3,7,2472.48073760357,7,9
2405131,62,151,1-62-2024-151-04,4,2,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,1765.71659697756,7,9
2403591,66,75,1-66-2024-075-03,3,1,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,79.4686416678806,6,9
2403053,48,102,1-48-2024-102-05,5,2,1,2,1,24.00,54.00,7,8,24.00,24.00,12.00,9997.00,9997.00,7,7,7,1,24.00,34.00,7,8,24.00,24.00,12.00,9997.00,9997.00,7,3,7,80.9035530796695,12,9
2402902,12,48,1-12-2024-048-02,2,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,228.584675358371,9,9
2404947,60,73,1-60-2024-073-02,2,1,1,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,34.2089348957855,8,9
2405880,77,187,1-77-2024-187-05,5,1,1,2,0,9995.00,9995.00,7,8,71.00,71.00,71.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,0,8,9995.00,71.00,71.00,9997.00,9997.00,7,7,7,90.6570748528622,9,9
2406043,30,205,1-30-2024-205-02,2,1,1,2,1,26.00,9997.00,7,8,9997.00,26.00,11.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,26.00,11.00,9997.00,9997.00,7,0,7,19.1643554509332,10,9
2401649,33,27,1-33-2024-027-03,3,1,1,2,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,5,7,17.2161737549189,12,9
2404938,69,117,1-69-2024-117-04,4,2,1,2,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,0,7,104.112066997676,8,9
2403043,77,104,1-77-2024-104-05,5,1,1,2,0,7.00,37.00,7,8,7.00,7.00,7.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,7.00,7.00,7.00,9997.00,9997.00,7,4,7,90.6570748528622,9,9
2402113,22,62,1-22-2024-062-08,8,1,1,2,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,28.3215946385297,12,9
2404824,24,134,1-24-2024-134-06,6,2,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,52.2007608551518,1,9
2401464,66,30,1-66-2024-030-10,10,1,1,2,7,101.00,9994.00,7,8,9995.00,9995.00,9994.00,9997.00,9997.00,0,7,7,7,151.00,9994.00,7,8,9995.00,9995.00,9994.00,9997.00,9997.00,0,7,7,242.389498710963,6,9
2402603,69,49,1-69-2024-049-02,2,2,1,2,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,1,7,7,1,0.00,0.00,0,0,51.00,51.00,51.00,9997.00,9997.00,7,7,7,7.30201599951961,8,9
2402040,73,63,1-73-2024-063-03,3,2,1,2,7,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,0,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,23.5881329232141,3,9
2405267,59,156,1-59-2024-156-02,2,1,1,2,0,9995.00,9995.00,7,8,26.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,48.7900687173874,6,9
2403431,62,92,1-62-2024-092-05,5,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,148.944132369298,7,9
2405965,28,180,1-28-2024-180-07,7,1,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,1,7,380.711991081105,3,9
2403076,30,108,1-30-2024-108-05,5,2,1,2,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,18.7124163743047,10,9
2406036,48,194,1-48-2024-194-02,2,3,1,2,1,63.00,63.00,7,8,9997.00,9997.00,63.00,9997.00,9997.00,0,7,7,1,63.00,63.00,7,8,9997.00,9997.00,63.00,9997.00,9997.00,7,3,7,74.210049573419,12,9
2401547,25,35,1-25-2024-035-07,7,2,1,2,1,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,0,7,531.122940469494,2,9
2404001,25,106,1-25-2024-106-03,3,1,1,2,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9995.00,1,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,9995.00,9997.00,9995.00,7,5,7,127.298303382568,2,9
