CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
2402022,81,40,1-81-2024-040-02,2,1,1,1,Event Record #1,1,1924,0,1,9997.0000,1,156.0000,-8.0000,168.0000,3.0000,136.0000,19.0849903848337,8,9
2402231,27,73,1-27-2024-073-09,9,1,1,1,Non-Deployment,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,79.681964819964,3,9
2401041,28,27,1-28-2024-027-01,1,1,1,1,Deployment,99,17969,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,36.6185653494975,3,9
2400632,52,7,1-52-2024-007-06,6,2,1,2,Non-Deployment,99,38283,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,65.0868095156168,12,9
2400953,59,31,1-59-2024-031-01,1,1,1,1,Deployment,1,34088,0,97,0.4000,7,9997.0000,-20.8656,115.0000,997.0000,9997.0000,53.4084683471652,6,9
2401080,59,35,1-59-2024-035-03,3,2,1,1,Non-Deployment,1,36616,0,97,9997.0000,7,9997.0000,-2.8175,53.7500,997.0000,9997.0000,47.4858553951671,6,9
2401341,59,45,1-59-2024-045-08,8,3,1,1,Non-Deployment,99,48216,0,97,9997.0000,1,9997.0000,-0.0322,0.0000,997.0000,9997.0000,88.9173994035588,6,9
2404857,26,115,1-26-2024-115-02,2,1,1,1,EVENT 1,1,7659,0,1,0.0000,1,120.0000,-42.0000,120.0000,1.0000,65.0000,21.1529220587709,10,9
2404033,31,83,1-31-2024-083-07,7,1,1,1,First Record,1,11474,0,1,9997.0000,1,9997.0000,-2.5800,32.0000,-1.6800,33.0000,230.868935151332,6,9
2404079,12,75,1-12-2024-075-07,7,1,1,2,Record 2,1,8978,0,2,9997.0000,1,92.0000,-8.0000,92.0000,-1.0000,26.0000,604.062221579509,9,9
2404112,16,109,1-16-2024-109-05,5,1,1,4,Record 4,97,2828,0,1,0.0000,1,215.0000,-24.0000,215.0000,-1.0000,175.0000,216.193332354544,5,9
2404112,16,109,1-16-2024-109-05,5,1,1,1,"Record 1, Most Recent",4,15021,1,3,0.3290,1,300.0000,-3.0000,300.0000,3.0000,300.0000,216.193332354544,5,9
2404179,60,59,1-60-2024-059-NM1,21,2,1,1,Most Recent Event,2,17092,0,1,9995.0000,1,9997.0000,-16.0000,138.0000,1.0000,116.0000,43.22330010499,8,9
2403827,28,116,1-28-2024-116-03,3,1,1,3,Side Crash,1,999997,7,97,0.1075,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,59.3520019457149,3,9
2403579,30,129,1-30-2024-129-03,3,2,1,1,Event Record 1,1,953,0,1,9997.0000,1,9997.0000,-29.0000,300.0000,-7.0000,107.5000,205.548230199915,10,9
2403418,59,107,1-59-2024-107-02,2,1,1,1,Event Record 1,95,4965,0,1,9997.0000,1,295.0000,-12.0000,287.5000,-12.0000,140.0000,48.7900687173874,6,9
2403995,60,54,1-60-2024-054-03,3,2,1,1,Event Record 1,1,3989,0,1,9997.0000,1,9997.0000,-9.0000,155.0000,15.0000,82.5000,252.351417933937,8,9
2403462,69,74,1-69-2024-074-02,2,1,1,3,Record 3,95,29316,1,3,2.0100,1,112.0000,-2.0000,112.0000,-10.0000,112.0000,7.30201599951961,8,9
2403297,77,113,1-77-2024-113-04,4,1,1,1,Most Recent Event,1,8707,0,97,9997.0000,1,9997.0000,-9.9000,121.0000,997.0000,9997.0000,367.311932666986,9,9
2403297,77,113,1-77-2024-113-04,4,1,1,4,3rd Prior Event,97,5446,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,367.311932666986,9,9
2403618,81,85,1-81-2024-085-05,5,2,1,2,Event Record 2,1,23717,0,1,9997.0000,1,9997.0000,-32.0000,122.5000,43.0000,180.0000,27.4895135360166,8,9
2401402,11,32,1-11-2024-032-02,2,2,1,3,Side Crash,1,999997,7,97,0.0045,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,30.7614595081659,8,9
2400051,69,2,1-69-2024-002-04,4,1,1,2,1st Prior Event,97,5442,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,775.494115152989,8,9
2401588,22,49,1-22-2024-049-04,4,1,1,4,3rd Prior Event,97,999997,7,97,0.0860,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.0683092145635,12,9
2401588,22,49,1-22-2024-049-04,4,1,1,7,6th Prior Event,97,1469,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.0683092145635,12,9
2401943,16,55,1-16-2024-055-02,2,2,1,5,Frontal/Rear/Side Crash,1,5951,0,97,9995.0000,7,9997.0000,-62.3000,76.0000,997.0000,9997.0000,15.1092509057653,5,9
2405332,52,52,1-52-2024-052-04,4,2,1,2,Frontal/Rear/Side Crash,1,6936,0,97,9995.0000,7,9997.0000,22.1000,182.0000,997.0000,9997.0000,299.783752144918,12,9
2402670,48,87,1-48-2024-087-03,3,1,1,1,Event Record 1,1,4475,0,1,9997.0000,1,0.0000,-1.0000,300.0000,5.0000,300.0000,54.9604072040948,12,9
2400904,28,23,1-28-2024-023-06,6,1,1,1,Most Recent Event,1,16324,0,97,9997.0000,1,9997.0000,-15.7000,167.5000,997.0000,9997.0000,603.235641208148,3,9
2400904,28,23,1-28-2024-023-06,6,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,603.235641208148,3,9
2400357,25,5,1-25-2024-005-06,6,2,1,1,Event Record 1,1,5213,0,1,9997.0000,1,9997.0000,36.0000,230.0000,3.0000,180.0000,456.185546555652,2,9
2403211,11,93,1-11-2024-093-06,6,1,1,1,Most Recent Event,1,13608,0,1,9995.0000,1,9997.0000,-26.0000,126.0000,3.0000,76.0000,543.991512340262,8,9
2402770,29,21,1-29-2024-021-06,6,2,1,2,Event Record 2,2,4902,0,2,0.3000,1,140.0000,-15.0000,140.0000,0.0000,77.5000,522.262401605033,2,9
2400752,19,14,1-19-2024-014-03,3,1,1,2,Side Crash Record 2,1,6174,0,1,9997.0000,1,9997.0000,-10.0000,140.0000,-22.0000,97.5000,137.40249401059,9,9
2400088,48,6,1-48-2024-006-09,9,1,1,2,1st Prior Event,1,28105,0,97,9997.0000,1,9997.0000,-47.0000,153.0000,997.0000,9997.0000,253.362227564978,12,9
2404665,59,136,1-59-2024-136-03,3,1,1,2,Record 2,1,7389,0,2,0.2000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,98.6606762609695,6,9
2400775,21,18,1-21-2024-018-03,3,2,1,1,Event Record 1,1,6172,0,1,0.0000,1,9997.0000,-7.0000,75.0000,-22.0000,82.5000,144.121526471186,11,9
2402959,33,49,1-33-2024-049-02,2,1,1,1,Event Record 1,95,999997,7,4,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.2460633538017,12,9
2402959,33,49,1-33-2024-049-02,2,1,1,4,Event Record 4,99,999997,7,3,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.2460633538017,12,9
2401299,22,38,1-22-2024-038-03,3,1,1,2,1st Prior Event,97,3737,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,26.576495712423,12,9
2403822,27,120,1-27-2024-120-09,9,1,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-9.6000,9997.0000,997.0000,9997.0000,124.917423361448,3,9
2404231,12,78,1-12-2024-078-06,6,2,1,2,1st Prior Event,97,11953,0,1,9995.0000,1,9997.0000,9.0000,64.0000,0.0000,0.0000,257.996460650317,9,9
2403477,11,101,1-11-2024-101-07,7,1,1,2,1st Prior Event,95,10733,0,1,9995.0000,1,9997.0000,7.0000,94.0000,-15.0000,134.0000,2789.72309945544,8,9
2404552,48,147,1-48-2024-147-07,7,1,1,1,Event Record 1,97,5315,0,1,9997.0000,1,232.5000,-9.0000,232.5000,1.0000,62.5000,103.361334065564,12,9
2404552,48,147,1-48-2024-147-07,7,2,1,2,Record 2,97,1136,0,1,0.0000,1,300.0000,-16.0000,300.0000,2.0000,300.0000,103.361334065564,12,9
2404212,33,77,1-33-2024-077-09,9,1,1,1,Non-Deployment,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,429.838695718984,12,9
2403601,11,104,1-11-2024-104-09,9,1,1,1,Event Record 1,1,11144,0,1,9997.0000,1,85.0000,-13.0000,102.5000,-17.0000,82.5000,1153.64234519934,8,9
2403612,28,110,1-28-2024-110-03,3,1,1,2,Rollover Record 2,1,4869,1,2,1.6000,1,9997.0000,0.0000,147.5000,-3.0000,300.0000,28.3089754479373,3,9
2403827,28,116,1-28-2024-116-03,3,1,1,6,Rollover,1,3054,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,59.3520019457149,3,9
2403648,81,86,1-81-2024-086-02,2,1,1,3,Rollover Record 3,2,2251,1,2,1.5000,1,9997.0000,2.0000,275.0000,997.0000,9997.0000,19.0849903848337,8,9
2400269,30,7,1-30-2024-007-06,6,2,1,1,Most Recent Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,13.2000,9997.0000,370.101700695762,10,9
2403151,69,63,1-69-2024-063-03,3,2,1,4,Side Crash,95,999997,7,97,0.9230,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,24.0868849457621,8,9
2403151,69,63,1-69-2024-063-03,3,2,1,7,Frontal/Rear/Side Crash,1,2539,0,97,0.0010,7,9997.0000,-27.3000,133.0000,997.0000,9997.0000,24.0868849457621,8,9
2404233,30,147,1-30-2024-147-05,5,1,1,1,Most Recent Event,1,999997,7,97,9997.0000,1,9997.0000,-18.9000,9997.0000,997.0000,9997.0000,25.0922001598244,10,9
2402750,82,67,1-82-2024-067-04,4,2,1,4,3rd Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,193.441668494855,1,9
2403984,27,123,1-27-2024-123-02,2,1,1,1,Most Recent Event - Non-Deployment,6,4507,1,3,0.5000,1,9997.0000,-6.0000,108.0000,-12.0000,118.0000,17.0270955559146,3,9
2401376,73,43,1-73-2024-043-06,6,1,1,2,1st Prior Event,2,7522,0,1,9995.0000,1,9997.0000,-20.0000,200.0000,3.0000,176.0000,37.0946854309253,3,9
2401067,30,35,1-30-2024-035-05,5,2,1,3,2nd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,-54.1000,94.0000,997.0000,9997.0000,31.0583053089904,10,9
2405060,17,165,1-17-2024-165-03,3,1,1,1,Event Record 1,1,13566,0,1,9997.0000,1,9997.0000,-38.6400,184.0000,4.8300,144.0000,93.5145067425974,4,9
2400025,62,2,1-62-2024-002-10,10,1,1,3,2nd Prior Event,95,16985,0,1,9995.0000,0,9997.0000,0.0000,0.0000,0.0000,0.0000,1646.87203897318,7,9
2402916,59,93,1-59-2024-093-04,4,1,1,1,EVENT 1,1,7984,0,1,0.0000,1,282.5000,-19.0000,282.5000,-7.0000,57.5000,187.064544442781,6,9
2401399,24,32,1-24-2024-032-03,3,1,1,2,Frontal/Rear/Side Crash,1,5125,0,97,0.0280,7,9997.0000,-19.0000,161.5000,997.0000,9997.0000,45.4386068459632,1,9
2405670,79,109,1-79-2024-109-03,3,2,1,1,Rollover,1,5079,0,97,0.4425,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,242.025144098839,8,9
2400515,15,19,1-15-2024-019-06,6,1,1,1,Most Recent Event,2,13166,0,2,0.3000,1,9997.0000,-21.0000,150.0000,-7.0000,122.0000,75.3280244914705,1,9
2402198,11,55,1-11-2024-055-NM1,21,2,1,3,2nd Prior Event,1,25553,0,97,9997.0000,1,9997.0000,-63.3000,300.0000,997.0000,9997.0000,37.1071357763572,8,9
2401534,12,27,1-12-2024-027-10,10,2,1,1,Non-Deployment,1,28825,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,10950.8685767775,9,9
2403695,17,116,1-17-2024-116-02,2,1,1,1,Side Crash,2,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,95.1292066667208,4,9
2403695,17,116,1-17-2024-116-02,2,1,1,4,Rollover,2,4418,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,95.1292066667208,4,9
2403695,17,116,1-17-2024-116-02,2,1,1,7,Rollover,1,4418,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,95.1292066667208,4,9
2401697,66,40,1-66-2024-040-10,10,1,1,1,First Record,1,21945,0,1,9997.0000,1,9997.0000,-38.9800,300.0000,26.0500,178.0000,242.389498710963,6,9
2405842,32,155,1-32-2024-155-06,6,2,1,1,"Record 1, Most Recent",1,55648,0,1,0.0000,1,9997.0000,21.0000,205.0000,1.0000,300.0000,1841.31274852964,7,9
2400148,79,6,1-79-2024-006-09,9,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,134.548153434236,8,9
2405317,60,82,1-60-2024-082-03,3,2,1,1,EVENT 1,1,328,0,1,0.0000,1,265.0000,-43.0000,265.0000,5.0000,100.0000,194.402864300273,8,9
2404087,33,74,1-33-2024-074-04,4,2,1,1,Impact Event Record 1,1,408,0,1,9997.0000,1,67.5000,-3.0000,82.5000,-5.0000,60.0000,553.660018383497,12,9
2403897,28,118,1-28-2024-118-03,3,2,1,4,3rd Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,28.3089754479373,3,9
2403897,28,118,1-28-2024-118-03,3,2,1,1,Most Recent Event,1,4883,0,97,0.0055,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,28.3089754479373,3,9
2404116,28,128,1-28-2024-128-03,3,1,1,1,Event Record 1,2,1768,0,1,9997.0000,1,185.0000,-17.0000,185.0000,5.0000,182.5000,41.3435203712902,3,9
2402198,11,55,1-11-2024-055-NM1,21,1,1,1,"Record 1, Most Recent",1,4738,0,1,0.0000,1,120.0000,-30.0000,117.5000,16.0000,80.0000,37.1071357763572,8,9
2404471,32,132,1-32-2024-132-02,2,1,1,9,Side Crash,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,10.0130344037266,7,9
2404880,31,103,1-31-2024-103-04,4,2,1,1,First Record,1,15772,0,1,9997.0000,1,9997.0000,-15.0000,130.0000,997.0000,9997.0000,222.052598299916,6,9
2404408,48,143,1-48-2024-143-07,7,1,1,2,1st Prior Event,95,8809,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,320.637738411807,12,9
2401723,22,50,1-22-2024-050-07,7,2,1,1,Most Recent Event,1,11422,0,97,9997.0000,1,9997.0000,-16.0000,181.5000,997.0000,9997.0000,172.502323958184,12,9
2405782,57,182,1-57-2024-182-03,3,2,1,2,Frontal/Rear/Side Crash,1,3082,0,97,0.0030,7,9997.0000,-27.3000,95.0000,997.0000,9997.0000,67.5142507477967,1,9
2406177,11,187,1-11-2024-187-03,3,2,1,2,Side Crash,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,199.422450532305,8,9
2400973,30,31,1-30-2024-031-02,2,2,1,1,Event Record 1,1,4513,0,1,9997.0000,1,9997.0000,-17.7100,178.0000,-28.9800,70.0000,16.6145707079083,10,9
2402550,62,66,1-62-2024-066-03,3,2,1,3,Frontal/Rear/Side Crash,1,3548,0,97,9995.0000,7,9997.0000,-21.8000,161.0000,997.0000,9997.0000,324.669436286919,7,9
2400930,22,25,1-22-2024-025-06,6,2,1,1,Frontal / Rear Crash Record 1,1,26701,0,1,9997.0000,1,9997.0000,-14.0000,155.0000,-4.0000,157.5000,25.2675524846257,12,9
2403612,28,110,1-28-2024-110-03,3,1,1,3,Rollover Record 3,1,4869,0,1,9997.0000,1,9997.0000,-1.0000,300.0000,14.0000,300.0000,28.3089754479373,3,9
2406174,25,173,1-25-2024-173-05,5,2,1,2,1st Prior Event,1,15482,0,97,9997.0000,1,9997.0000,-23.8000,158.0000,997.0000,9997.0000,49.8833818457308,2,9
2404508,21,101,1-21-2024-101-02,2,1,1,1,"Record 1, Most Recent",3,2802,1,1,9997.0000,1,292.5000,-42.0000,292.5000,-4.0000,285.0000,9.63819602034845,11,9
2403867,66,79,1-66-2024-079-07,7,1,1,3,Side Crash Record 3,95,18241,1,2,0.9000,1,9997.0000,-7.0000,95.0000,-8.0000,95.0000,133.367571576148,6,9
2403867,66,79,1-66-2024-079-07,7,1,1,6,Rollover Record 6,1,18241,0,1,9997.0000,1,9997.0000,-7.0000,297.5000,997.0000,9997.0000,133.367571576148,6,9
2405905,54,129,1-54-2024-129-03,3,1,1,3,2nd Prior Event,97,1227,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,137.769563396817,9,9
2402659,81,56,1-81-2024-056-05,5,1,1,3,2nd Prior Event,1,18141,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,149.951440673758,8,9
2405527,48,179,1-48-2024-179-NM1,21,1,1,2,Record 2,99,888888,0,1,9997.0000,0,9997.0000,0.0000,8888.0000,0.0000,8888.0000,85.8427679861707,12,9
2402865,16,86,1-16-2024-086-05,5,2,1,3,2nd Prior Event,99,11625,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.9895265329744,5,9
2403804,19,47,1-19-2024-047-03,3,1,1,2,1st Prior Event,1,210,0,97,0.0115,7,9997.0000,-18.6000,143.5000,-37.3000,102.0000,49.2099979334122,9,9
2400801,48,29,1-48-2024-029-04,4,1,1,1,Side Crash,95,999997,7,97,3.4645,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,145.557430364465,12,9
2400801,48,29,1-48-2024-029-04,4,1,1,4,Rollover,1,5946,0,97,0.0730,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,145.557430364465,12,9
2403114,60,36,1-60-2024-036-03,3,1,1,2,1st Prior Event,3,1068,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,156.995970867951,8,9
2404620,27,145,1-27-2024-145-09,9,1,1,3,Prior Frontal/Rear Event,2,999997,7,97,9997.0000,7,9997.0000,-1.0000,9997.0000,997.0000,9997.0000,39.3880945658678,3,9
2404165,59,123,1-59-2024-123-05,5,1,1,1,Event Record 1,1,9503,0,1,9997.0000,1,9997.0000,-19.3200,198.0000,0.0000,66.0000,64.5686342016191,6,9
2404852,15,184,1-15-2024-184-06,6,1,1,1,"Record 1, Most Recent",1,11778,0,1,0.0000,1,290.0000,-25.0000,300.0000,26.0000,65.0000,104.28993970267,1,9
2404852,15,184,1-15-2024-184-06,6,1,1,4,Record 4,97,10617,0,1,0.0000,1,13.0000,0.0000,13.0000,0.0000,0.0000,104.28993970267,1,9
2403246,22,97,1-22-2024-097-10,10,1,1,2,Second Record,3,5054,1,2,1600.0000,1,9997.0000,-25.6500,300.0000,-5.8500,110.0000,1151.09904512764,12,9
2401039,28,25,1-28-2024-025-04,4,1,1,1,Record 1,1,16980,0,1,9997.0000,1,236.0000,-38.0000,236.0000,8.0000,204.0000,77.9203950892058,3,9
2401208,77,41,1-77-2024-041-06,6,1,1,2,1st Prior Event,95,9049,1,2,0.3400,1,9997.0000,-30.0000,286.0000,-9.0000,104.0000,808.070771802769,9,9
2401517,73,51,1-73-2024-051-04,4,1,1,2,Side Crash,2,999997,7,97,0.1065,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,64.3960375902502,3,9
2401517,73,51,1-73-2024-051-04,4,1,1,5,Rollover,95,4219,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,64.3960375902502,3,9
2405785,30,195,1-30-2024-195-03,3,2,1,3,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,303.201045290998,10,9
2404457,60,68,1-60-2024-068-05,5,2,1,2,1st Prior Event,1,6175,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,50.4726752605262,8,9
2402751,82,68,1-82-2024-068-06,6,1,1,1,Event Record 1,1,6821,0,1,9997.0000,1,117.5000,-7.0000,250.0000,6.0000,97.5000,159.693073582709,1,9
2403186,57,74,1-57-2024-074-05,5,2,1,2,Side Crash Record 2,1,9442,0,1,9997.0000,1,9997.0000,-24.0000,125.0000,14.0000,112.5000,28.7844147536554,1,9
2403827,28,116,1-28-2024-116-03,3,1,1,1,Rollover,1,3054,1,97,2.5900,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,59.3520019457149,3,9
2401417,27,45,1-27-2024-045-07,7,1,1,2,Second Record,95,16660,0,2,0.0000,1,9997.0000,-4.0100,300.0000,997.0000,9997.0000,61.6841306108297,3,9
2405436,66,106,1-66-2024-106-07,7,1,1,2,1st Prior Event,2,11946,0,1,0.0000,1,9997.0000,-2.0000,248.0000,5.0000,242.0000,133.367571576148,6,9
2402519,11,68,1-11-2024-068-03,3,1,1,3,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,128.168017616031,8,9
2401855,66,44,1-66-2024-044-07,7,3,1,3,2nd Prior Event,97,13088,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,133.367571576148,6,9
2401666,24,38,1-24-2024-038-07,7,1,1,1,Event Record 1,95,8515,0,1,9997.0000,1,95.0000,-11.0000,95.0000,-5.0000,40.0000,394.698169083861,1,9
2400135,21,2,1-21-2024-002-07,7,1,1,1,Event Record 1,1,15699,0,1,9997.0000,1,47.5000,-9.0000,12.5000,3.0000,17.5000,8974.81562110273,11,9
2402939,10,44,1-10-2024-044-06,6,2,1,1,Non-Deployment,1,26259,0,97,9997.0000,7,9997.0000,-8.0017,175.0000,997.0000,9997.0000,1454.40235182994,4,9
2400994,12,20,1-12-2024-020-04,4,2,1,6,Record 6,97,7513,0,97,9997.0000,1,215.0000,1.0000,215.0000,0.0000,0.0000,243.899610339648,9,9
2403907,18,106,1-18-2024-106-03,3,2,1,1,First Record,1,1828,0,1,9997.0000,1,9997.0000,-12.6500,205.0000,997.0000,9997.0000,71.1428090245742,6,9
2400810,15,28,1-15-2024-028-04,4,2,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-18.1000,9997.0000,997.0000,9997.0000,268.38869764623,1,9
2400169,48,12,1-48-2024-012-08,8,1,1,1,Non-Deployment,1,16536,0,97,0.3000,1,9997.0000,0.0000,42.5000,997.0000,9997.0000,118.756702552873,12,9
2400292,48,13,1-48-2024-013-04,4,1,1,1,"Record 1, Most Recent",97,3502,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,85.7677087053401,12,9
2402874,27,92,1-27-2024-092-07,7,2,1,1,EVENT 1,1,17391,0,1,0.0000,1,72.5000,-21.0000,260.0000,22.0000,60.0000,245.700858614342,3,9
2404769,77,153,1-77-2024-153-09,9,1,1,2,1st Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,-5.0000,9997.0000,12242.3665920591,9,9
2405908,66,118,1-66-2024-118-06,6,1,1,1,First Record,1,11954,0,1,9997.0000,1,9997.0000,-8.3600,300.0000,-1.6600,300.0000,124.972344097308,6,9
2401480,77,49,1-77-2024-049-06,6,2,1,1,"Record 1, Most Recent",1,7279,0,1,9997.0000,1,85.0000,22.0000,77.5000,-2.0000,85.0000,445.668209705361,9,9
2403415,81,79,1-81-2024-079-02,2,2,1,1,Most Recent Event,1,11065,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,19.0849903848337,8,9
2403415,81,79,1-81-2024-079-02,2,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,19.0849903848337,8,9
2402078,30,72,1-30-2024-072-04,4,2,1,1,Event Record 1,1,5631,0,1,0.0000,1,9997.0000,-23.0000,242.5000,-15.0000,217.5000,2044.29476701994,10,9
2401045,15,35,1-15-2024-035-03,3,1,1,2,Event Record 2,4,5305,1,2,2.6000,1,300.0000,-8.0000,267.5000,20.0000,300.0000,22.844722638109,1,9
2400063,29,1,1-29-2024-001-04,4,2,1,2,Frontal/Rear/Side Crash,1,707,0,97,0.0960,7,9997.0000,-7.4000,77.0000,997.0000,9997.0000,398.469602501026,2,9
2402227,16,65,1-16-2024-065-05,5,2,1,1,First Record,1,19438,1,1,9997.0000,1,9997.0000,-48.6300,295.0000,19.0600,92.0000,20.614517650874,5,9
2401294,27,40,1-27-2024-040-04,4,1,1,1,Record 1,95,12108,0,1,9997.0000,1,158.0000,-13.0000,158.0000,5.0000,158.0000,94.2504458585864,3,9
2405828,31,126,1-31-2024-126-08,8,1,1,1,First Record,97,11134,0,3,9997.0000,1,9997.0000,-6.0000,90.0000,997.0000,9997.0000,222.937813489072,6,9
2404285,10,78,1-10-2024-078-01,1,2,1,1,Event Record 1,97,606,0,1,9997.0000,1,9997.0000,-4.0000,300.0000,14.0000,262.5000,25.633900579513,4,9
2402625,21,52,1-21-2024-052-NM2,22,1,1,2,1st Prior Event,95,999997,7,97,9997.0000,1,9997.0000,-4.0000,9997.0000,997.0000,9997.0000,1946.80039165077,11,9
2401560,52,22,1-52-2024-022-03,3,1,1,1,Event 1,1,7511,0,97,9997.0000,1,210.0000,-54.7400,210.0000,9.6600,210.0000,18.6968585475994,12,9
2403103,32,107,1-32-2024-107-02,2,2,1,1,Record 1,1,6133,0,1,9997.0000,1,170.0000,-54.0000,170.0000,-12.0000,128.0000,8.16907752895326,7,9
2405018,59,148,1-59-2024-148-05,5,2,1,1,Most Recent Event,3,14974,1,2,2.2000,1,9997.0000,-23.0000,300.0000,2.0000,62.0000,53.1907731759788,6,9
2401890,13,50,1-13-2024-050-03,3,1,1,3,Side Crash,1,999997,7,97,0.1725,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,515.764062906219,7,9
2403408,15,136,1-15-2024-136-03,3,2,1,2,1st Prior Event,95,7246,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,18.2895686654955,1,9
2401055,21,25,1-21-2024-025-08,8,1,1,2,Non-Deployment,97,29253,0,97,9997.0000,7,9997.0000,-8.1788,155.0000,997.0000,9997.0000,78.3803996099035,11,9
2403894,25,102,1-25-2024-102-03,3,2,1,2,1st Prior Event - Deployment Event,1,4413,0,1,9995.0000,1,9997.0000,-34.0000,140.0000,16.0000,118.0000,266.279947571518,2,9
2403621,27,116,1-27-2024-116-06,6,1,1,1,Event Record 1,1,21256,0,1,9997.0000,1,300.0000,-18.0000,300.0000,1.0000,295.0000,35.6254961100411,3,9
2403984,27,123,1-27-2024-123-02,2,1,1,3,2nd Prior Event - Deployment,1,4507,0,1,9995.0000,1,9997.0000,-10.0000,64.0000,3.0000,34.0000,17.0270955559146,3,9
2403828,28,117,1-28-2024-117-03,3,1,1,2,1st Prior Event - Deployment,3,9318,0,1,9995.0000,1,9997.0000,-13.0000,238.0000,23.0000,244.0000,59.3520019457149,3,9
2400757,30,22,1-30-2024-022-05,5,1,1,3,Event Record 3,3,3316,1,3,3.2000,1,9997.0000,-27.3700,300.0000,-9.6600,296.0000,81.1099107810627,10,9
2401781,30,59,1-30-2024-059-05,5,1,1,1,Event Record 1,97,6738,0,1,9997.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,20.1359424598253,10,9
