CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
2403124,26,91,1-26-2024-091-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,146.032571117139,10,9
2403124,26,91,1-26-2024-091-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,146.032571117139,10,9
2402506,82,62,1-82-2024-062-04,4,2,LF,89,Solus,P205/55R16,127LmYAY14620,0,0,1,518.664931190454,1,9
2402506,82,62,1-82-2024-062-04,4,2,RF,89,Solus,P205/55R16,127LmYAY14620,0,0,1,518.664931190454,1,9
2402506,82,62,1-82-2024-062-04,4,2,LR,89,Solus,P205/55R16,127LmYAY14620,3,0,1,518.664931190454,1,9
2402506,82,62,1-82-2024-062-04,4,2,RR,89,Solus,P205/55R16,127LmYAY14620,3,0,1,518.664931190454,1,9
2405563,24,154,1-24-2024-154-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,5,0,9,158.34973642154,1,9
2402343,16,68,1-16-2024-068-04,4,2,RF,129,SCORPION VERDE ALL SEASON,P285/45R20,93Pn 454e1723,9,0,1,771.44724650232,5,9
2402343,16,68,1-16-2024-068-04,4,2,LF,129,SCORPION VERDE ALL SEASON,P285/45R20,93Pn 454e1723,9,0,1,771.44724650232,5,9
2403860,67,24,1-67-2024-024-01,1,2,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,66.8119266347119,7,9
2403860,67,24,1-67-2024-024-01,1,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,66.8119266347119,7,9
2402864,16,85,1-16-2024-085-09,9,1,RF,129,Cinturato All Season,P225/50R18,93Y7 T6103119,6,0,1,4161.34407721317,5,9
2404856,26,114,1-26-2024-114-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,139.37079801818,10,9
2404856,26,114,1-26-2024-114-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,139.37079801818,10,9
2401584,21,30,1-21-2024-030-02,2,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,9.63819602034845,11,9
2401584,21,30,1-21-2024-030-02,2,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,9.63819602034845,11,9
2401584,21,30,1-21-2024-030-02,2,2,LR,999,Unknown,UNKNOWN,9999999999999,99,1,9,9.63819602034845,11,9
2401584,21,30,1-21-2024-030-02,2,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,9.63819602034845,11,9
2400256,66,4,1-66-2024-004-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,97.5596917228585,6,9
2400256,66,4,1-66-2024-004-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,97.5596917228585,6,9
2400256,66,4,1-66-2024-004-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,97.5596917228585,6,9
2400256,66,4,1-66-2024-004-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,97.5596917228585,6,9
2402812,57,63,1-57-2024-063-02,2,1,RF,999,Unknown,P235/40R18,8ELL MACL0422,3,1,1,12.4176324747354,1,9
2402812,57,63,1-57-2024-063-02,2,1,RR,129,Four seasons,P235/40R18,XT   4Mh 211,4,0,1,12.4176324747354,1,9
2403499,25,92,1-25-2024-092-03,3,1,LR,129,Scorpion ATR,P265/70R17,1XLE6286N4823,8,0,1,78.8459476035381,2,9
2403499,25,92,1-25-2024-092-03,3,1,RR,129,Scorpion ATR,P265/70R17,1XLE6286N4823,8,0,1,78.8459476035381,2,9
2403499,25,92,1-25-2024-092-03,3,1,RF,129,Scorpion ATR,P265/70R17,1XLE6286N4823,8,0,1,78.8459476035381,2,9
2402835,79,61,1-79-2024-061-09,9,1,LR,66,Grabber A/T,P205/75R14,P5K6 HMW2####,12,0,1,117.957752270952,8,9
2402835,79,61,1-79-2024-061-09,9,1,RR,66,Grabber,P205/75R14,P5K6 HMW2####,12,0,1,117.957752270952,8,9
2400273,23,6,1-23-2024-006-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,62.9617318466021,5,9
2400273,23,6,1-23-2024-006-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,62.9617318466021,5,9
2401799,11,46,1-11-2024-046-06,6,2,RF,89,CRUGEN HT51,P245/55R19,1H2K2YAV91822,16,0,1,338.59402790186,8,9
2400348,16,9,1-16-2024-009-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,15.8174891263142,5,9
2402311,73,71,1-73-2024-071-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,23.5881329232141,3,9
2400972,10,15,1-10-2024-015-07,7,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,3357.93988423277,4,9
2400972,10,15,1-10-2024-015-07,7,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,3357.93988423277,4,9
2400972,10,15,1-10-2024-015-07,7,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,3357.93988423277,4,9
2400972,10,15,1-10-2024-015-07,7,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,3357.93988423277,4,9
2401375,30,49,1-30-2024-049-04,4,2,LR,89,majesty solus,P225/45R17,000U1YAVP3121,10,0,1,1166.54245421628,10,9
2405297,33,100,1-33-2024-100-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.2460633538017,12,9
2405297,33,100,1-33-2024-100-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.2460633538017,12,9
2405297,33,100,1-33-2024-100-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.2460633538017,12,9
2405297,33,100,1-33-2024-100-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.2460633538017,12,9
2400674,15,25,1-15-2024-025-04,4,1,LR,129,cinturato p7,P225/40R18,UN4U R4544319,9,0,1,12.0772640225884,1,9
2400674,15,25,1-15-2024-025-04,4,1,RR,129,cinturato p7,P225/40R18,UN4U R4544319,7,0,1,12.0772640225884,1,9
2400815,23,13,1-23-2024-013-NM1,21,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,75.3524398717664,5,9
2400815,23,13,1-23-2024-013-NM1,21,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,75.3524398717664,5,9
2400995,82,26,1-82-2024-026-04,4,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,358.918120939719,1,9
2400995,82,26,1-82-2024-026-04,4,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,358.918120939719,1,9
2400995,82,26,1-82-2024-026-04,4,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,358.918120939719,1,9
2402343,16,68,1-16-2024-068-04,4,2,LR,129,SCORPION VERDE ALL SEASON,P285/45R20,93Pn 454e1723,9,0,1,771.44724650232,5,9
2402343,16,68,1-16-2024-068-04,4,2,RR,129,SCORPION VERDE ALL SEASON,P285/45R20,93Pn 454e1623,10,0,1,771.44724650232,5,9
2406273,16,132,1-16-2024-132-03,3,1,LF,66,GRABBER HTS,P255/70R17,A3E8 HN002323,4,0,1,132.869057586672,5,9
2406273,16,132,1-16-2024-132-03,3,1,LR,66,GRABBER HTS,P255/70R17,A3E8 HN003423,3,0,1,132.869057586672,5,9
2406273,16,132,1-16-2024-132-03,3,1,RR,66,GRABBER HTS,P255/70R17,A3E8 HN002323,3,0,1,132.869057586672,5,9
2406273,16,132,1-16-2024-132-03,3,1,RF,66,GRABBER HTS,P255/70R17,A3E8 HN002323,4,0,1,132.869057586672,5,9
2401109,18,42,1-18-2024-042-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,34.6070615401308,6,9
2401109,18,42,1-18-2024-042-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,34.6070615401308,6,9
2401109,18,42,1-18-2024-042-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,34.6070615401308,6,9
2401109,18,42,1-18-2024-042-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,34.6070615401308,6,9
2404281,62,123,1-62-2024-123-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,28.5234131836987,7,9
2404281,62,123,1-62-2024-123-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,28.5234131836987,7,9
2404281,62,123,1-62-2024-123-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,28.5234131836987,7,9
2404281,62,123,1-62-2024-123-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,28.5234131836987,7,9
2403053,48,102,1-48-2024-102-05,5,2,LR,66,Altamax RT45,P215/55R17,A3E8 WBLY4519,7,0,1,80.9035530796695,12,9
2403053,48,102,1-48-2024-102-05,5,2,RR,66,Altamax RT45,P215/55R17,A3E8 WBLY4519,6,0,1,80.9035530796695,12,9
2403053,48,102,1-48-2024-102-05,5,2,RF,66,Altamax RT45,P215/55R17,A3EB WBLY4519,6,0,1,80.9035530796695,12,9
2401458,15,56,1-15-2024-056-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,26.387572804085,1,9
2401458,15,56,1-15-2024-056-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,26.387572804085,1,9
2401458,15,56,1-15-2024-056-03,3,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,26.387572804085,1,9
2401458,15,56,1-15-2024-056-03,3,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,26.387572804085,1,9
2402251,26,59,1-26-2024-059-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,21.1529220587709,10,9
2402251,26,59,1-26-2024-059-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,21.1529220587709,10,9
2402251,26,59,1-26-2024-059-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,21.1529220587709,10,9
2404767,81,119,1-81-2024-119-NM1,21,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7030665360098,8,9
2400282,59,11,1-59-2024-011-02,2,1,LF,129,Scorpion verde,P265/50R20,UNKB R5424020,4,0,1,48.7900687173874,6,9
2400282,59,11,1-59-2024-011-02,2,1,LR,129,Scorpion verde,P265/50R20,UNKB R5424020,4,0,1,48.7900687173874,6,9
2400282,59,11,1-59-2024-011-02,2,1,RR,129,Scorpion verde,P265/50R20,UNKB R5424020,4,0,1,48.7900687173874,6,9
2400282,59,11,1-59-2024-011-02,2,1,RF,129,Scorpion verde,P265/50R20,UNKB R5424020,4,0,1,48.7900687173874,6,9
2403084,17,96,1-17-2024-096-04,4,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,183.019292109299,4,9
2403084,17,96,1-17-2024-096-04,4,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,183.019292109299,4,9
2403084,17,96,1-17-2024-096-04,4,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,183.019292109299,4,9
2405703,24,156,1-24-2024-156-04,4,2,RF,129,P Zero All Season,P235/45R18,034Wb811n4223,6,0,1,364.044206407486,1,9
2405703,24,156,1-24-2024-156-04,4,2,LF,129,P Zero All Season,P235/45R18,034Wb811n4223,6,0,1,364.044206407486,1,9
2405703,24,156,1-24-2024-156-04,4,2,LR,129,P Zero All Season,P235/45R18,034Wb811n4223,7,0,1,364.044206407486,1,9
2405703,24,156,1-24-2024-156-04,4,2,RR,129,P Zero All Season,P235/45R18,034Wb811n4123,7,0,1,364.044206407486,1,9
2405895,48,192,1-48-2024-192-08,8,1,LF,6,Silver Edition,P195/65R15,1U9AEXYTR0424,6,0,1,96.1411607504999,12,9
2403531,15,141,1-15-2024-141-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,31.6293357442086,1,9
2403531,15,141,1-15-2024-141-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,31.6293357442086,1,9
2403531,15,141,1-15-2024-141-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,31.6293357442086,1,9
2403531,15,141,1-15-2024-141-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,31.6293357442086,1,9
2401272,24,29,1-24-2024-029-04,4,2,RF,129,P4 PERSIST,P205/55R16,1N9BK769M1222,6,1,1,300.011267961684,1,9
2405354,29,91,1-29-2024-091-NM2,22,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,400.603383200049,2,9
2405245,15,203,1-15-2024-203-06,6,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,112.218327840174,1,9
2405245,15,203,1-15-2024-203-06,6,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,112.218327840174,1,9
2405245,15,203,1-15-2024-203-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,112.218327840174,1,9
2405245,15,203,1-15-2024-203-06,6,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,112.218327840174,1,9
2402947,18,87,1-18-2024-087-06,6,2,RF,66,ALTIMAX RT 43,P205/60R16,1P50FBFEX1022,6,0,1,774.577393805406,6,9
2402947,18,87,1-18-2024-087-06,6,2,LR,66,ALTIMAX RT 43,P205/60R16,P5XW WBLR0422,8,0,1,774.577393805406,6,9
2402947,18,87,1-18-2024-087-06,6,2,RR,66,ALTIMAX RT 43,P205/60R16,P5XW WBLR0422,8,0,1,774.577393805406,6,9
2401856,66,45,1-66-2024-045-07,7,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,133.367571576148,6,9
2401856,66,45,1-66-2024-045-07,7,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,133.367571576148,6,9
2401856,66,45,1-66-2024-045-07,7,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,133.367571576148,6,9
2401856,66,45,1-66-2024-045-07,7,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,133.367571576148,6,9
2402520,15,98,1-15-2024-098-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,11.6786128984979,1,9
2403920,15,154,1-15-2024-154-06,6,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2403920,15,154,1-15-2024-154-06,6,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,74.7951999128499,1,9
2406050,66,119,1-66-2024-119-04,4,1,LF,6,Silver Edition A/S,P225/65R17,U92Y XYt 3022,4,0,1,129.895877636548,6,9
2406050,66,119,1-66-2024-119-04,4,1,RF,6,Silver Edition A/S,P225/65R17,U92Y XYT 3022,4,0,1,129.895877636548,6,9
2406050,66,119,1-66-2024-119-04,4,1,LR,6,Silver Edition A/S,P225/65R17,U92YXXYt 3822,4,0,1,129.895877636548,6,9
2406050,66,119,1-66-2024-119-04,4,1,RR,6,Silver Edition A/S,P225/65R17,U92Y XYT 3022,3,0,1,129.895877636548,6,9
2400050,69,1,1-69-2024-001-NM1,21,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,7.66811372485411,8,9
2400050,69,1,1-69-2024-001-NM1,21,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,7.66811372485411,8,9
2401982,15,76,1-15-2024-076-04,4,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,41.2444654462738,1,9
2401982,15,76,1-15-2024-076-04,4,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,41.2444654462738,1,9
2401733,76,48,1-76-2024-048-03,3,1,LF,89,Crugen Premium,P235/60R18,000CMYANH,6,0,1,104.426833331839,3,9
2401733,76,48,1-76-2024-048-03,3,1,RF,89,Crugen Premium,P235/60R18,000CMYANH,6,0,1,104.426833331839,3,9
2401733,76,48,1-76-2024-048-03,3,1,LR,89,Crugen Premium,P235/60R18,000CMYANH,7,0,1,104.426833331839,3,9
2401733,76,48,1-76-2024-048-03,3,1,RR,89,Crugen Premium,P235/60R18,000CMYANH,6,0,1,104.426833331839,3,9
2402380,27,74,1-27-2024-074-06,6,1,LR,66,GRABBER HTS,P255/70R17,A3E8 HN000219,4,0,1,78.7044382164163,3,9
2405669,79,108,1-79-2024-108-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,242.025144098839,8,9
2405675,77,181,1-77-2024-181-07,7,2,LR,6,SILVER EDITION ALL SEASON,P205/65R16,U93P XYT 2922,7,0,1,3726.87470771091,9,9
2405675,77,181,1-77-2024-181-07,7,2,RR,6,SILVER EDITION ALL SEASON,P205/65R16,U93P XYT 3522,7,0,1,3726.87470771091,9,9
2406359,21,160,1-21-2024-160-02,2,4,RR,66,Ameritrac,P245/70R17,A383 BLP,8,0,1,93.4168746042218,11,9
2406359,21,160,1-21-2024-160-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,93.4168746042218,11,9
2406359,21,160,1-21-2024-160-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,93.4168746042218,11,9
2406359,21,160,1-21-2024-160-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,93.4168746042218,11,9
2400995,82,26,1-82-2024-026-04,4,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,358.918120939719,1,9
2405323,11,159,1-11-2024-159-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1362.81724767285,8,9
2405323,11,159,1-11-2024-159-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1362.81724767285,8,9
2405323,11,159,1-11-2024-159-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1362.81724767285,8,9
2400154,77,4,1-77-2024-004-05,5,1,LF,89,SOLUS KL21,P225/60R17,272A YAL92316,2,0,1,90.6570748528622,9,9
2400154,77,4,1-77-2024-004-05,5,1,LR,89,SOLUS KL21,P225/60R17,272A YAL92316,3,0,1,90.6570748528622,9,9
2400154,77,4,1-77-2024-004-05,5,1,RR,89,SOLUS KL21,P225/60R17,272A YAL92316,2,0,1,90.6570748528622,9,9
2400154,77,4,1-77-2024-004-05,5,1,RF,89,SOLUS KL21,P225/60R17,272A YAL92316,2,0,1,90.6570748528622,9,9
2401150,11,26,1-11-2024-026-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1381.58145851241,8,9
2401150,11,26,1-11-2024-026-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1381.58145851241,8,9
2401150,11,26,1-11-2024-026-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1381.58145851241,8,9
2404433,30,154,1-30-2024-154-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,84.7212626538785,10,9
2400795,29,12,1-29-2024-012-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1200.43767350335,2,9
2400795,29,12,1-29-2024-012-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1200.43767350335,2,9
2400795,29,12,1-29-2024-012-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1200.43767350335,2,9
2400795,29,12,1-29-2024-012-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1200.43767350335,2,9
2402973,11,83,1-11-2024-083-03,3,3,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,717.570935421219,8,9
2402973,11,83,1-11-2024-083-03,3,3,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,717.570935421219,8,9
2402973,11,83,1-11-2024-083-03,3,3,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,717.570935421219,8,9
2402973,11,83,1-11-2024-083-03,3,3,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,717.570935421219,8,9
2404055,23,42,1-23-2024-042-05,5,1,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,106.980373929413,5,9
2404055,23,42,1-23-2024-042-05,5,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,106.980373929413,5,9
2404055,23,42,1-23-2024-042-05,5,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,106.980373929413,5,9
2404055,23,42,1-23-2024-042-05,5,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,106.980373929413,5,9
2405678,69,144,1-69-2024-144-03,3,2,RF,129,Cinturato,P205/55R17,UNN9W201 4921,2,0,1,44.3563118625314,8,9
2405678,69,144,1-69-2024-144-03,3,2,RR,129,Cinturato,P205/55R17,UNN9W201 2619,2,0,1,44.3563118625314,8,9
2405678,69,144,1-69-2024-144-03,3,2,LR,129,Cinturato,P205/55R17,UNN9W201 2619,2,0,1,44.3563118625314,8,9
2403506,26,100,1-26-2024-100-04,4,2,LF,129,P Zero,P245/40R20,XTT0 Y7983820,4,0,1,4774.58117313973,10,9
2403506,26,100,1-26-2024-100-04,4,2,LR,129,P Zero,P275/35R20,1XTY0Y7972923,6,0,1,4774.58117313973,10,9
2401834,82,43,1-82-2024-043-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,125.800642505231,1,9
2401834,82,43,1-82-2024-043-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,125.800642505231,1,9
2401834,82,43,1-82-2024-043-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,125.800642505231,1,9
2401834,82,43,1-82-2024-043-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,125.800642505231,1,9
2404888,10,91,1-10-2024-091-05,5,3,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.1823599853285,4,9
2404888,10,91,1-10-2024-091-05,5,3,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.1823599853285,4,9
2404888,10,91,1-10-2024-091-05,5,3,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.1823599853285,4,9
2404888,10,91,1-10-2024-091-05,5,3,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,23.1823599853285,4,9
2403457,19,42,1-19-2024-042-05,5,2,RF,89,RoadVenture AT52,LT305/55R20,1K2HVYDEC2922,11,0,2,67.1248665886169,9,9
2403457,19,42,1-19-2024-042-05,5,2,RR,89,RoadVenture AT52,LT305/55R20,1K2HVYDEC,11,0,2,67.1248665886169,9,9
2401542,11,38,1-11-2024-038-09,9,1,RF,66,Altimax,P225/50R16,VY40 WB6,9,1,1,737.845284351843,8,9
2402624,20,75,1-20-2024-075-07,7,1,RF,129,Cinturate P7,P245/45R18,934J T7912321,4,0,1,805.096148362308,11,9
2402624,20,75,1-20-2024-075-07,7,1,RR,129,Cinturate P7,P245/45R18,934J T7912321,4,0,1,805.096148362308,11,9
2402624,20,75,1-20-2024-075-07,7,1,LR,129,Cinturate P7,P245/45R18,934J T7912321,4,0,1,805.096148362308,11,9
2406359,21,160,1-21-2024-160-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,93.4168746042218,11,9
2401198,13,30,1-13-2024-030-NM2,22,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,1161.47481366351,7,9
2405758,62,173,1-62-2024-173-03,3,2,LF,89,Solus TA31,P235/45R18,Y0KR YAT14617,6,0,1,631.835133100999,7,9
2405643,77,180,1-77-2024-180-08,8,1,LF,209,122,P205/60R16,5KPQ HA2,3,0,1,272.76803017717,9,9
2402394,77,82,1-77-2024-082-03,3,1,RF,999,Unknown,P215/50R17,9999999999999,4,0,1,78.5516932728452,9,9
2401421,28,36,1-28-2024-036-07,7,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,44.330330715033,3,9
2401421,28,36,1-28-2024-036-07,7,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,44.330330715033,3,9
2401421,28,36,1-28-2024-036-07,7,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,44.330330715033,3,9
2401421,28,36,1-28-2024-036-07,7,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,44.330330715033,3,9
2405798,79,113,1-79-2024-113-07,7,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,194.985711161616,8,9
2404624,15,177,1-15-2024-177-09,9,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,272.050476787728,1,9
2404624,15,177,1-15-2024-177-09,9,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,272.050476787728,1,9
2404624,15,177,1-15-2024-177-09,9,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,272.050476787728,1,9
2404624,15,177,1-15-2024-177-09,9,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,272.050476787728,1,9
2403685,12,62,1-12-2024-062-03,3,2,LF,129,Scorpion Verde,P235/55R19,9308 T8952522,8,0,1,164.057323491007,9,9
2403685,12,62,1-12-2024-062-03,3,2,LR,129,Scorpion Verde,P235/55R19,19308T8954123,8,0,1,164.057323491007,9,9
2403685,12,62,1-12-2024-062-03,3,2,RR,129,Scorpion Verde,P235/55R19,19308T8950724,8,0,1,164.057323491007,9,9
2403685,12,62,1-12-2024-062-03,3,2,RF,129,Scorpion Verde,P235/55R19,9308 T8952522,8,0,1,164.057323491007,9,9
2405002,22,152,1-22-2024-152-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,28.3765658017979,12,9
2400674,15,25,1-15-2024-025-04,4,1,LF,129,cinturato p7,P225/40R18,UN4U R4544319,10,0,1,12.0772640225884,1,9
2400674,15,25,1-15-2024-025-04,4,1,RF,129,cinturato p7,P225/40R18,UN4U R4544319,9,1,1,12.0772640225884,1,9
2403144,15,121,1-15-2024-121-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,8.49612670451469,1,9
2403144,15,121,1-15-2024-121-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,8.49612670451469,1,9
