CASEID,PSU,CASENO,CASENUMBER,CATEGORY,NMNO,CONFLICTNO,VEHNO,CONTACT,CASEWGT,PSUSTRAT,VERSION
2401842,22,56,1-22-2024-056-NM2,22,1,3,1,A,24.4305122731702,12,9
2404235,26,108,1-26-2024-108-NM1,21,1,1,1,A,41.696402482386,10,9
2404235,26,108,1-26-2024-108-NM1,21,1,2,1,C,41.696402482386,10,9
2404235,26,108,1-26-2024-108-NM1,21,1,2,1,B,41.696402482386,10,9
2404235,26,108,1-26-2024-108-NM1,21,1,3,1,D,41.696402482386,10,9
2404235,26,108,1-26-2024-108-NM1,21,1,3,1,E,41.696402482386,10,9
2404235,26,108,1-26-2024-108-NM1,21,1,4,1,F,41.696402482386,10,9
2401773,33,29,1-33-2024-029-NM2,22,1,1,1,A,84.6784527844662,12,9
2401773,33,29,1-33-2024-029-NM2,22,1,1,1,B,84.6784527844662,12,9
2401773,33,29,1-33-2024-029-NM2,22,1,1,1,C,84.6784527844662,12,9
2401773,33,29,1-33-2024-029-NM2,22,1,2,1,D,84.6784527844662,12,9
2401750,57,33,1-57-2024-033-NM1,21,1,1,1,A,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,1,1,B,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,1,1,C,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,1,1,D,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,2,1,G,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,2,1,H,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,4,1,I,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,3,1,E,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,3,1,F,38.5305215581579,1,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,1,B,72.5717518696977,7,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,1,D,72.5717518696977,7,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,1,A,72.5717518696977,7,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,1,E,72.5717518696977,7,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,1,C,72.5717518696977,7,9
2402738,32,98,1-32-2024-098-NM1,21,1,2,1,F,72.5717518696977,7,9
2405394,10,107,1-10-2024-107-NM1,21,1,2,1,D,36.1764362071444,4,9
2401016,24,22,1-24-2024-022-NM1,21,1,4,1,F,81.6170730667138,1,9
2401016,24,22,1-24-2024-022-NM1,21,1,5,1,I,81.6170730667138,1,9
2402267,31,43,1-31-2024-043-NM2,22,1,2,1,A,197.377933176122,6,9
2402344,16,69,1-16-2024-069-NM1,21,1,1,1,A,26.1808531062603,5,9
2402344,16,69,1-16-2024-069-NM1,21,1,2,1,B,26.1808531062603,5,9
2402344,16,69,1-16-2024-069-NM1,21,1,2,1,C,26.1808531062603,5,9
2405238,22,161,1-22-2024-161-NM2,22,1,3,1,A,45.2877985053891,12,9
2403641,29,39,1-29-2024-039-NM2,22,1,2,1,A,381.081668154122,2,9
2401085,77,38,1-77-2024-038-NM2,22,1,2,1,A,297.636915073691,9,9
2404946,60,72,1-60-2024-072-NM1,21,1,1,1,A,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,1,1,B,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,1,1,C,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,2,1,D,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,2,1,F,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,3,1,E,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,4,1,G,43.22330010499,8,9
2405069,11,151,1-11-2024-151-NM1,21,1,1,1,A,37.1071357763572,8,9
2405069,11,151,1-11-2024-151-NM1,21,1,2,1,B,37.1071357763572,8,9
2403177,13,71,1-13-2024-071-NM1,21,1,4,1,A,64.2373320511644,7,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,A,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,B,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,C,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,D,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,E,41.0900179301514,12,9
2406343,11,191,1-11-2024-191-NM1,21,1,2,1,G,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,2,1,H,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,3,1,A,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,4,1,I,37.1071357763572,8,9
2404422,33,84,1-33-2024-084-NM1,21,1,3,1,L,41.0900179301514,12,9
2406343,11,191,1-11-2024-191-NM1,21,1,1,1,C,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,1,1,D,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,1,1,E,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,1,1,F,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,2,1,B,37.1071357763572,8,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,F,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,G,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,H,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,K,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,2,1,I,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,2,1,J,41.0900179301514,12,9
2400830,77,27,1-77-2024-027-NM2,22,1,2,1,A,330.223105550016,9,9
2404328,16,114,1-16-2024-114-NM1,21,1,2,1,A,55.2220906459898,5,9
2406389,29,113,1-29-2024-113-NM1,21,1,1,1,A,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,1,1,B,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,2,1,C,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,2,1,D,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,2,1,E,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,2,1,F,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,3,1,G,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,4,1,H,107.444469820023,2,9
2404374,29,60,1-29-2024-060-NM1,21,1,2,1,A,40.3751173333703,2,9
2404374,29,60,1-29-2024-060-NM1,21,1,3,1,B,40.3751173333703,2,9
2404374,29,60,1-29-2024-060-NM1,21,1,3,1,C,40.3751173333703,2,9
2404374,29,60,1-29-2024-060-NM1,21,1,3,1,D,40.3751173333703,2,9
2404706,11,142,1-11-2024-142-NM1,21,1,1,1,A,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,1,1,B,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,5,1,H,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,6,1,I,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,2,1,C,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,3,1,F,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,3,1,J,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,4,1,D,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,4,1,E,37.1071357763572,8,9
2404706,11,142,1-11-2024-142-NM1,21,1,4,1,G,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,1,1,A,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,1,1,B,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,1,1,C,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,2,1,D,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,2,1,E,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,2,1,F,37.1071357763572,8,9
2402593,57,54,1-57-2024-054-NM2,22,1,1,1,C,570.311860030331,1,9
2402593,57,54,1-57-2024-054-NM2,22,1,2,1,D,570.311860030331,1,9
2402593,57,54,1-57-2024-054-NM2,22,1,2,1,E,570.311860030331,1,9
2402593,57,54,1-57-2024-054-NM2,22,1,3,1,F,570.311860030331,1,9
2402593,57,54,1-57-2024-054-NM2,22,1,4,1,G,570.311860030331,1,9
2400678,11,18,1-11-2024-018-NM1,21,1,2,1,G,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,2,1,H,37.1071357763572,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,3,1,I,37.1071357763572,8,9
2400684,59,25,1-59-2024-025-NM2,22,1,2,1,A,264.2527724963,6,9
2402593,57,54,1-57-2024-054-NM2,22,1,1,1,A,570.311860030331,1,9
2402593,57,54,1-57-2024-054-NM2,22,1,1,1,B,570.311860030331,1,9
2404906,77,155,1-77-2024-155-NM1,21,1,1,1,A,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,1,1,B,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,2,1,C,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,2,1,D,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,2,1,E,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,2,1,F,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,2,1,G,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,3,1,H,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,3,1,I,113.21347390618,9,9
2404906,77,155,1-77-2024-155-NM1,21,1,4,1,J,113.21347390618,9,9
2400730,32,22,1-32-2024-022-NM1,21,1,1,1,A,10.9241646727683,7,9
2400730,32,22,1-32-2024-022-NM1,21,1,2,1,B,10.9241646727683,7,9
2400730,32,22,1-32-2024-022-NM1,21,1,3,1,C,10.9241646727683,7,9
2400730,32,22,1-32-2024-022-NM1,21,1,3,1,D,10.9241646727683,7,9
2400730,32,22,1-32-2024-022-NM1,21,1,4,1,E,10.9241646727683,7,9
2402210,25,53,1-25-2024-053-NM2,22,1,1,1,B,202.399293704263,2,9
2402210,25,53,1-25-2024-053-NM2,22,1,1,1,C,202.399293704263,2,9
2402210,25,53,1-25-2024-053-NM2,22,1,1,1,E,202.399293704263,2,9
2402210,25,53,1-25-2024-053-NM2,22,1,1,1,F,202.399293704263,2,9
2402210,25,53,1-25-2024-053-NM2,22,1,2,1,D,202.399293704263,2,9
2404182,77,135,1-77-2024-135-NM2,22,1,2,1,A,829.004115071482,9,9
2404700,69,110,1-69-2024-110-NM1,21,1,1,1,A,7.66811372485411,8,9
2404700,69,110,1-69-2024-110-NM1,21,1,1,1,C,7.66811372485411,8,9
2404700,69,110,1-69-2024-110-NM1,21,1,1,1,E,7.66811372485411,8,9
2404700,69,110,1-69-2024-110-NM1,21,1,2,1,D,7.66811372485411,8,9
2404700,69,110,1-69-2024-110-NM1,21,1,3,1,F,7.66811372485411,8,9
2404700,69,110,1-69-2024-110-NM1,21,1,4,1,B,7.66811372485411,8,9
2402679,13,64,1-13-2024-064-NM1,21,1,1,1,A,52.9890988226477,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,1,1,B,52.9890988226477,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,1,1,D,52.9890988226477,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,1,1,C,52.9890988226477,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,2,1,E,52.9890988226477,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,3,1,F,52.9890988226477,7,9
2404943,24,137,1-24-2024-137-NM2,22,1,1,1,A,103.775968566411,1,9
2405121,22,155,1-22-2024-155-NM2,22,1,1,1,A,64.1408737687855,12,9
2405121,22,155,1-22-2024-155-NM2,22,1,2,1,B,64.1408737687855,12,9
2404053,10,70,1-10-2024-070-NM1,21,1,1,1,A,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,1,1,B,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,1,1,C,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,2,1,D,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,2,1,E,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,3,1,F,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,4,1,G,31.3806248143146,4,9
2401042,52,13,1-52-2024-013-NM1,21,1,1,1,A,20.9023614233441,12,9
2401042,52,13,1-52-2024-013-NM1,21,1,2,1,B,20.9023614233441,12,9
2401042,52,13,1-52-2024-013-NM1,21,1,3,1,C,20.9023614233441,12,9
2401042,52,13,1-52-2024-013-NM1,21,1,3,1,D,20.9023614233441,12,9
2401042,52,13,1-52-2024-013-NM1,21,1,4,1,E,20.9023614233441,12,9
2401042,52,13,1-52-2024-013-NM1,21,1,5,1,F,20.9023614233441,12,9
2402124,28,61,1-28-2024-061-NM2,22,1,1,1,A,37.9334438090452,3,9
2402124,28,61,1-28-2024-061-NM2,22,1,1,1,B,37.9334438090452,3,9
2402124,28,61,1-28-2024-061-NM2,22,1,2,1,C,37.9334438090452,3,9
2403020,22,90,1-22-2024-090-NM2,22,1,4,1,A,24.4305122731702,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,2,1,A,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,2,1,B,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,2,1,C,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,2,1,D,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,2,1,E,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,3,1,F,85.8427679861707,12,9
2405570,25,151,1-25-2024-151-NM2,22,1,2,1,E,362.735522403193,2,9
2405527,48,179,1-48-2024-179-NM1,21,1,3,1,G,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,4,1,H,85.8427679861707,12,9
2405570,25,151,1-25-2024-151-NM2,22,1,1,1,A,362.735522403193,2,9
2405570,25,151,1-25-2024-151-NM2,22,1,1,1,B,362.735522403193,2,9
2405570,25,151,1-25-2024-151-NM2,22,1,1,1,C,362.735522403193,2,9
2405570,25,151,1-25-2024-151-NM2,22,1,1,1,D,362.735522403193,2,9
2404886,22,148,1-22-2024-148-NM2,22,1,1,1,A,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,1,1,B,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,1,1,C,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,1,1,D,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,1,1,E,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,2,1,F,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,2,1,G,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,2,1,H,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,2,1,I,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,3,1,J,35.1496027167127,12,9
2405968,29,102,1-29-2024-102-NM1,21,1,1,1,A,46.066249775962,2,9
2405819,60,98,1-60-2024-098-NM1,21,1,1,1,A,43.22330010499,8,9
2405819,60,98,1-60-2024-098-NM1,21,1,1,1,B,43.22330010499,8,9
2405819,60,98,1-60-2024-098-NM1,21,1,1,1,C,43.22330010499,8,9
2405819,60,98,1-60-2024-098-NM1,21,1,2,1,D,43.22330010499,8,9
