CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SPEEDPRE,SPEEDPREACC,VEHHDG,CONTPLANE,SPEEDIMP,SPEEDIMPACC,SPEEDIMPSRC,FRPDISTANCE,DRIFATIGUE,VEHLIGHTS,LIGHTSBEAM,PROPULSION,HOODMAT,HOODOEM,HOODLENGTH,HOODWIDTHFORW,HOODWIDTHMID,HOODWIDTHREAR,HOODDEPAVAIL,HOODDEPACT,HOODBAGAVAIL,HOODBAGDEPLY,FRNTCONTACT,FRNTCRUSH,FRNTWSCONTACT,FRNTBUMPCOVER,FRNTBUMPREINF,FRNTEAD,FRNTBUMPBTMHT,FRNTBUMPTOPHT,FRNTBUMPLEAD,FRNTGRHOODFORW,FRNTGRTRANS,FRNTGRHOODREAR,FRNTGRWSBASE,FRNTGRWSTOP,FRNTGRHEADCONT,FRNTPROFILE,SIDECONTACT,SIDEGRNDCLEAR,SIDEBUMPBTMHT,SIDEBUMPTOPHT,SIDEWHEELCNTR,SIDEWHEELTOP,SIDEWHEELWELL,SIDEAPILLBTM,SIDEAPILLTOP,SIDEMIRRORTOP,SIDEAPILLWSBTM,SIDEAPILLWSTOP,SIDEMIRRORCNTR,SIDEGRTRANS,SIDEGRTOHOOD,SIDEGRTOHOODCNTR,SIDEGRHEADCONT,VISIONOBSCUREDBY,DISTRACTEDBY,DRIRELATEDFACT,ROADWAYRELFACT,WEATHERRELFACT,OTHERENVFACT,TRAFINTERRUPTIONFACT,DRILLNESS,DETECTDIST,DETECTDISTACC,CALCREVEAL,CALCREVEALACC,CASEWGT,PSUSTRAT,VERSION
2404767,81,119,1-81-2024-119-NM1,21,1,68,2,20,1,68,2,1,999.9,9,99,99,9,9,9,999,999,999,999,9,9,9,9,9,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,9,1,1,0,0,0,9,9,888,8,88,88,47.7030665360098,8,9
2404816,30,163,1-30-2024-163-NM2,22,1,12,2,300,3,12,2,1,999.9,2,99,99,3,9,9,999,999,999,999,0,0,9,9,2,9,7,0,0,0,888,888,888,888,888,888,888,888,888,8,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0,9,1,0,0,0,0,0,18,0,6.2,10,814.767720332015,10,9
2404825,24,135,1-24-2024-135-NM2,22,1,18,3,290,1,18,3,1,999.9,2,99,99,1,3,1,100,77,999,88,0,0,0,0,1,9,0,1,1,8,31,42,999,77,75,999,999,999,999,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,0,0,0,8,0,1.9,6,43.9956216097119,1,9
2404827,25,127,1-25-2024-127-NM1,21,1,999,0,220,1,999,0,0,999.9,9,99,99,1,3,9,109,88,156,158,0,0,0,0,1,1,0,1,1,1,42,58,8,77,85,187,194,278,889,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,9,1,1,0,0,0,9,888,8,88,88,46.3961698932894,2,9
2404828,25,128,1-25-2024-128-NM1,21,1,40,3,185,1,32,3,1,999.9,2,3,1,1,3,9,110,71,143,150,0,0,0,0,1,2,2,1,1,1,20,41,3,71,71,181,186,280,224,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,0,1,0,13,2,1.3,3,46.3961698932894,2,9
2405595,52,55,1-52-2024-055-NM2,22,1,999,0,320,1,999,9,0,999.9,9,99,99,1,9,9,999,999,999,999,0,0,0,0,1,9,0,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,1,9,0,0,0,9,999,9,99,99,153.764846051201,12,9
2405594,27,174,1-27-2024-174-NM2,22,1,40,3,45,1,40,3,1,999.9,2,3,1,1,4,1,93,140,180,166,0,0,0,0,1,0,2,1,2,1,50,68,9,100,100,193,203,288,889,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,1,1,0,0,0,0,0,60,5,5.1,3,41.6395308351094,3,9
2405604,29,93,1-29-2024-093-NM1,21,1,44,2,285,1,44,2,1,999.9,2,3,3,1,4,1,116,88,124,152,0,0,0,0,1,1,2,9,2,1,46,56,999,70,72,192,210,290,996,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,1,0,0,9,0,0.7,0,118.587450301321,2,9
2405454,11,165,1-11-2024-165-NM1,21,1,76,4,260,1,76,4,3,999.9,2,99,99,1,9,9,999,999,999,999,9,9,9,9,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,54,5,2.4,1,37.1071357763572,8,9
2405648,14,114,1-14-2024-114-NM1,21,1,129,0,190,1,129,0,1,999.9,2,3,1,1,9,9,999,999,999,999,0,0,0,0,1,3,0,1,9,9,999,999,999,999,999,999,999,999,999,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,0,0,0,0,0,0,105,4,7.8,8,89.7759087557985,8,9
2405677,69,143,1-69-2024-143-NM1,21,1,999,0,250,1,999,0,0,999.9,9,3,3,1,3,9,96,110,160,125,0,0,0,0,1,0,2,1,2,1,38,47,5,91,70,187,195,276,889,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,9,0,1,0,0,0,9,999,9,99,99,7.66811372485411,8,9
2401324,66,26,1-66-2024-026-NM2,22,1,60,4,275,1,60,4,1,999.9,2,3,1,1,3,9,70,146,73,146,0,0,0,0,1,3,2,1,1,1,25,55,2,80,80,151,164,270,996,2,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,1,0,0,0,0,0,105,4,6.8,8,110.074249285118,6,9
2401339,59,43,1-59-2024-043-NM2,22,1,12,2,260,3,12,2,1,3,2,0,0,1,3,9,133,152,158,164,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,20,48,55,33,66,69,98,133,110,70,65,103,92,95,176,999,1,0,0,0,0,1,0,0,13,2,3.6,2,260.431399312795,6,9
2401353,10,20,1-10-2024-020-NM2,22,1,999,0,90,1,8,2,3,999.9,9,99,99,1,9,9,999,999,999,999,0,0,0,0,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,9,0,0,0,0,0,11,2,3.6,6,1035.08583897877,4,9
2401435,32,53,1-32-2024-053-NM1,21,2,0,0,999,9,999,0,0,999.9,7,99,99,1,9,9,999,999,999,999,9,9,9,9,9,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,7,7,7,7,7,7,7,7,888,8,88,88,17.0813061121433,7,9
2401442,26,39,1-26-2024-039-NM1,21,2,0,0,200,3,0,0,0,5.3,2,99,99,1,9,9,999,999,999,999,9,9,9,9,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0,0,1,0,0,0,0,0,888,8,88,88,25.7030205312635,10,9
2401453,22,45,1-22-2024-045-NM2,22,1,6,2,75,2,0,1,3,0,2,3,1,1,4,1,107,114,184,151,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,30,30,37,36,74,80,123,165,136,26,65,32,179,102,107,889,1,0,0,1,0,0,1,0,888,8,88,88,29.8393033504253,12,9
2401459,15,57,1-15-2024-057-NM2,22,1,999,9,275,1,999,9,0,999.9,2,99,99,9,9,9,999,999,999,999,9,9,9,9,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,9,1,0,0,0,0,0,56,4,99,99,62.2950385720824,1,9
2401481,77,50,1-77-2024-050-NM2,22,1,24,3,125,1,24,3,1,999.9,2,99,99,1,9,9,999,999,999,999,0,0,0,0,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,1,0,0,0,0,0,10,1,1.5,0,306.910106229355,9,9
2401487,59,47,1-59-2024-047-NM2,22,1,999,0,45,9,999,0,0,999.9,9,99,99,9,9,9,999,999,999,999,9,9,9,9,9,9,0,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,9,9,9,0,0,9,0,9,999,9,99,99,122.869992801552,6,9
2401489,59,49,1-59-2024-049-NM2,22,1,999,9,230,9,999,9,0,999.9,9,99,99,9,9,9,999,999,999,999,9,9,9,9,9,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,9,9,9,0,0,9,0,9,999,9,99,99,122.869992801552,6,9
2401535,12,28,1-12-2024-028-NM2,22,1,56,3,275,3,56,3,1,999.9,2,0,0,1,3,1,112,164,164,164,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,28,40,72,36,73,87,124,170,138,85,68,118,115,110,205,889,0,0,0,0,0,0,0,0,25,4,1.5,2,249.68170357321,9,9
2401592,28,42,1-28-2024-042-NM2,22,1,39,4,80,1,39,4,1,999.9,2,3,99,1,4,9,115,999,999,999,9,9,9,9,1,9,0,1,2,9,999,999,999,999,999,999,999,999,999,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,9,1,0,1,0,0,0,120,5,12.3,10,37.9334438090452,3,9
2401615,59,51,1-59-2024-051-NM2,22,1,12,2,210,9,12,0,1,999.9,2,0,0,1,9,9,999,999,999,999,0,0,0,0,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,1,0,0,0,25,4,10.2,10,173.711917950995,6,9
2401665,24,37,1-24-2024-037-NM2,22,1,999,9,999,1,999,9,0,999.9,9,99,99,1,4,1,100,999,999,999,0,0,0,0,1,1,0,1,1,2,38,50,0,85,73,187,189,284,889,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,9,9,1,0,1,0,0,0,888,8,88,88,87.1884768897586,1,9
2401718,21,32,1-21-2024-032-NM2,22,1,89,3,350,2,89,3,1,999.9,2,3,1,1,9,9,999,999,999,999,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,996,0,0,0,0,0,0,0,0,120,5,4.9,1,2513.96756463306,11,9
2401724,22,52,1-22-2024-052-NM2,22,1,16,3,180,1,12,2,1,999.9,2,3,1,1,3,1,116,180,180,162,0,0,0,0,1,0,0,8,1,8,67,98,26,140,140,249,268,350,889,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,1,1,0,0,1,0,0,19,2,4,2,30.6635507189318,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,36,2,45,1,36,2,1,999.9,2,3,1,1,4,9,91,159,163,165,0,0,0,0,1,9,7,8,1,9,52,73,8,117,133,223,243,327,999,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,0,0,0,24,4,2.3,3,35.1496027167127,12,9
2404887,17,158,1-17-2024-158-NM2,22,1,60,4,0,2,60,4,1,999.9,2,99,99,1,9,9,999,999,999,999,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,0,1,0,0,0,0,0,15,2,0.8,0,62.2469031035836,4,9
2404890,30,167,1-30-2024-167-NM2,22,1,72,0,90,1,72,9,0,999.9,2,3,1,1,9,1,999,999,999,999,0,0,0,0,1,3,0,1,9,9,999,999,999,999,999,999,999,999,996,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,1,0,1,0,0,0,0,37,4,1.8,2,814.767720370494,10,9
2401750,57,33,1-57-2024-033-NM1,21,1,59,4,50,2,59,4,1,999.9,9,99,99,1,3,9,110,103,165,158,0,0,0,0,1,3,2,1,1,2,45,56,10,104,104,214,220,312,260,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,1,9,1,1,0,0,0,0,105,5,10.8,7,38.5305215581579,1,9
2401715,26,45,1-26-2024-045-NM2,22,1,32,2,30,1,28,2,1,999.9,2,99,99,1,9,9,999,999,999,999,0,0,0,0,9,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,0,0,0,0,0,0,21,3,2.6,2,339.064613159241,10,9
2401752,13,46,1-13-2024-046-NM2,22,1,0,1,90,5,0,1,3,0,2,3,1,1,3,1,999,999,999,999,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,0,0,0,0,0,0,888,8,88,88,2482.68938093394,7,9
2401755,81,34,1-81-2024-034-NM1,21,1,999,0,220,1,999,0,0,43.2,2,3,1,1,3,1,106,138,144,147,0,0,0,0,1,2,2,1,1,1,35,47,8,73,73,179,186,280,260,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,0,0,1,0,0,0,105,5,99,99,46.909790827141,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,68,4,280,1,52,4,3,35,2,3,1,1,3,1,96,92,170,150,0,0,0,0,1,4,2,1,1,9,47,66,5,85,85,180,188,283,200,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,0,0,0,67,5,3.4,0,7.66811372485411,8,9
2401790,81,35,1-81-2024-035-NM1,21,1,66,2,180,3,66,2,4,999.9,9,99,99,1,4,1,130,120,169,175,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,19,999,66,42,78,66,136,181,141,117,178,155,192,123,128,999,0,0,1,0,0,0,0,0,8,0,0.5,0,46.909790827141,8,9
2401773,33,29,1-33-2024-029-NM2,22,1,72,3,50,2,72,0,3,999.9,2,3,1,1,3,1,121,156,176,178,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,44,55,97,44,88,113,153,195,169,21,15,133,145,145,241,160,0,0,0,0,0,0,0,0,120,5,6,2,84.6784527844662,12,9
2401800,60,18,1-60-2024-018-NM1,21,1,48,3,250,1,48,3,3,28,2,3,1,1,4,1,98,120,152,140,0,0,0,0,1,2,0,1,9,9,50,62,3,100,100,198,204,299,188,2,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,0,0,0,55,4,4.4,7,135.73456108388,8,9
2401812,24,43,1-24-2024-043-NM1,21,1,999,9,110,1,999,9,0,999.9,2,3,1,1,9,9,999,999,999,999,9,9,9,9,1,9,2,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0,1,1,0,0,0,0,0,999,9,99,99,23.1726143074507,1,9
2401793,20,53,1-20-2024-053-NM2,22,1,6,2,145,1,3,2,1,0.5,2,99,99,1,9,9,999,999,999,999,0,0,0,0,1,9,0,9,9,9,999,999,999,999,999,999,999,999,999,2,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,9,1,0,0,9,0,0,2,0,1,1,172.732860679058,11,9
2401844,26,46,1-26-2024-046-NM1,21,2,999,9,230,1,999,0,0,999.9,2,3,1,1,3,1,97,133,167,160,0,0,0,0,1,8,2,9,1,9,28,38,999,60,999,157,163,251,206,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,0,1,1,1,0,0,0,888,8,88,88,25.7030205312635,10,9
2401842,22,56,1-22-2024-056-NM2,22,1,0,0,165,2,8,0,3,999.9,2,0,0,1,9,1,999,999,999,999,0,0,0,0,9,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,0,0,0,0,1,0,0.6,2,24.4305122731702,12,9
2401862,30,62,1-30-2024-062-NM2,22,1,12,2,0,1,12,2,1,6,2,3,1,1,9,9,999,999,999,999,0,0,0,0,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,1,1,0,0,0,0,0,11,3,2.6,6,511.59271785067,10,9
2401902,73,58,1-73-2024-058-NM1,21,1,72,3,225,1,72,3,1,999.9,2,99,99,1,3,1,132,999,999,999,0,0,0,0,1,0,0,9,1,9,999,999,999,999,999,999,999,999,889,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,1,1,0,0,0,0,0,120,5,6,2,34.5788324725448,3,9
2401980,26,53,1-26-2024-053-NM2,22,1,12,2,120,1,12,2,1,999.9,2,99,99,1,9,9,999,999,999,999,0,0,0,0,1,0,0,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,9,0,0,0,0,10,1,4,10,326.204869245419,10,9
2402083,24,50,1-24-2024-050-NM1,21,1,24,3,90,1,24,3,1,6,2,3,1,1,4,1,999,999,999,999,0,0,0,0,1,2,0,1,2,1,999,999,999,999,999,999,999,999,999,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,0,0,0,0,0,13,2,1.6,2,23.1726143074507,1,9
2402090,16,59,1-16-2024-059-NM1,21,1,68,4,330,1,68,4,2,999.9,9,99,99,1,4,9,95,104,155,148,0,0,0,0,1,2,2,1,1,1,41,52,5,87,74,181,188,283,269,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,9,9,1,1,0,0,9,109,5,5.5,6,19.3635256654646,5,9
2402090,16,59,1-16-2024-059-NM1,21,2,56,3,340,1,5,3,2,15,2,3,1,1,3,1,111,95,150,156,0,0,0,0,1,2,0,1,1,2,45,56,10,73,73,189,193,289,999,1,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,1,0,0,1,1,0,0,0,120,5,7.9,4,19.3635256654646,5,9
2402114,22,63,1-22-2024-063-NM2,22,1,999,0,190,9,999,0,0,999.9,9,99,99,2,9,9,999,999,999,999,9,9,9,9,1,9,9,9,9,9,999,999,999,999,999,999,999,999,999,9,2,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,889,0,1,0,0,0,0,0,0,999,9,99,99,82.628551642103,12,9
2400050,69,1,1-69-2024-001-NM1,21,1,72,3,0,3,60,4,1,40,2,3,1,1,3,1,104,62,150,140,0,0,0,0,2,0,0,0,0,0,888,888,888,888,888,888,888,888,888,8,1,17,49,59,29,60,76,98,131,94,999,56,89,90,89,165,889,0,0,0,0,0,0,0,0,90,5,6,10,7.66811372485411,8,9
